Entity,COR,INC,PAR,SPU,MIS,IGN
"an "" Artisans for Peace "" prize",0,0,0,0,0,1
"The Collapse "" 1964",0,0,0,0,0,1
"Nobel Peace Prize",0,1,0,0,0,0
"Nobel",0,1,0,0,0,0
"The Decaying Mansion """,0,0,0,0,0,1
"Schindler ' s List """,0,0,0,0,0,1
"20 Nation",0,0,0,0,0,1
"World Record",0,0,0,0,0,1
"Oscar",0,1,0,0,0,0
"the Nobel Peace Prize",0,0,0,0,0,1
"12 06 Standings",0,0,0,0,0,1
"Linda Wild U",0,0,0,0,0,1
"Anne of a Thousand Days """,0,0,0,0,0,1
"12 06 Play",0,0,0,0,0,1
""" The Knot",0,0,0,0,0,1
"DAKAR 1996 12 06 Senegal '",0,0,0,0,0,1
"25 Nation",0,0,0,0,0,1
"A World of Things "" 1982",0,0,0,0,0,1
"Ice Cold in Alex """,0,0,0,0,0,1
"6 2",0,0,0,0,0,1
"My Turn",0,1,0,0,0,0
"Stars and Stripes",0,1,0,0,0,0
"Nobel award",0,0,0,0,0,1
"the Lombardi Award",0,0,0,0,0,1
"DOCSTART",0,0,0,0,0,1
"the Golden Four",0,0,0,0,0,1
"12 06 Centre Jason Little",0,0,0,0,0,1
"Soul Alone """,0,0,0,0,0,1
"Air Bag Safety : Everyone Buckled , Kids in Back",0,0,0,0,0,1
"12 06 Scoreboard",0,0,0,0,0,1
"Sleeping Bread "" 1975",0,0,0,0,0,1
"Newsnight",0,1,0,0,0,0
"Sleeping Bread "" Puig",0,0,0,0,0,1
"All Black",0,1,0,0,0,0
"Fair Play award",0,0,0,0,0,1
""" On the Waterfront """,0,0,0,0,0,1
"A Woman",0,1,0,0,0,0
"AMARILLO 1996 12 06 Trade",0,0,0,0,0,1
"Lawrence of Arabia """,0,0,0,0,0,1
""" In the Year of January "" 1963",0,0,0,0,0,1
"06 Score",0,0,0,0,0,1
""" The Crying Game """,0,0,0,0,0,1
*TOTAL*,0,8,0,0,0,34
