Entity,COR,INC,PAR,SPU,MIS,IGN
"Duke of Norfolk ' s XI",0,0,0,0,0,1
"380",0,0,0,0,0,1
"Borussia Neunkirchen 1 St Pauli 3 Duisburg 1",0,0,0,0,0,1
"Leicestershire 296",0,0,0,0,0,1
"Shwe Dagon",0,1,0,0,0,0
"the National Tennis Centre",0,0,0,0,0,1
"Stadium",0,0,0,0,0,1
"M. Gatting 83",0,0,0,0,0,1
"Derbyshire 471 J",0,0,0,0,0,1
"Brown Deer Park Golf Course",0,1,0,0,0,0
"Derbyshire 471",0,0,0,0,0,1
"The Batajnica airport",0,0,0,0,0,1
"Insein Prison",0,1,0,0,0,0
"Yorkshire 290",0,0,0,0,0,1
"TAMPA BAY AT SAN JOSE OTTAWA",0,0,0,0,0,1
"Pooley 111",0,0,0,0,0,1
"Chester le Street",0,0,0,0,0,1
"12 06 Trade",0,0,0,0,0,1
"Northamptonshire 190 K",0,0,0,0,0,1
"Worcestershire 238",0,0,0,0,0,1
"Orlando 81",0,0,0,0,0,1
"Windass 78",0,0,0,0,0,1
"Tasmania 352",0,0,0,0,0,1
"Dunvant 22",0,0,0,0,0,1
"London Heathrow",0,1,0,0,0,0
"Simmons 4 38",0,0,0,0,0,1
"Kettleborough 108",0,0,0,0,0,1
"Interstate 5",0,1,0,0,0,0
"Van der Vegt 77",0,0,0,0,0,1
"Stoke 2",0,0,0,0,0,1
"The Oval London",0,0,0,0,0,1
"Newbridge 23",0,0,0,0,0,1
"Warwickshire 195",0,0,0,0,0,1
"Hansa Rostock 0 Standings",0,0,0,0,0,1
"Bellerive Oval",0,1,0,0,0,0
"Interstates 80",0,1,0,0,0,0
"Shul'ala",0,1,0,0,0,0
"LA LAKERS DOCSTART NFL AMERICAN FOOTBALL STANDINGS",0,0,0,0,0,1
"the Brown Deer Park Golf Course",0,0,0,0,0,1
"the Rose Bowl",0,0,0,0,0,1
"Aston Villa",0,1,0,0,0,0
"Currie 45 Heriot",0,0,0,0,0,1
"the Innisbrook Hilton Resort",0,0,0,0,0,1
"Wall Street",0,1,0,0,0,0
"Reggiana 18 1530 Cagliari",0,0,0,0,0,1
"London The Oval",0,0,0,0,0,1
"Picabo Street U",0,0,0,0,0,1
"V. Drakes 52",0,0,0,0,0,1
"Russell 75",0,0,0,0,0,1
"Fort Worth",0,0,0,0,0,1
"Sussex 363 W",0,0,0,0,0,1
"Crystal Palace",0,1,0,0,0,0
"Interstate 95",0,1,0,0,0,0
"THE HAGUE",0,1,0,0,0,0
"K. Barnett 87",0,0,0,0,0,1
"Trent Bridge",0,1,0,0,0,0
"Charles de Gaulle",0,1,0,0,0,0
"Stirling County 10",0,0,0,0,0,1
"Halftime 1",0,0,0,0,0,1
"Grace Road",0,1,0,0,0,0
"the Lilac Falls Motel",0,0,0,0,0,1
"U",0,0,0,0,0,1
"Kremlin",0,1,0,0,0,0
"G. Hamilton 61",0,0,0,0,0,1
"Coleraine 0 Standings",0,0,0,0,0,1
"Changi Prison",0,1,0,0,0,0
"Old Trafford",0,1,0,0,0,0
"Newport 29",0,0,0,0,0,1
"Oval",0,1,0,0,0,0
"Headingley Leeds",0,0,0,0,0,1
"the Melbourne Cricket Ground",0,0,0,0,0,1
"The Oval",0,1,0,0,0,0
"Aerodrom Beograd",0,1,0,0,0,0
"Somerset 83",0,0,0,0,0,1
"Stansted airport",0,0,0,0,0,1
"Sussex 363",0,0,0,0,0,1
"Hansa Rostock 0",0,0,0,0,0,1
"s Green Square",0,0,0,0,0,1
"Santiago Bernabeu",0,0,0,0,0,1
"Glamorgan 259",0,0,0,0,0,1
"s Tiananmen Square",0,0,0,0,0,1
"Lancashire 218",0,0,0,0,0,1
"Ellis Park",0,1,0,0,0,0
"BUENOS AIRES",0,1,0,0,0,0
"Casa de Narino",0,1,0,0,0,0
"the National stadium",0,0,0,0,0,1
"15. 625",0,0,0,0,0,1
"PT Tambang Timah",0,1,0,0,0,0
"Bormirow 8th",0,0,0,0,0,1
"Vatican",0,1,0,0,0,0
"Korydallos",0,1,0,0,0,0
"the Ranyon Rangoon University",0,0,0,0,0,1
"Lancashire 197 8 W",0,0,0,0,0,1
"Tunbridge Wells",0,1,0,0,0,0
"Babri mosque",0,0,0,0,0,1
"Tranmere 0",0,0,0,0,0,1
"Democracy Wall",0,1,0,0,0,0
"the Sydney Cricket Ground",0,0,0,0,0,1
*TOTAL*,0,30,0,0,0,68
