Entity,COR,INC,PAR,SPU,MIS,IGN
"Apic",0,0,1,0,0,0
"PMI",0,0,0,1,0,0
"William",0,0,0,1,0,0
"Mining",0,0,1,0,0,0
"Bund",0,0,1,0,0,0
"Kansas City",1,0,0,0,0,0
"Mariners",1,0,0,0,0,0
"Nantes",1,0,0,0,0,0
"Darlington",1,0,0,0,0,0
"Mobil",1,0,0,0,0,0
"SOCCER AUSTRIA",0,0,0,1,0,0
"Mark McNulty Zimbabwe",0,0,0,1,0,0
"Lech",0,0,0,0,1,0
"Herri Batasuna",0,0,0,0,1,0
"FIVE",0,0,0,1,0,0
"Interfax",0,0,0,0,1,0
"Ryan Johnson Canada",0,0,0,1,0,0
"Gold",0,0,1,0,0,0
"Juventus",1,0,0,0,0,0
"Mana",0,0,1,0,0,0
"Baltimore",1,0,0,0,0,0
"Pirelli",1,0,0,0,0,0
"Tampa",0,0,1,0,0,0
"Cincinnati",1,0,0,0,0,0
"Vebjoen Rodal",0,1,0,0,0,0
"WBC",1,0,0,0,0,0
"Tychy",0,0,0,0,1,0
"ETA",1,0,0,0,0,0
"MILWAUKEE CLEVELAND AT",0,0,1,0,0,0
"Zelenskaja",0,0,0,1,0,0
"OIC",1,0,0,0,0,0
"ATALANTA",1,0,0,0,0,0
"Stansted",0,1,0,0,0,0
"Foreign",0,0,1,0,0,0
"Force",0,0,1,0,0,0
"Singer",0,1,0,0,0,0
"Paulo Bento Oviedo",0,0,1,0,0,0
"Lillehammer",0,1,0,0,0,0
"Gazzetta dello Sport",1,0,0,0,0,0
"PAP",0,0,0,0,1,0
"PAKISTAN WIN",0,0,1,0,0,0
"Ottawa",1,0,0,0,0,0
"Moldova",0,1,0,0,0,0
"Yugoslavia",0,1,0,0,0,0
"BOSTON BUFFALO AT HARTFORD WASHINGTON AT NY ISLANDERS CHICAGO",0,0,1,0,0,0
"TORONTO MINNESOTA",0,0,1,0,0,0
"JERSEY AT BOSTON CLEVELAND",0,0,1,0,0,0
"Vitor Baia Barcelona",0,0,1,0,0,0
"MIAMI PHOENIX",0,0,1,0,0,0
"Automakers",0,0,0,1,0,0
"Prince",0,0,0,1,0,0
"Japhet",0,0,0,1,0,0
"CONCACAF",1,0,0,0,0,0
"RIO",0,0,0,1,0,0
"Fortuna Sittard",1,0,0,0,0,0
"CNB",0,0,0,0,1,0
"Nortel",0,0,0,1,0,0
"Dinamo",1,0,0,0,0,0
"Carlsberg",1,0,0,0,0,0
"NA",0,0,1,0,0,0
"Whittingham",0,1,0,0,0,0
"ILO",1,0,0,0,0,0
"Maccabi Tel Aviv",1,0,0,0,0,0
"CFDT",0,0,0,0,1,0
"BellSouth",0,0,0,1,0,0
"Intelligence",0,0,0,1,0,0
"Chester",1,0,0,0,0,0
"Nationalist",0,0,1,0,0,0
"SOCCER BELARUS",0,0,0,1,0,0
"Wall Street",0,1,0,0,0,0
"Creative",0,0,1,0,0,0
"DOCSTART SOCCER IRELAND",0,0,1,0,0,0
"AMERICAN FOOTBALL CONFERENCE",0,0,1,0,0,0
"Alania",1,0,0,0,0,0
"Kansas City Royals",1,0,0,0,0,0
"GLASGOW",0,1,0,0,0,0
"Europe OSCE",0,0,1,0,0,0
"SOCCER ISRAEL",0,0,0,1,0,0
"Orioles",1,0,0,0,0,0
"Britain",0,1,0,0,0,0
"West Bank",0,1,0,0,0,0
"Gremio",1,0,0,0,0,0
"Paramilitary",0,0,0,1,0,0
"Split Croatia",0,0,1,0,0,0
"Red Star",1,0,0,0,0,0
"Vancouver IndyCar",0,0,1,0,0,0
"New York Mercantile Exchange",1,0,0,0,0,0
"Headingley Leeds",0,0,1,0,0,0
"Radical",0,0,1,0,0,0
"Wales",0,1,0,0,0,0
"Durham",1,0,0,0,0,0
"Wellington",0,1,0,0,0,0
"Wallabies",1,0,0,0,0,0
"Jewish West",0,0,0,1,0,0
"Air France",1,0,0,0,0,0
"Maccabi Haifa",1,0,0,0,0,0
"Budapest bourse",0,0,0,1,0,0
"JERSEY",0,0,1,0,0,0
"NZ",0,1,0,0,0,0
"Aung San Suu",0,0,0,1,0,0
"Cairns",0,1,0,0,0,0
"International Finance Bureau",1,0,0,0,0,0
"RKC Waalwijk",1,0,0,0,0,0
"Kia",1,0,0,0,0,0
"Indonesian Mines and Energy Ministry",1,0,0,0,0,0
"Zycie",0,0,1,0,0,0
"Otelul Galati",1,0,0,0,0,0
"Gilbert Le Gras",0,1,0,0,0,0
"Norilsk",0,0,0,0,1,0
"Kurdistan Workers Party",1,0,0,0,0,0
"X DENVER",0,0,1,0,0,0
"VANCOUVER",1,0,0,0,0,0
"Technogym",0,0,1,0,0,0
"Federal Reserve",1,0,0,0,0,0
"Padraig Harrington Ireland",0,0,0,1,0,0
"Clinton",0,1,0,0,0,0
"Bristol Rovers",1,0,0,0,0,0
"Paolo Di Canio Celtic",0,0,1,0,0,0
"SOCCER INCE",0,0,0,1,0,0
"Phillies",1,0,0,0,0,0
"Telegraph",0,0,1,0,0,0
"Homestake",0,0,0,0,1,0
"State Council",1,0,0,0,0,0
"Dhaka",0,1,0,0,0,0
"Benetton",1,0,0,0,0,0
"NSW Treasury",1,0,0,0,0,0
"Logrones",0,0,0,0,1,0
"Mansfield",1,0,0,0,0,0
"South Africa",0,1,0,0,0,0
"EAGLES",1,0,0,0,0,0
"Boroughmuir",0,0,0,0,1,0
"EDMONTON DOCSTART NHL ICE",0,0,1,0,0,0
"Marshall",0,1,0,0,0,0
"Social Democrats",0,1,0,0,0,0
"Doetinchem",1,0,0,0,0,0
"Reform Party",1,0,0,0,0,0
"Forfar",1,0,0,0,0,0
"SEA",0,0,1,0,0,0
"UAE",0,1,0,0,0,0
"AK",0,0,1,0,0,0
"London International Financial",0,0,1,0,0,0
"International Monetary Fund",1,0,0,0,0,0
"Saudi",0,1,0,0,0,0
"Lada Togliatti",1,0,0,0,0,0
"HOUSTON NY GIANTS",0,0,1,0,0,0
"Toledo",0,1,0,0,0,0
"Florence Masnada",0,1,0,0,0,0
"Huntly",0,0,0,0,1,0
"BALTIMORE",1,0,0,0,0,0
"SACRAMENTO",1,0,0,0,0,0
"Exeter",1,0,0,0,0,0
"African",0,1,0,0,0,0
"Circuit",0,0,0,1,0,0
"League",1,0,0,0,0,0
"OF TIME",0,0,0,1,0,0
"World Trade Organisation",1,0,0,0,0,0
"LA CLIPPERS",1,0,0,0,0,0
"Tunbridge Wells : Nottinghamshire",0,0,1,0,0,0
"Derby",1,0,0,0,0,0
"Greater Milwaukee",0,0,1,0,0,0
"Calgary",1,0,0,0,0,0
"FC Hansa Rostock",1,0,0,0,0,0
"Moody",0,1,0,0,0,0
"Indies",0,0,0,1,0,0
"Serbian",0,1,0,0,0,0
"Lyon",1,0,0,0,0,0
"MILWAUKEE CLEVELAND AT TEXAS BOSTON AT OAKLAND",0,0,1,0,0,0
"East Stirling",1,0,0,0,0,0
"NICE",1,0,0,0,0,0
"FC St",0,0,1,0,0,0
"Chris Walker England",0,0,0,1,0,0
"Clyde",1,0,0,0,0,0
"Atalanta",1,0,0,0,0,0
"Bellerive Oval",0,1,0,0,0,0
"Patriotic Union of",0,0,1,0,0,0
"Borussia Neunkirchen",1,0,0,0,0,0
"Dundee",1,0,0,0,0,0
"BRE",1,0,0,0,0,0
"Tenerife",1,0,0,0,0,0
"Ramon Ramirez 15",0,0,0,1,0,0
"Scunthorpe",1,0,0,0,0,0
"CSKA Moscow Russia",0,0,1,0,0,0
"Portuguesa",1,0,0,0,0,0
"Traffic",0,0,1,0,0,0
"Alba Berlin Germany",0,0,1,0,0,0
"DODGE CITY",0,1,0,0,0,0
"Lithuania",0,1,0,0,0,0
"Commerce",1,0,0,0,0,0
"First Bank",1,0,0,0,0,0
"Brechin",1,0,0,0,0,0
"Chicago White Sox",1,0,0,0,0,0
"FLORIDA",1,0,0,0,0,0
"Beograd",0,0,1,0,0,0
"Bath",1,0,0,0,0,0
"CNBC",1,0,0,0,0,0
"Mira Kasslin",0,1,0,0,0,0
"JAPAN WIN",0,0,1,0,0,0
"JCPENNEY",0,0,0,1,0,0
"Middlesex",1,0,0,0,0,0
"NY JETS",1,0,0,0,0,0
"Oceano Cruz Sporting",0,0,1,0,0,0
