Entity,COR,INC,PAR,SPU,MIS,IGN
"Nobel Peace Prize",0,1,0,0,0,0
"Nobel",0,1,0,0,0,0
"the Boxer Rising",0,0,0,0,0,1
"World Record",0,0,0,0,0,1
"Oscar",0,1,0,0,0,0
"the Nobel Peace Prize",0,0,0,0,0,1
""" A World of Things "" 1982",0,0,0,0,0,1
""" Artisans for Peace "" prize",0,0,0,0,0,1
"the Nobel award",0,0,0,0,0,1
""" Ice Cold in Alex """,0,0,0,0,0,1
"American Dennis",0,0,0,0,0,1
""" The Super Peasants """,0,0,0,0,0,1
"Schindler 's List """,0,0,0,0,0,1
"Monica Seles U. S.",0,0,0,0,0,1
""" The Collapse "" 1964",0,0,0,0,0,1
"Stars and Stripes",0,1,0,0,0,0
""" The Decaying Mansion "" 1977",0,0,0,0,0,1
"Nobel award",0,0,0,0,0,1
"the Lombardi Award",0,0,0,0,0,1
""" Anne of a Thousand Days """,0,0,0,0,0,1
""" Sleeping Bread "" 1975",0,0,0,0,0,1
"The Knot",0,1,0,0,0,0
"Soul Alone """,0,0,0,0,0,1
"Newsnight",0,1,0,0,0,0
""" On the Waterfront """,0,0,0,0,0,1
""" Viva Zapata """,0,0,0,0,0,1
""" Troops out """,0,0,0,0,0,1
"A Woman",0,1,0,0,0,0
"Sleeping Bread",0,1,0,0,0,0
"Lawrence of Arabia """,0,0,0,0,0,1
""" In the Year of January "" 1963",0,0,0,0,0,1
""" The Crying Game """,0,0,0,0,0,1
*TOTAL*,0,8,0,0,0,24
