Entity,COR,INC,PAR,SPU,MIS,IGN
"481",0,0,0,0,0,1
"4 3 3 13 10 15 Crusaders",0,0,0,0,0,1
"992 , 860",0,0,0,0,0,1
"31 Chinese",0,0,0,0,0,1
"3 Marius Hurter",0,0,0,0,0,1
"61 538 12 FLORIDA 64 70",0,0,0,0,0,1
"5 14",0,0,0,0,0,1
"16",0,0,0,0,0,1
"240M 5 25 5",0,0,0,0,0,1
"30 Monika Tschirky Switzerland 1 : 19 60",0,0,0,0,0,1
"106 Minnesota",0,0,0,0,0,1
"38",0,0,0,0,0,1
"10 Xue Rulhong China 1 : 25",0,0,0,0,0,1
"250M 5 15 5",0,0,0,0,0,1
"22 00 / 22 25",0,0,0,0,0,1
"0 2 percent to 11 00",0,0,0,0,0,1
"629",0,0,0,0,0,1
"7 12 percent JAPAN",0,0,0,0,0,1
"37",0,0,0,0,0,1
"471",0,0,0,0,0,1
"6 3",0,0,0,0,0,1
"10 Davidson Ezinwa Nigeria 10 24 6 Geir Moen Norway 10 33 7 Marc Blume Germany 10 48",0,0,0,0,0,1
"12 Chris Yarangga 15 Francis Wewengken 36",0,0,0,0,0,1
"63 72",0,0,0,0,0,1
"160 55",0,0,0,0,0,1
"06",0,0,0,0,0,1
"6",0,0,0,0,0,1
"1168",0,0,0,0,0,1
"9 31 8",0,0,0,0,0,1
"at least three Mexican",0,0,0,0,0,1
"4 Hakan Unsal",0,0,0,0,0,1
"Three Russian",0,0,0,0,0,1
"20",0,0,0,0,0,1
"74 7 million",0,0,0,0,0,1
"one Bath 35 Harlequins",0,0,0,0,0,1
"3 32",0,0,0,0,0,1
"more than 2 billion",0,0,0,0,0,1
"391 9 4 8 149 6 115",0,0,0,0,0,1
"42",0,0,0,0,0,1
"648",0,0,0,0,0,1
"6 11",0,0,0,0,0,1
"5 26 percent Jeffrey Hodgson",0,0,0,0,0,1
"21 28",0,0,0,0,0,1
"2 3",0,0,0,0,0,1
"053",0,0,0,0,0,1
"17",0,0,0,0,0,1
"about 30 , 000",0,0,0,0,0,1
"130 4 Dieter Thoma Germany",0,0,0,0,0,1
"32 22",0,0,0,0,0,1
"0 12 cents",0,0,0,0,0,1
"two 20",0,0,0,0,0,1
"about 20",0,0,0,0,0,1
"15 Martina Ertl Germany 1 : 49",0,0,0,0,0,1
"8 Slovenia",0,0,0,0,0,1
"43 , 955 NYMEX Alberta",0,0,0,0,0,1
"15 Tim Stimpson England",0,0,0,0,0,1
"48",0,0,0,0,0,1
"18 69 24 65 17 66 61 71 34 Oct 97",0,0,0,0,0,1
"71 , 200",0,0,0,0,0,1
"2 Svetlana Paramygina Belorus 23 : 58 6",0,0,0,0,0,1
"12 under 130",0,0,0,0,0,1
"3 14",0,0,0,0,0,1
"0 0",0,0,0,0,0,1
"22 48 7 Liz McIntyre",0,0,0,0,0,1
"11 4 percent",0,0,0,0,0,1
"16 Pernilla Wiberg Sweden 1 : 49 Svetlana Gladishiva Russia 1 : 50",0,0,0,0,0,1
"2 Bertrand Crasson",0,0,0,0,0,1
"870",0,0,0,0,0,1
"0 37 percent",0,0,0,0,0,1
"70 , 000",0,0,0,0,0,1
"16 44 5 Lee Kyou hyuk South Korea 1",0,0,0,0,0,1
