Entity,COR,INC,PAR,SPU,MIS,IGN
"24 seconds 2",0,0,0,0,0,1
"74 8",0,0,0,0,0,1
"23 seconds 2",0,0,0,0,0,1
"morning",0,0,0,0,0,1
"41 7",0,0,0,0,0,1
"85 16",0,0,0,0,0,1
"hours",0,0,0,0,0,1
"night",0,0,0,0,0,1
"late afternoon",0,0,0,0,0,1
"midday",0,0,0,0,0,1
"hourly",0,0,0,0,0,1
"1000 local / 1600 GMT",0,0,0,0,0,1
"44 3",0,0,0,0,0,1
"91 seconds 52",0,0,0,0,0,1
"this morning",0,0,0,0,0,1
"later in the day",0,0,0,0,0,1
"daytime",0,0,0,0,0,1
"late Friday afternoon",0,0,0,0,0,1
"03 18",0,0,0,0,0,1
"1400 EDT / 1800 GMT",0,0,0,0,0,1
"one minute 45",0,0,0,0,0,1
"11 13 3 72 83 25",0,0,0,0,0,1
"76 seconds 2",0,0,0,0,0,1
"late on Friday",0,0,0,0,0,1
"Earlier in the day",0,0,0,0,0,1
"10 4",0,0,0,0,0,1
"48 12",0,0,0,0,0,1
"31 8",0,0,0,0,0,1
"EST 0930 GMT",0,0,0,0,0,1
"52 13",0,0,0,0,0,1
"11 15 0 76 89 22 PHOENIX 9 13 4 61 74 22 PACIFIC DIVISION W L T GF GA PTS COLORADO 17 6 4 97 56",0,0,0,0,0,1
"48 10 Stefanie Schuster",0,0,0,0,0,1
"09 seconds 2",0,0,0,0,0,1
"two hour 51 minute",0,0,0,0,0,1
"81 15",0,0,0,0,0,1
"2 seconds",0,0,0,0,0,1
"57 6",0,0,0,0,0,1
"3 hours",0,0,0,0,0,1
"80 5",0,0,0,0,0,1
"86 1 Igor Trandenkov Russia 5",0,0,0,0,0,1
"91 8",0,0,0,0,0,1
"1:50",0,0,0,0,0,1
"26 seconds 2",0,0,0,0,0,1
"62 seconds 2",0,0,0,0,0,1
"the night",0,0,0,0,0,1
"89 seconds 2",0,0,0,0,0,1
"87 seconds 2",0,0,0,0,0,1
"061 6",0,0,0,0,0,1
"The next morning",0,0,0,0,0,1
"just minutes",0,0,0,0,0,1
"12 3",0,0,0,0,0,1
"Switzerland 1:18",0,0,0,0,0,1
"91 6 Nele Zilinskiene",0,0,0,0,0,1
"03 2",0,0,0,0,0,1
"38 7",0,0,0,0,0,1
"12 13 3 72 70 27 TORONTO 11 16 0 81 95 22 PHOENIX 9 13 4 61 74 22 PACIFIC DIVISION W L T GF GA PTS COLORADO 17 7 4 100 60 38 VANCOUVER 14 11 1 84 83 29 EDMONTON 14 14 1 99 90 29",0,0,0,0,0,1
"91 6 Yelena Gulyayeva Russia 1",0,0,0,0,0,1
"11 13 3 72 83",0,0,0,0,0,1
"1:30 A. M. EST 0630 GMT",0,0,0,0,0,1
"evening",0,0,0,0,0,1
"95 seconds 2",0,0,0,0,0,1
"06 6",0,0,0,0,0,1
"45 4",0,0,0,0,0,1
"71 seconds 2",0,0,0,0,0,1
"overnight",0,0,0,0,0,1
"15 5",0,0,0,0,0,1
"6 1 Alex Corretja Spain",0,0,0,0,0,1
"late night",0,0,0,0,0,1
"91 seconds",0,0,0,0,0,1
"31 seconds 2",0,0,0,0,0,1
"1996 12 06",0,0,0,0,0,1
"12 12 3 71 67 27",0,0,0,0,0,1
"up to four hours",0,0,0,0,0,1
"7 11 8 65 72 22 TAMPA BAY 8 15 2 69 81 18 WESTERN CONFERENCE CENTRAL DIVISION W L T GF GA PTS DETROIT 15 9 4 81 53 34",0,0,0,0,0,1
"afternoon",0,0,0,0,0,1
"the first few hours",0,0,0,0,0,1
"71 seconds",0,0,0,0,0,1
"78 5",0,0,0,0,0,1
"97 seconds 2",0,0,0,0,0,1
"624 12",0,0,0,0,0,1
"13 14 0 78 81 26",0,0,0,0,0,1
"54 30",0,0,0,0,0,1
"87 8",0,0,0,0,0,1
*TOTAL*,0,0,0,0,0,83
