Entity,COR,INC,PAR,SPU,MIS,IGN
"an "" Artisans for Peace "" prize",0,0,0,0,0,1
"Nobel",0,1,0,0,0,0
"The Crying Game """,0,0,0,0,0,1
"Viva Zapata """,0,0,0,0,0,1
"Oscar",0,1,0,0,0,0
"the Nobel Peace Prize",0,0,0,0,0,1
"Anne of a Thousand Days """,0,0,0,0,0,1
"On the Waterfront "" 1913",0,0,0,0,0,1
""" Schindler 's List """,0,0,0,0,0,1
"Michael Collins """,0,0,0,0,0,1
"the Lombardi Award Thursday night",0,0,0,0,0,1
"Ashes",0,1,0,0,0,0
"Granma called "" Sleeping Bread",0,0,0,0,0,1
"Ice Cold in Alex """,0,0,0,0,0,1
"My Turn",0,1,0,0,0,0
"Stars and Stripes",0,1,0,0,0,0
"the "" Return of the Legend """,0,0,0,0,0,1
"The Collapse",0,1,0,0,0,0
"The Decaying Mansion",0,1,0,0,0,0
"A World of Things",0,1,0,0,0,0
"In the Year of January",0,1,0,0,0,0
"Cup",0,1,0,0,0,0
"The Knot",0,1,0,0,0,0
"Soul Alone """,0,0,0,0,0,1
"the Nobel award next Tuesday",0,0,0,0,0,1
"Newsnight",0,1,0,0,0,0
"Sleeping Bread",0,1,0,0,0,0
"A Woman",0,1,0,0,0,0
"Lawrence of Arabia """,0,0,0,0,0,1
"Allahu Akhbar "" God is Greatest",0,0,0,0,0,1
*TOTAL*,0,14,0,0,0,16
