Entity,COR,INC,PAR,SPU,MIS,IGN
"600 , 000",0,0,0,0,0,1
"67 USDA",0,0,0,0,0,1
"650 million 680 million 600 million",0,0,0,0,0,1
"3 , 000 naira 37 50",0,0,0,0,0,1
"10 20 cents",0,0,0,0,0,1
"7 , 450 rupees 3 MLN VS 21",0,0,0,0,0,1
"75 , 000 Swiss francs 57 , 600",0,0,0,0,0,1
"1 92 1 97",0,0,0,0,0,1
"3 , 710 marks",0,0,0,0,0,1
"20 , 000",0,0,0,0,0,1
"112 yen",0,0,0,0,0,1
"78 cents",0,0,0,0,0,1
"220 million dinars",0,0,0,0,0,1
"460 , 000 francs",0,0,0,0,0,1
"millions of dollars",0,0,0,0,0,1
"4 centavos 1 cent",0,0,0,0,0,1
"five marks",0,0,0,0,0,1
"63 67 cents",0,0,0,0,0,1
"about 16 , 000 francs",0,0,0,0,0,1
"115 yen",0,0,0,0,0,1
"95 cent",0,0,0,0,0,1
"2 , 555 lire",0,0,0,0,0,1
"billions of yen",0,0,0,0,0,1
"at least one trillion roubles",0,0,0,0,0,1
"37 million French franc",0,0,0,0,0,1
"hundreds of millions of Belgian francs",0,0,0,0,0,1
"1 Sidek",0,0,0,0,0,1
"five million riels 2 , 000",0,0,0,0,0,1
"A 100 million three year",0,0,0,0,0,1
"63 15",0,0,0,0,0,1
"25 cents",0,0,0,0,0,1
"224 million zlotys",0,0,0,0,0,1
"300 , 000 naira 3 , 750",0,0,0,0,0,1
"million markka",0,0,0,0,0,1
"3 487 per million British",0,0,0,0,0,1
"420 billion lei",0,0,0,0,0,1
"5 billion",0,0,0,0,0,1
"39 , 200 rupees",0,0,0,0,0,1
"2 90",0,0,0,0,0,1
"22 23",0,0,0,0,0,1
"six million zlotys",0,0,0,0,0,1
"4 , 900 rupees",0,0,0,0,0,1
"multi billion peseta",0,0,0,0,0,1
"3 35",0,0,0,0,0,1
"69 80 cents",0,0,0,0,0,1
"more than 15 cents",0,0,0,0,0,1
"1 billion",0,0,0,0,0,1
"25 , 000 Swiss francs 20 , 850",0,0,0,0,0,1
"1 39 cents",0,0,0,0,0,1
"175 pounds",0,0,0,0,0,1
"13 trillion roubles Moscow",0,0,0,0,0,1
"billions of dollars 63 12 08 Canadian",0,0,0,0,0,1
"75 20 cents",0,0,0,0,0,1
"1 5607 marks",0,0,0,0,0,1
"15 million pounds",0,0,0,0,0,1
"between 25 45 cents",0,0,0,0,0,1
"50",0,0,0,0,0,1
"billions of dollars Reuters Ottawa Bureau 613 235",0,0,0,0,0,1
"108 45",0,0,0,0,0,1
"62",0,0,0,0,0,1
"4",0,0,0,0,0,1
"22 cents",0,0,0,0,0,1
"110 million guilder",0,0,0,0,0,1
"4 billion",0,0,0,0,0,1
"12 , 350 rupees",0,0,0,0,0,1
"1",0,0,0,0,0,1
"50 million stg",0,0,0,0,0,1
"36 , 000 rupees",0,0,0,0,0,1
"10 3 million",0,0,0,0,0,1
"4 , 500 pounds 7 , 400",0,0,0,0,0,1
"eight cents",0,0,0,0,0,1
"1 , 000",0,0,0,0,0,1
"548 billion Clinton",0,0,0,0,0,1
"1 , 000 Friday",0,0,0,0,0,1
"38 , 000 roubles seven dollars The next morning",0,0,0,0,0,1
"35 , 000",0,0,0,0,0,1
"95 centavos 12 cents",0,0,0,0,0,1
"almost 15 cents NYMEX",0,0,0,0,0,1
"between 108 and 110 yen",0,0,0,0,0,1
"150 rupees",0,0,0,0,0,1
"some 40 million Swiss francs 31 million",0,0,0,0,0,1
"billions of dollars",0,0,0,0,0,1
"20 million dinars",0,0,0,0,0,1
"one cent",0,0,0,0,0,1
"yen 30 00 yen NOTE Sangetsu Co Ltd",0,0,0,0,0,1
"3 186",0,0,0,0,0,1
"34 million yuan 4 1 million",0,0,0,0,0,1
"250 , 000",0,0,0,0,0,1
"25 58",0,0,0,0,0,1
"75 cents",0,0,0,0,0,1
"460 , 000 Swiss francs",0,0,0,0,0,1
"7 centavos 1 cent",0,0,0,0,0,1
"more than 10 cents",0,0,0,0,0,1
"seven dollars",0,0,0,0,0,1
"multi billion dollar",0,0,0,0,0,1
"about 10 cents",0,0,0,0,0,1
"10 cents",0,0,0,0,0,1
"34 1 million",0,0,0,0,0,1
"approximately US 24 billion",0,0,0,0,0,1
"28 , 000",0,0,0,0,0,1
"25 66",0,0,0,0,0,1
"09 cents",0,0,0,0,0,1
"6 , 300 rupees",0,0,0,0,0,1
*TOTAL*,0,0,0,0,0,103
