Entity,COR,INC,PAR,SPU,MIS,IGN
"YUGOSLAV LEAGUE",0,0,1,0,0,0
"Washington-based",0,0,0,0,1,0
"A$",0,0,0,0,1,0
"Palestinian",1,0,0,0,0,0
"DOCSTART Rwandan",0,0,1,0,0,0
"DOCSTART Bootleg",0,0,0,1,0,0
"Mesipia",0,0,0,0,1,0
"Seagramd",0,0,0,0,1,0
"Scots",1,0,0,0,0,0
"Premier league",0,0,0,0,1,0
"Under English",0,0,1,0,0,0
"Tia Juana",0,0,0,0,1,0
"Tong Shun",0,0,0,0,1,0
"American Catholics",1,0,0,0,0,0
"GMT Iraqi",0,0,1,0,0,0
"DOCSTART CRICKET ESSEX",0,0,0,1,0,0
"Italian Serie A",0,0,1,0,0,0
"Yakomas",0,0,0,0,1,0
"EuroLeague",1,0,0,0,0,0
"American Tom Johnson",0,0,1,0,0,0
"Wk to Date None Week Ago 800 Year Ago",0,0,0,1,0,0
"X-DENVER",0,0,0,0,1,0
"French",1,0,0,0,0,0
"Australian",1,0,0,0,0,0
"African Nations Cup",1,0,0,0,0,0
"Belgian",1,0,0,0,0,0
"GMT SIALKOT",0,0,1,0,0,0
"EUROPEAN TOUR",1,0,0,0,0,0
"Hutu",1,0,0,0,0,0
"DOCSTART Cambodian",0,0,1,0,0,0
"Entire",0,0,0,1,0,0
"Indonesians",1,0,0,0,0,0
"Swede",1,0,0,0,0,0
"Arctic",1,0,0,0,0,0
"DOCSTART Skinheads",0,0,0,1,0,0
"S. KOREAN",1,0,0,0,0,0
"New",0,0,1,0,0,0
"Labour Day",1,0,0,0,0,0
"Iraqi",1,0,0,0,0,0
"AMERICAN FOOTBALL OHIO",0,0,1,0,0,0
"Croat Alen Boksic",0,0,1,0,0,0
"Singer",1,0,0,0,0,0
"European",1,0,0,0,0,0
"Marines",0,0,0,0,1,0
"Romanian",1,0,0,0,0,0
"CONCACAF",0,1,0,0,0,0
"Troops",0,0,0,1,0,0
"Boxer",1,0,0,0,0,0
"Iranian",1,0,0,0,0,0
"Ukrainians",1,0,0,0,0,0
"Polish",1,0,0,0,0,0
"Americans",1,0,0,0,0,0
"Mexican ADRs",0,0,1,0,0,0
"French-owned",0,0,0,0,1,0
"Hebrew",1,0,0,0,0,0
"Trofej Beograd 96",1,0,0,0,0,0
"Soviet",1,0,0,0,0,0
"Nation of Islam",0,1,0,0,0,0
"Maritime Queen",0,0,0,0,1,0
"Nikkei",1,0,0,0,0,0
"Interstates 80",0,1,0,0,0,0
"German shepherds",0,0,0,0,1,0
"Syrians",1,0,0,0,0,0
"ENGLISH",1,0,0,0,0,0
"DOCSTART RUGBY UNION",0,0,0,1,0,0
"GERMAN",1,0,0,0,0,0
"West Indies Sherwin Campbell",0,0,0,1,0,0
"Conservatives",0,0,1,0,0,0
"Afrikaners",1,0,0,0,0,0
"DOCSTART SOCCER",0,0,0,1,0,0
"France-registered",0,0,0,0,1,0
"Islamic",1,0,0,0,0,0
