Entity,COR,INC,PAR,SPU,MIS,IGN
"Today",0,0,0,0,0,1
"first half 19996/97",0,0,0,0,0,1
"889 UTAH 14 2 . 412 8 1/2 DALLAS 6 11 . 353 9 1/2 DENVER 5 14 . 263 11 1/2 SAN ANTONIO 3 13 . 188 12 VANCOUVER 2 16",0,0,0,0,0,1
"1996 08 30 Indian",0,0,0,0,0,1
"September",0,0,0,0,0,1
"1997 FED CUP WOMEN 'S TEAM TOURNAMENT . NEW YORK 1996 08 31 Draw",0,0,0,0,0,1
"N. J. 1996 12 06 Russ Berrie and Co Inc",0,0,0,0,0,1
"38",0,0,0,0,0,1
"all months",0,0,0,0,0,1
"54 6",0,0,0,0,0,1
"next week 's",0,0,0,0,0,1
"1996 08 30 1996 1995",0,0,0,0,0,1
"1990",0,0,0,0,0,1
"a week",0,0,0,0,0,1
"Last Year",0,0,0,0,0,1
"PRAGUE 1996 12 06 Saturday",0,0,0,0,0,1
"Thursday",0,0,0,0,0,1
"37",0,0,0,0,0,1
"November 5",0,0,0,0,0,1
"seven years",0,0,0,0,0,1
"Labour Day",0,1,0,0,0,0
"5 . 25 5 . 30",0,0,0,0,0,1
"Thursday 100,000 33,000 DOCSTART",0,0,0,0,0,1
"three year U. N.",0,0,0,0,0,1
"Earlier this year South African Breweries Ltd SAB",0,0,0,0,0,1
"the second half",0,0,0,0,0,1
"July 1994",0,0,0,0,0,1
"This month",0,0,0,0,0,1
"six weeks",0,0,0,0,0,1
"the 18 week",0,0,0,0,0,1
"Next week",0,0,0,0,0,1
"tomorrow",0,0,0,0,0,1
"a second straight day",0,0,0,0,0,1
"This week",0,0,0,0,0,1
"12 month",0,0,0,0,0,1
"next year 's",0,0,0,0,0,1
"1997 Fed Cup",0,1,0,0,0,0
"December 16",0,0,0,0,0,1
"six to 10 day",0,0,0,0,0,1
"the coming five to ten years",0,0,0,0,0,1
"PHNOM PENH 1996 08 30 Cambodia",0,0,0,0,0,1
"1996 08 30",0,0,0,0,0,1
"the first six months of 1995/96",0,0,0,0,0,1
"30 18 Miriam Vogt Germany 29 18 Marianne Brechu",0,0,0,0,0,1
"1999 55,000 2000 60,000 2001 65,000 2002 70,000 2003 70,000 2004",0,0,0,0,0,1
"the spring",0,0,0,0,0,1
"1994 Lillehammer Winter Olympics",0,0,0,0,0,1
"December 1993",0,0,0,0,0,1
"months",0,0,0,0,0,1
"1991",0,0,0,0,0,1
"the end of the year",0,0,0,0,0,1
"the third quarter",0,0,0,0,0,1
"18 Sep 97 69",0,0,0,0,0,1
"1999",0,0,0,0,0,1
"14 years",0,0,0,0,0,1
"the same period last year",0,0,0,0,0,1
"30 year",0,0,0,0,0,1
"BRUSSELS 1996 12 06 European Union",0,0,0,0,0,1
"5 1 / 2 year old",0,0,0,0,0,1
"Last Week",0,0,0,0,0,1
"Colorado 1996 12 07 Renate Goetschl",0,0,0,0,0,1
"1976 77",0,0,0,0,0,1
"the end of July",0,0,0,0,0,1
"1996 12 06 Two",0,0,0,0,0,1
