Entity,COR,INC,PAR,SPU,MIS,IGN
"LA LAKERS",1,0,0,0,0,0
"Ankara Nerweyi",0,0,1,0,0,0
"Copenhagen",1,0,0,0,0,0
"Tunbridge Wells Derbyshire",0,0,1,0,0,0
"BUCHAREST",1,0,0,0,0,0
"Warsaw",1,0,0,0,0,0
"Berlin",1,0,0,0,0,0
"Kansas City",1,0,0,0,0,0
"Mahala",1,0,0,0,0,0
"HONG KONG",1,0,0,0,0,0
"PHILADELPHIA SAN DIEGO",0,0,1,0,0,0
"Surcin",0,0,0,0,1,0
"Blida",0,0,0,0,1,0
"Yangon",1,0,0,0,0,0
"Israel",1,0,0,0,0,0
"Masisi",0,0,0,1,0,0
"Venezuela",1,0,0,0,0,0
"Hangzhou",1,0,0,0,0,0
"Middle East Israel",0,0,1,0,0,0
"EDMONTON",1,0,0,0,0,0
"Bonn Kohl",0,0,1,0,0,0
"Jewish West Bank",0,0,1,0,0,0
"Burj al-Laqlaq Society",0,0,0,0,1,0
"KANPUR Woolmer",0,0,1,0,0,0
"Paris",1,0,0,0,0,0
"Puerto Rico",1,0,0,0,0,0
"Oceanic Control Centre",1,0,0,0,0,0
"Santiago de Cuba",1,0,0,0,0,0
"Vietnam",1,0,0,0,0,0
"Central Asia",1,0,0,0,0,0
"Hobart",1,0,0,0,0,0
"UK US",0,0,1,0,0,0
"East Timor",1,0,0,0,0,0
"HOUSTON UTAH",0,0,1,0,0,0
"DALLAS PHILADELPHIA",0,0,1,0,0,0
"Cincinnati",1,0,0,0,0,0
"GMT SIALKOT",0,0,1,0,0,0
"LOS ANGELES",1,0,0,0,0,0
"MILWAUKEE",1,0,0,0,0,0
"Prestwick",1,0,0,0,0,0
"Ulan Bator",1,0,0,0,0,0
"Pittsburgh",1,0,0,0,0,0
"Uzbekistan",1,0,0,0,0,0
"Melbourne",1,0,0,0,0,0
"Far East CITIC Pacific",0,0,1,0,0,0
"New Zealand Hong Kong",0,0,1,0,0,0
"Arctic",0,1,0,0,0,0
"Wuhan",1,0,0,0,0,0
"Panama Jorge Luis Dely Valdes",0,0,1,0,0,0
"Stansted",1,0,0,0,0,0
"Macedonia",1,0,0,0,0,0
"Azerbaijan",1,0,0,0,0,0
"TUNIS",1,0,0,0,0,0
"CHICAGO PHILADELPHIA",0,0,1,0,0,0
"Moldova",1,0,0,0,0,0
"Barentsburg",1,0,0,0,0,0
"Yugoslavia",1,0,0,0,0,0
"Kisangani",1,0,0,0,0,0
"Middle East",1,0,0,0,0,0
"Belgrade Partizan Belgrade Yugoslavia",0,0,1,0,0,0
"TORONTO MINNESOTA",0,0,1,0,0,0
"DALLAS ST LOUIS",0,0,1,0,0,0
"Slovakia",1,0,0,0,0,0
"MIAMI PHOENIX",0,0,1,0,0,0
"Kecskemet",1,0,0,0,0,0
"Maracaibo",1,0,0,0,0,0
"PITTSBURGH SAN FRANCISCO",0,0,1,0,0,0
"Innisbrook Hilton Resort",1,0,0,0,0,0
"Dallas-Fort Worth",0,0,0,0,1,0
"Portsmouth",1,0,0,0,0,0
"Singapore Bill Jordan",0,0,1,0,0,0
"Poland",1,0,0,0,0,0
"Timisoara",1,0,0,0,0,0
"Canada",1,0,0,0,0,0
"Rangoon",1,0,0,0,0,0
"Urus Martan",0,0,0,1,0,0
"JOHANNESBURG",1,0,0,0,0,0
"Cuba",1,0,0,0,0,0
"NEW YORK FLORIDA",0,0,1,0,0,0
"Bistrita",0,0,0,0,1,0
"TOFTIR",0,0,0,0,1,0
"Chatelet",1,0,0,0,0,0
"Jordan",1,0,0,0,0,0
"Brazil Giovanni",0,0,1,0,0,0
"Thunder Bay",1,0,0,0,0,0
"Britain LONDON",0,0,1,0,0,0
"The Oval London",0,0,1,0,0,0
"MEXICO CITY",1,0,0,0,0,0
"Guangxi",1,0,0,0,0,0
"Japan Spain",0,0,1,0,0,0
"Uruguay",1,0,0,0,0,0
"Wall Street",1,0,0,0,0,0
"Bellerive Oval Jones",0,0,1,0,0,0
"SRI LANKA COLOMBO",0,0,1,0,0,0
"MANTUA",0,0,0,1,0,0
"Wisconsin",1,0,0,0,0,0
"Fla Jones",0,0,1,0,0,0
"Budapest",1,0,0,0,0,0
"Britain",1,0,0,0,0,0
"N",0,0,1,0,0,0
"Russia Anton Chantyr",0,0,1,0,0,0
"CHICAGO FLORIDA",0,0,1,0,0,0
"West Bank",1,0,0,0,0,0
"AUSTRALIA",1,0,0,0,0,0
"G Hamilton",0,0,0,1,0,0
"Armenia",1,0,0,0,0,0
"Green Square",1,0,0,0,0,0
"Australia",1,0,0,0,0,0
"Iowa S Minn",0,0,1,0,0,0
"Saint Bernard",0,0,0,1,0,0
"SHEFFIELD",0,0,0,1,0,0
"South",1,0,0,0,0,0
"Dallas",1,0,0,0,0,0
"VAIL",1,0,0,0,0,0
"Jacksonville",1,0,0,0,0,0
"Charles de Gaulle",1,0,0,0,0,0
"Nandrin",1,0,0,0,0,0
"Urus Martan Urus Martan",0,0,0,1,0,0
"ALBANIA",1,0,0,0,0,0
"JERUSALEM",1,0,0,0,0,0
"Venice",1,0,0,0,0,0
"South America",1,0,0,0,0,0
"HK",1,0,0,0,0,0
"KwaZulu Natal",0,0,0,1,0,0
"Tripoli",1,0,0,0,0,0
"Mali",1,0,0,0,0,0
"Sibiu",1,0,0,0,0,0
"Balkan",1,0,0,0,0,0
"Dalmatians",0,1,0,0,0,0
"Headingley Leeds",0,0,1,0,0,0
"Moscow Napoleon",0,0,1,0,0,0
"Czech Republic",1,0,0,0,0,0
"Kremlin",1,0,0,0,0,0
"MIDEAST",0,0,1,0,0,0
"AMSTERDAM",1,0,0,0,0,0
"HARRISON",0,1,0,0,0,0
"Alsace",1,0,0,0,0,0
"Murrayfield",0,0,0,0,1,0
"Iowa-S",0,0,0,0,1,0
"Football",0,0,0,0,1,0
"Whitewater",0,0,0,0,1,0
"Wellington",1,0,0,0,0,0
"The Netherlands",1,0,0,0,0,0
"Wales",1,0,0,0,0,0
"Nablus",1,0,0,0,0,0
"Old Trafford",1,0,0,0,0,0
"Karachi",1,0,0,0,0,0
"Republic of Padania",1,0,0,0,0,0
"Washington",1,0,0,0,0,0
"Scotland Blair",0,0,1,0,0,0
"New Mexico",1,0,0,0,0,0
"BRAZIL",1,0,0,0,0,0
"Manila",1,0,0,0,0,0
"Lahd",0,1,0,0,0,0
"France Cyril Bos",0,0,1,0,0,0
"Ivory Coast",1,0,0,0,0,0
"NZ",1,0,0,0,0,0
"St. Louis",0,0,0,0,1,0
"Interstate 95",0,0,0,0,1,0
"Queenslander Daniel Herbert",0,0,0,1,0,0
"Mishi Saran HONG KONG",0,0,1,0,0,0
"ATALANTA MILAN",0,0,1,0,0,0
"Kuala Lumpur",1,0,0,0,0,0
"Pretoria",1,0,0,0,0,0
"Barvikha",1,0,0,0,0,0
"Korea",0,0,1,0,0,0
"Bosnia",1,0,0,0,0,0
"NEW JERSEY MIAMI",0,0,1,0,0,0
"Romania",1,0,0,0,0,0
"Hebron",1,0,0,0,0,0
"Zhejiang",1,0,0,0,0,0
"DURBAN",0,1,0,0,0,0
"Lithuania Danius Gleveckas",0,0,1,0,0,0
"TAMPA BAY DALLAS",0,0,1,0,0,0
"Kosevo",1,0,0,0,0,0
"Auckland",1,0,0,0,0,0
"UK",1,0,0,0,0,0
"ARAB",0,1,0,0,0,0
"Belgium",1,0,0,0,0,0
"Missouri",1,0,0,0,0,0
"OAKLAND",1,0,0,0,0,0
"Bucharest",1,0,0,0,0,0
"Gaza",1,0,0,0,0,0
"UAE Hassan Ahmed",0,0,1,0,0,0
"Hainan",1,0,0,0,0,0
"Panhandle",1,0,0,0,0,0
"Rome",1,0,0,0,0,0
"VANCOUVER",1,0,0,0,0,0
"MADRID",1,0,0,0,0,0
"Benin",1,0,0,0,0,0
"Santiago Bernabeu",0,0,1,0,0,0
"Indonesia",1,0,0,0,0,0
"Dublin",1,0,0,0,0,0
"Tampico",1,0,0,0,0,0
"MANAMA",1,0,0,0,0,0
"East Dries",0,1,0,0,0,0
"NY ISLANDERS CHICAGO",0,0,1,0,0,0
"IRELAND",1,0,0,0,0,0
"Staoueli",0,0,0,0,1,0
"Northern Ireland",1,0,0,0,0,0
"Panama",1,0,0,0,0,0
"CHICAGO BALTIMORE",0,0,1,0,0,0
"LATVIA",1,0,0,0,0,0
"Faroe Islands",1,0,0,0,0,0
"Patasse",0,1,0,0,0,0
"Toronto",1,0,0,0,0,0
"BOSTON CLEVELAND",0,0,1,0,0,0
"Libya",1,0,0,0,0,0
"Tiananmen Square",1,0,0,0,0,0
"South Korea Australia",0,0,1,0,0,0
"Wis",1,0,0,0,0,0
"Dhaka",1,0,0,0,0,0
"South Africa",1,0,0,0,0,0
"Tokyo",1,0,0,0,0,0
