Entity,COR,INC,PAR,SPU,MIS,IGN
"Thai Resource",0,0,0,0,1,0
"the World Open",0,0,1,0,0,0
"Washington-based",0,0,0,0,1,0
"cocker spaniels",0,0,0,0,1,0
"Stakes",0,0,0,0,1,0
"Japanese Goverment Bonds",0,0,0,0,1,0
"Uruguay Round",0,0,0,1,0,0
"British-ruled",0,0,0,0,1,0
"Seagramd",0,0,0,0,1,0
"Soveit-bloc",0,0,0,0,1,0
"Communist-led",0,0,0,0,1,0
"Open",1,0,0,0,0,0
"the Golden Four",0,0,1,0,0,0
"Premier league",0,0,0,0,1,0
"Tia Juana",0,0,0,0,1,0
"Tong Shun",0,0,0,0,1,0
"WORLD SERIES",0,0,0,0,1,0
"post-Communist",0,0,0,0,1,0
"the European Cup",0,0,1,0,0,0
"Tattersalls Breeders",0,0,0,0,1,0
"pro-European",0,0,0,0,1,0
"FTSE",0,0,0,0,1,0
"Far Eastern",0,0,0,0,1,0
"World Group I",0,0,0,1,0,0
"Deligst",0,0,0,0,1,0
"Iran Sabr",0,0,0,0,1,0
"the Nortel Open",0,0,1,0,0,0
"African Nations Cup",1,0,0,0,0,0
"the Boxer Rising",0,0,1,0,0,0
"Euro-sceptic",0,0,0,0,1,0
"the British Masters",0,0,1,0,0,0
"Israeli-held",0,0,0,0,1,0
"SWISS",0,0,0,0,1,0
"Brazilian-born",0,0,0,0,1,0
"Ontario-based",0,0,0,0,1,0
"asset-St .",0,0,0,0,1,0
"London-to-Boston",0,0,0,0,1,0
"Levoxyl",0,0,0,0,1,0
"Tripoli-based",0,0,0,0,1,0
"Europa Cup",1,0,0,0,0,0
"TOPS",0,0,0,0,1,0
"Roman derby",0,0,1,0,0,0
"the Singer World Series",0,0,1,0,0,0
"Treasuries",0,0,0,0,1,0
"the African Nations ' Cup",0,0,1,0,0,0
"Soviet-led",0,0,0,0,1,0
"Euronotes",0,0,0,0,1,0
"German Cup second",0,0,1,0,0,0
"Doberman",0,0,0,0,1,0
"post Games",0,0,0,1,0,0
"SCOTTISH",0,0,0,0,1,0
"the Portuguese Open",0,0,1,0,0,0
"EuroLeague",0,0,0,0,1,0
"Daniella",0,0,0,0,1,0
"Budisuryana",0,0,0,0,1,0
"Strike Hard",0,0,0,0,1,0
"Amateur Championship",0,0,1,0,0,0
"French-owned",0,0,0,0,1,0
"NICE",0,1,0,0,0,0
"London-based",0,0,0,0,1,0
