Entity,COR,INC,PAR,SPU,MIS,IGN
"79th minute",0,0,0,0,0,1
"the middle of the night",0,0,0,0,0,1
"only the fifth minute",0,0,0,0,0,1
"23 seconds 2",0,0,0,0,0,1
"morning",0,0,0,0,0,1
"four minutes Ouedec",0,0,0,0,0,1
"only 40 minutes",0,0,0,0,0,1
"hours",0,0,0,0,0,1
"late afternoon",0,0,0,0,0,1
"as many minutes",0,0,0,0,0,1
"the final five seconds",0,0,0,0,0,1
"dawn",0,0,0,0,0,1
"10 minutes",0,0,0,0,0,1
"this morning",0,0,0,0,0,1
"the 55th minute",0,0,0,0,0,1
"the 88th minute",0,0,0,0,0,1
"last 120 hours",0,0,0,0,0,1
"6 1/3 innings",0,0,0,0,0,1
"later in the day",0,0,0,0,0,1
"last minute",0,0,0,0,0,1
"late Friday afternoon",0,0,0,0,0,1
"the last six minutes",0,0,0,0,0,1
"the 78th minute",0,0,0,0,0,1
"the 63rd minute",0,0,0,0,0,1
"Earlier in the day",0,0,0,0,0,1
"sundown",0,0,0,0,0,1
"24 hours",0,0,0,0,0,1
"50 overs",0,0,0,0,0,1
"15 overs",0,0,0,0,0,1
"7:13 a. EST 1213 GMT",0,0,0,0,0,1
"129 minutes",0,0,0,0,0,1
"the 25th minute",0,0,0,0,0,1
"the early hours",0,0,0,0,0,1
"an unusually quiet night",0,0,0,0,0,1
"after hours",0,0,0,0,0,1
"48 mins 12 Danie",0,0,0,0,0,1
"the coming hours",0,0,0,0,0,1
"2 0 seven minutes",0,0,0,0,0,1
"11 hour",0,0,0,0,0,1
"the opening morning at Grace Road",0,0,0,0,0,1
"seconds",0,0,0,0,0,1
"36 minute",0,0,0,0,0,1
"less than one hour",0,0,0,0,0,1
"two hour 51 minute",0,0,0,0,0,1
"almost upset 12 minutes",0,0,0,0,0,1
"a couple of moments",0,0,0,0,0,1
"the seventh and 15th minutes",0,0,0,0,0,1
"5:17",0,0,0,0,0,1
"the 84th minute",0,0,0,0,0,1
"1:50",0,0,0,0,0,1
"a night",0,0,0,0,0,1
"24 minute",0,0,0,0,0,1
"Saturday morning",0,0,0,0,0,1
"the 53rd minute",0,0,0,0,0,1
"65 minutes",0,0,0,0,0,1
"the 65th minute",0,0,0,0,0,1
"two minutes",0,0,0,0,0,1
"the night",0,0,0,0,0,1
"20 minutes",0,0,0,0,0,1
"the 16th minute . A minute later",0,0,0,0,0,1
"1:25",0,0,0,0,0,1
"just a few hours",0,0,0,0,0,1
"the seventh minute",0,0,0,0,0,1
"30 minutes",0,0,0,0,0,1
"50 minutes",0,0,0,0,0,1
"87 seconds 2",0,0,0,0,0,1
"four hours",0,0,0,0,0,1
"The next morning",0,0,0,0,0,1
"90 seconds",0,0,0,0,0,1
"a minute before the interval",0,0,0,0,0,1
"15 minutes",0,0,0,0,0,1
"just minutes",0,0,0,0,0,1
"the 62nd and 71st minutes",0,0,0,0,0,1
"1:19",0,0,0,0,0,1
"Friday afternoon",0,0,0,0,0,1
"the 37th minute",0,0,0,0,0,1
"the first 40 minutes",0,0,0,0,0,1
"the rush hour",0,0,0,0,0,1
"15:05 . 41 4 . Annemari Sandell Finland 15:06 . Tegla Loroupe Kenya 15:08",0,0,0,0,0,1
"1:30 A. M. EST 0630 GMT",0,0,0,0,0,1
"evening",0,0,0,0,0,1
"two hours",0,0,0,0,0,1
"71 seconds 2",0,0,0,0,0,1
"overnight",0,0,0,0,0,1
"halftime",0,0,0,0,0,1
"13 minutes",0,0,0,0,0,1
"54 minutes",0,0,0,0,0,1
"the early hours of Saturday",0,0,0,0,0,1
"08 seconds",0,0,0,0,0,1
"1 . 76 seconds 2",0,0,0,0,0,1
"the end of the day",0,0,0,0,0,1
"two hour",0,0,0,0,0,1
"one minute 45 . 91 seconds",0,0,0,0,0,1
"31 seconds 2",0,0,0,0,0,1
"the last minute",0,0,0,0,0,1
"08:40 GMT NEW YORK",0,0,0,0,0,1
"tonight",0,0,0,0,0,1
"minutes earlier",0,0,0,0,0,1
"up to four hours",0,0,0,0,0,1
"three minutes later",0,0,0,0,0,1
"afternoon",0,0,0,0,0,1
"34 . 3 hours",0,0,0,0,0,1
"1:25 . 39 6",0,0,0,0,0,1
"the first few hours",0,0,0,0,0,1
"14:06 GMT SIALKOT",0,0,0,0,0,1
"Earlier on Saturday",0,0,0,0,0,1
"48 . 4 overs 173 Fall",0,0,0,0,0,1
"the night of Friday to Saturday",0,0,0,0,0,1
"the final five minutes",0,0,0,0,0,1
"just four minutes",0,0,0,0,0,1
"four minutes",0,0,0,0,0,1
*TOTAL*,0,0,0,0,0,111
