Entity,COR,INC,PAR,SPU,MIS,IGN
"Thoma 210",0,0,0,0,0,1
"1250",0,0,0,0,0,1
"F 15",0,0,0,0,0,1
"1 Standings",0,0,0,0,0,1
"Pan Am",0,1,0,0,0,0
"Canola",0,0,0,0,0,1
"Barley 1074",0,0,0,0,0,1
"Hennie Swart",0,1,0,0,0,0
"17",0,0,0,0,0,1
"Wallabies",0,1,0,0,0,0
"Fifth",0,0,0,0,0,1
"35,000 / 28,000",0,0,0,0,0,1
"Bitar",0,1,0,0,0,0
"Phillip Price",0,1,0,0,0,0
"Choice 2 4",0,0,0,0,0,1
"Cukaricki",0,1,0,0,0,0
"CST",0,0,0,0,0,1
"Vinson",0,1,0,0,0,0
"Classic",0,0,0,0,0,1
"Corn 4",0,0,0,0,0,1
"shinc Coe",0,0,0,0,0,1
"scrum",0,0,0,0,0,1
"Mercedes",0,1,0,0,0,0
"Gazzetta",0,0,0,0,0,1
"140s",0,0,0,0,0,1
"323",0,0,0,0,0,1
"First",0,0,0,0,0,1
"265M 4",0,0,0,0,0,1
"Stranraer",0,1,0,0,0,0
"Red Star",0,1,0,0,0,0
"3 1 2",0,0,0,0,0,1
"646",0,0,0,0,0,1
"Zywiec Full Light",0,0,0,0,0,1
"F 16",0,0,0,0,0,1
"3 Wright 21",0,0,0,0,0,1
"markka 2",0,0,0,0,0,1
"Shivnarine Chanderpaul 10",0,0,0,0,0,1
"MX",0,0,0,0,0,1
"Interrosimpex",0,1,0,0,0,0
"Colts",0,1,0,0,0,0
"Wheat 4320",0,0,0,0,0,1
"Division",0,0,0,0,0,1
"6 Lotte",0,0,0,0,0,1
"Titanic",0,1,0,0,0,0
"Tychy",0,1,0,0,0,0
"Flight 150",0,1,0,0,0,0
"Dalmatians",0,1,0,0,0,0
"F 14",0,0,0,0,0,1
"Cetin",0,0,0,0,0,1
"35,000 / 30,000",0,0,0,0,0,1
"F / A 18",0,0,0,0,0,1
"parring",0,0,0,0,0,1
"Kalashnikov",0,1,0,0,0,0
"Swede",0,1,0,0,0,0
"Alpine",0,1,0,0,0,0
"PT Timor Putra Nasional",0,1,0,0,0,0
"S MX",0,0,0,0,0,1
*TOTAL*,0,20,0,0,0,37
