Entity,COR,INC,PAR,SPU,MIS,IGN
"Last month",0,0,0,0,0,1
"2002",0,0,0,0,0,1
"18 year old",0,0,0,0,0,1
"three decades",0,0,0,0,0,1
"September 27 28",0,0,0,0,0,1
"1930",0,0,0,0,0,1
"Yesterday",0,0,0,0,0,1
"May August",0,0,0,0,0,1
"Today",0,0,0,0,0,1
"12 07",0,0,0,0,0,1
"800 Year Ago",0,0,0,0,0,1
"September",0,0,0,0,0,1
"more than two weeks",0,0,0,0,0,1
"four and half years",0,0,0,0,0,1
"16",0,0,0,0,0,1
"16 Nov 97 68",0,0,0,0,0,1
"12 / 15 / 2011",0,0,0,0,0,1
"next week '",0,0,0,0,0,1
"HELSINKI 1996",0,0,0,0,0,1
"the next year",0,0,0,0,0,1
"The day",0,0,0,0,0,1
"359,000 Week ago",0,0,0,0,0,1
"38",0,0,0,0,0,1
"all months",0,0,0,0,0,1
"Thursday 600 week ago",0,0,0,0,0,1
"9,300 Week Ago",0,0,0,0,0,1
"26 year old",0,0,0,0,0,1
"25 , Oct. 9",0,0,0,0,0,1
"1990",0,0,0,0,0,1
"a week",0,0,0,0,0,1
"11 / 1 / 07",0,0,0,0,0,1
"Thursday",0,0,0,0,0,1
"37",0,0,0,0,0,1
"four month",0,0,0,0,0,1
"November 5",0,0,0,0,0,1
"Labour Day",0,1,0,0,0,0
"seven years",0,0,0,0,0,1
"29 10",0,0,0,0,0,1
"between now and the year 2003",0,0,0,0,0,1
"earlier this season",0,0,0,0,0,1
"Earlier this month",0,0,0,0,0,1
"August 21",0,0,0,0,0,1
"the second half",0,0,0,0,0,1
"July 1994",0,0,0,0,0,1
"the year ago",0,0,0,0,0,1
"1996 08",0,0,0,0,0,1
"six weeks",0,0,0,0,0,1
"This month",0,0,0,0,0,1
"1922",0,0,0,0,0,1
"the 18 week",0,0,0,0,0,1
"43 12",0,0,0,0,0,1
"November 27",0,0,0,0,0,1
"July July 3 7 Third",0,0,0,0,0,1
"Next week",0,0,0,0,0,1
"200 Week Ago",0,0,0,0,0,1
"1996 Year to date",0,0,0,0,0,1
"early 1992",0,0,0,0,0,1
"tomorrow",0,0,0,0,0,1
"six years",0,0,0,0,0,1
"1996 / 97 April / March season",0,0,0,0,0,1
"a second straight day",0,0,0,0,0,1
"This week",0,0,0,0,0,1
"late 20 ' s",0,0,0,0,0,1
"12 month",0,0,0,0,0,1
"1975",0,0,0,0,0,1
"the previous week '",0,0,0,0,0,1
"December 16",0,0,0,0,0,1
"the coming five to ten years",0,0,0,0,0,1
"17 days",0,0,0,0,0,1
"six to 10 day",0,0,0,0,0,1
"71,000 year ago",0,0,0,0,0,1
"69,100 Week Ago 58,100 Year Ago",0,0,0,0,0,1
"1996 08 30",0,0,0,0,0,1
"15 10",0,0,0,0,0,1
"20",0,0,0,0,0,1
"Trofej Beograd 96",0,1,0,0,0,0
"22 6",0,0,0,0,0,1
"the spring",0,0,0,0,0,1
"Moslem Friday weekend",0,0,0,0,0,1
"five days",0,0,0,0,0,1
"34 year old",0,0,0,0,0,1
"the last quarter",0,0,0,0,0,1
"42",0,0,0,0,0,1
"months",0,0,0,0,0,1
"1991",0,0,0,0,0,1
"December 1993",0,0,0,0,0,1
"the end of the year",0,0,0,0,0,1
"the third quarter",0,0,0,0,0,1
"2000 / 01",0,0,0,0,0,1
"1999",0,0,0,0,0,1
"14 years",0,0,0,0,0,1
"une this year",0,0,0,0,0,1
"30 year",0,0,0,0,0,1
"the same period last year",0,0,0,0,0,1
"24 73",0,0,0,0,0,1
"17",0,0,0,0,0,1
"5 1 / 2 year old",0,0,0,0,0,1
"the end of July",0,0,0,0,0,1
"1996 09 01",0,0,0,0,0,1
"Four years later",0,0,0,0,0,1
"a couple of years",0,0,0,0,0,1
"a second day",0,0,0,0,0,1
"monthly",0,0,0,0,0,1
"8 1 / 2 years",0,0,0,0,0,1
"mid September",0,0,0,0,0,1
"almost 25 years",0,0,0,0,0,1
"4 1897",0,0,0,0,0,1
"last October '",0,0,0,0,0,1
"97 79",0,0,0,0,0,1
"COLOMBO 1996",0,0,0,0,0,1
"four day",0,0,0,0,0,1
"decades",0,0,0,0,0,1
"daily",0,0,0,0,0,1
"Holiday Year Ago",0,0,0,0,0,1
"48",0,0,0,0,0,1
"July 19 21",0,0,0,0,0,1
"five to six years",0,0,0,0,0,1
"May 31 June 2",0,0,0,0,0,1
"December 4",0,0,0,0,0,1
"1909",0,0,0,0,0,1
"Labor Day holiday weekend",0,0,0,0,0,1
"DALLAS 1996",0,0,0,0,0,1
"FRIDAY",0,0,0,0,0,1
"May 24",0,0,0,0,0,1
"January 1 , 1996",0,0,0,0,0,1
"61",0,0,0,0,0,1
"the past two years",0,0,0,0,0,1
"40 months",0,0,0,0,0,1
"July 9",0,0,0,0,0,1
"1994",0,0,0,0,0,1
"December 15",0,0,0,0,0,1
"less than two years",0,0,0,0,0,1
"Nov. 19",0,0,0,0,0,1
"346,000 Year ago",0,0,0,0,0,1
"WELLINGTON 1996",0,0,0,0,0,1
"ninth",0,0,0,0,0,1
"Wednesday , August 28",0,0,0,0,0,1
"11 / 1 / 96",0,0,0,0,0,1
"1972",0,0,0,0,0,1
"August last year",0,0,0,0,0,1
"six months",0,0,0,0,0,1
"88 year old",0,0,0,0,0,1
"the start of the year",0,0,0,0,0,1
"48 mins 12",0,0,0,0,0,1
"two months ago",0,0,0,0,0,1
"52",0,0,0,0,0,1
"Bode 85th",0,0,0,0,0,1
"China 41",0,0,0,0,0,1
"18",0,0,0,0,0,1
"1994 95",0,0,0,0,0,1
"nearly half a century",0,0,0,0,0,1
"more than a year ago",0,0,0,0,0,1
"Aug 31",0,0,0,0,0,1
"the next nine months",0,0,0,0,0,1
"a few days",0,0,0,0,0,1
"1996 12 06",0,0,0,0,0,1
"1940",0,0,0,0,0,1
"29 18",0,0,0,0,0,1
"last Wednesday",0,0,0,0,0,1
"the year",0,0,0,0,0,1
"September 28 29",0,0,0,0,0,1
"1982",0,0,0,0,0,1
"10 year old",0,0,0,0,0,1
"three day",0,0,0,0,0,1
"35 Jul 97",0,0,0,0,0,1
"12 / 15 / 2010",0,0,0,0,0,1
"two months",0,0,0,0,0,1
"September 2 to 4",0,0,0,0,0,1
"the past 18 months",0,0,0,0,0,1
"May 14 , 1991",0,0,0,0,0,1
"20 years",0,0,0,0,0,1
"the fiscal year",0,0,0,0,0,1
"last February",0,0,0,0,0,1
"1996 12",0,0,0,0,0,1
"12 06",0,0,0,0,0,1
"last January",0,0,0,0,0,1
"SEATTLE 15",0,0,0,0,0,1
"Euro 96",0,1,0,0,0,0
"Year on year",0,0,0,0,0,1
"this time of year",0,0,0,0,0,1
"08 30",0,0,0,0,0,1
"2006",0,0,0,0,0,1
"the same month in 1995",0,0,0,0,0,1
"Sept 21 26",0,0,0,0,0,1
"2010 / 11",0,0,0,0,0,1
"up to two years",0,0,0,0,0,1
"week",0,0,0,0,0,1
"1948",0,0,0,0,0,1
"this season",0,0,0,0,0,1
"September 9",0,0,0,0,0,1
"29 Sept",0,0,0,0,0,1
"5 0",0,0,0,0,0,1
"next March",0,0,0,0,0,1
"11 month 1996",0,0,0,0,0,1
"31 Euro 96",0,0,0,0,0,1
"up to 10 years",0,0,0,0,0,1
"Saturday : Karlsruhe 2",0,0,0,0,0,1
"1998",0,0,0,0,0,1
"Jan. 10 , 1997",0,0,0,0,0,1
"December 9 to 13",0,0,0,0,0,1
"late September",0,0,0,0,0,1
"60 years",0,0,0,0,0,1
"October last year",0,0,0,0,0,1
"the first half",0,0,0,0,0,1
"the long Labour Day weekend",0,0,0,0,0,1
"December",0,0,0,0,0,1
"September 1997",0,0,0,0,0,1
"the last week",0,0,0,0,0,1
"May 1994",0,0,0,0,0,1
"30 to 93",0,0,0,0,0,1
"68",0,0,0,0,0,1
"1996 08 30 Six months to September 30 , 1996",0,0,0,0,0,1
"20 year old",0,0,0,0,0,1
"1966",0,0,0,0,0,1
"1970s",0,0,0,0,0,1
"1603",0,0,0,0,0,1
"MOSCOW 1996",0,0,0,0,0,1
"June",0,0,0,0,0,1
"five months",0,0,0,0,0,1
"1860",0,0,0,0,0,1
"22 FRIDAY , DECEMBER 6",0,0,0,0,0,1
"May 17",0,0,0,0,0,1
"15 6",0,0,0,0,0,1
"1654",0,0,0,0,0,1
"late 1994",0,0,0,0,0,1
"3. Feb",0,0,0,0,0,1
"Thursdays",0,0,0,0,0,1
"last week '",0,0,0,0,0,1
"recent years",0,0,0,0,0,1
"1996 12 05",0,0,0,0,0,1
"2 SATURDAY , DECEMBER 7",0,0,0,0,0,1
"May 13 next year",0,0,0,0,0,1
"20 12 / 15 / 2003",0,0,0,0,0,1
"early August",0,0,0,0,0,1
"09 / 05 / 96",0,0,0,0,0,1
"December 24",0,0,0,0,0,1
"first half",0,0,0,0,0,1
"9 4",0,0,0,0,0,1
"5 1",0,0,0,0,0,1
"41903275",0,0,0,0,0,1
"the 18 weeks to November 30",0,0,0,0,0,1
"more than a decade ago",0,0,0,0,0,1
"69 year old",0,0,0,0,0,1
"January August",0,0,0,0,0,1
"Dec 6",0,0,0,0,0,1
"over a decade",0,0,0,0,0,1
"15 D",0,0,0,0,0,1
"the full year",0,0,0,0,0,1
"the day",0,0,0,0,0,1
"day",0,0,0,0,0,1
"Kazakstan 5",0,0,0,0,0,1
"1 0",0,0,0,0,0,1
"early next year",0,0,0,0,0,1
"12 / 15 / 2001",0,0,0,0,0,1
"May. London",0,0,0,0,0,1
"1852",0,0,0,0,0,1
"one day",0,0,0,0,0,1
"the January June 1996",0,0,0,0,0,1
"28 Fourth",0,0,0,0,0,1
"24",0,0,0,0,0,1
"July 31",0,0,0,0,0,1
"September 1993",0,0,0,0,0,1
"the week to November 30",0,0,0,0,0,1
"last June",0,0,0,0,0,1
"49",0,0,0,0,0,1
"Thursday as 35.",0,0,0,0,0,1
"May next year",0,0,0,0,0,1
"one year '",0,0,0,0,0,1
"now",0,0,0,0,0,1
"08",0,0,0,0,0,1
"two eight year old",0,0,0,0,0,1
"12 / 15 / 2008",0,0,0,0,0,1
"BAGHDAD 1996",0,0,0,0,0,1
"this month",0,0,0,0,0,1
"23 19",0,0,0,0,0,1
"June 28 30",0,0,0,0,0,1
"July 1 , 1997",0,0,0,0,0,1
"20th century",0,0,0,0,0,1
"SANTIAGO 1996",0,0,0,0,0,1
"April 1997",0,0,0,0,0,1
"57",0,0,0,0,0,1
"1st Euro",0,0,0,0,0,1
"Fourteen years",0,0,0,0,0,1
"January to June",0,0,0,0,0,1
"May 1997",0,0,0,0,0,1
"two week old",0,0,0,0,0,1
"late June",0,0,0,0,0,1
"30 year old",0,0,0,0,0,1
"13 74",0,0,0,0,0,1
"four days",0,0,0,0,0,1
"Wednesday",0,1,0,0,0,0
"end year",0,0,0,0,0,1
"December 7",0,0,0,0,0,1
"the week",0,0,0,0,0,1
"the same six months of 1995",0,0,0,0,0,1
"1949",0,0,0,0,0,1
"62",0,0,0,0,0,1
"Monday",0,0,0,0,0,1
"Syria 1",0,0,0,0,0,1
"2000",0,0,0,0,0,1
"2 0",0,0,0,0,0,1
"three days",0,0,0,0,0,1
"01 / 53",0,0,0,0,0,1
"17 / 12",0,0,0,0,0,1
"11 / 1 / 05",0,0,0,0,0,1
"May this year",0,0,0,0,0,1
"45 days",0,0,0,0,0,1
"under 21",0,0,0,0,0,1
"the front month '",0,0,0,0,0,1
"1913",0,0,0,0,0,1
"December 12 through December 16",0,0,0,0,0,1
"five weeks",0,0,0,0,0,1
"half year",0,0,0,0,0,1
"three days ago",0,0,0,0,0,1
"the same week a year earlier",0,0,0,0,0,1
"1981",0,0,0,0,0,1
"16 year old",0,0,0,0,0,1
"July 25",0,0,0,0,0,1
"Labor Day",0,1,0,0,0,0
"50 day",0,0,0,0,0,1
"the second quarter",0,0,0,0,0,1
"a day",0,0,0,0,0,1
"the next season",0,0,0,0,0,1
"Christmas",0,0,0,0,0,1
"the week that ended August 28",0,0,0,0,0,1
"three years",0,0,0,0,0,1
"11 FRIDAY , DECEMBER 6",0,0,0,0,0,1
"18 years",0,0,0,0,0,1
"any month",0,0,0,0,0,1
"September 97",0,0,0,0,0,1
"the first six months of 1995 / 96",0,0,0,0,0,1
"Dinamo Russia 81",0,0,0,0,0,1
"April",0,0,0,0,0,1
"more than three decades",0,0,0,0,0,1
"the seventh",0,0,0,0,0,1
"1996 12 07",0,0,0,0,0,1
"Aug 28",0,0,0,0,0,1
"December 10",0,0,0,0,0,1
"July 1996",0,0,0,0,0,1
"the first six months of 1995",0,0,0,0,0,1
"11 / 01 / 96",0,0,0,0,0,1
"58",0,0,0,0,0,1
"mid week",0,0,0,0,0,1
"1901",0,0,0,0,0,1
"three year",0,0,0,0,0,1
"Dec 06",0,0,0,0,0,1
"79",0,0,0,0,0,1
"1996 08 29",0,0,0,0,0,1
"5 1902",0,0,0,0,0,1
"38 19",0,0,0,0,0,1
"October",0,0,0,0,0,1
"May 25",0,0,0,0,0,1
"12 year old",0,0,0,0,0,1
"42 41",0,0,0,0,0,1
"last season",0,0,0,0,0,1
"year",0,0,0,0,0,1
"12 / 15 / 2013",0,0,0,0,0,1
"July 3",0,0,0,0,0,1
"the fourth quarter of 1984",0,0,0,0,0,1
"July 12",0,0,0,0,0,1
"next week",0,0,0,0,0,1
"nearly a year",0,0,0,0,0,1
"Dec 10",0,0,0,0,0,1
"weekly",0,0,0,0,0,1
"days",0,0,0,0,0,1
"November 16",0,0,0,0,0,1
"86",0,0,0,0,0,1
"15. 80.",0,0,0,0,0,1
"BANGUI 1996 12 06",0,0,0,0,0,1
"25 year old",0,0,0,0,0,1
"about three to six years",0,0,0,0,0,1
"1996",0,0,0,0,0,1
"2001",0,0,0,0,0,1
"the year 2000",0,0,0,0,0,1
"April of that year",0,0,0,0,0,1
"June 4 , 1989",0,0,0,0,0,1
"1967",0,0,0,0,0,1
"12 Aug 97 72",0,0,0,0,0,1
"November",0,0,0,0,0,1
"the next ten years",0,0,0,0,0,1
"MELBOURNE 1996",0,0,0,0,0,1
