Entity,COR,INC,PAR,SPU,MIS,IGN
"Spetses 139 17/12",0,0,0,0,0,1
"DETROIT 14 3",0,0,0,0,0,1
"Tel+44 171 542 8982 Fax +44 171 542 5017",0,0,0,0,0,1
"the Colorado Rockies 7 4 . Benes 12 8",0,0,0,0,0,1
"the Peking Protocol",0,0,0,0,0,1
"Dampier / Kaohsiung 20 30/12 5",0,0,0,0,0,1
": 1 1 2 6 3 54 4 104 5 137 6 164 7 164 8 168 9 177",0,0,0,0,0,1
"Choice 2 3",0,0,0,0,0,1
"Amsterdam newsroom +31 20 504 5000 , Fax +31 20 504 504",0,0,0,0,0,1
"Choice 2 4",0,0,0,0,0,1
"Irani 2 0 22 0",0,0,0,0,0,1
"DETROIT 13 3",0,0,0,0,0,1
"Yorkshire 290 and 329 R. Kettleborough 108",0,0,0,0,0,1
". 9 14 . 9 231 . 4 332 . 9 Canola 646 . 6 769",0,0,0,0,0,1
"Sussex 363 W. Athey 111",0,0,0,0,0,1
"Worcestershire 238 and 133 5 , Derbyshire 471 J. Adams 123",0,0,0,0,0,1
"Barcelona to win 1 0 13 2 1 0 15 2 2 0 9 1 2 0 12 1 2 1 8 1 2 1 10 1 3 0 20 1 3 0 28 1 3 1 16 1 3 1 22 1 3 2 25 1 3 2 25 1 4 0 50 1 4 0 100 1 4 1 40 1 4 1 80 1 4 2 50 1 4 2 80 1",0,0,0,0,0,1
"Gloucestershire 183 and 249 J. Russell 75",0,0,0,0,0,1
"Port Vale 1 Sheffield United 1 Portsmouth 0 Stoke 2 Tranmere 0",0,0,0,0,0,1
": Red Star 4 4 0 0 9 3 12 Partizan 4 3 1 0 13 3 10 Mladost L 4 2 1 1 8 5 7 Vojvodina 4 2 1 1",0,0,0,0,0,1
": 1 59 2 70 3 78 4 90 5 160",0,0,0,0,0,1
"Chapter Seven of the U.",0,0,0,0,0,1
"Gillespie 10 0 39 2",0,0,0,0,0,1
"Gough 8 0 39 3 , Mullally 6 0 30 1",0,0,0,0,0,1
"Trades Disputes Act",0,1,0,0,0,0
"Caerphilly 20 Cardiff 34",0,0,0,0,0,1
": 1 103 2 105 3 163 4 168 5 221 6 257 7 257 8 286",0,0,0,0,0,1
"S. Waugh 5 1 36 1 , Law 2 0 23",0,0,0,0,0,1
"Chapter Seven",0,0,0,0,0,1
"One Global Depository Receipt",0,0,0,0,0,1
"Murray b Hooper 3 S. Law",0,0,0,0,0,1
"BOSTON 108",0,0,0,0,0,1
"Radiometer H1",0,0,0,0,0,1
"Gloucestershire 183 and 185 6 J. Russell 56",0,0,0,0,0,1
"Nottinghamshire 214 and 167 6 C. Tolley 64",0,0,0,0,0,1
"Trofej Beograd 96",0,1,0,0,0,0
"BLACKS 32 22",0,0,0,0,0,1
"the Chilean 6 4 4 6 7 6 6 2",0,0,0,0,0,1
"Legislation",0,0,0,0,0,1
"Clinton Whitelaw 70 70",0,0,0,0,0,1
"Parma 14 v Atlalanta 15 1330 Parma",0,0,0,0,0,1
"Blewett 6 . 2 0 27 1 , Warne 10 0 34 2 w 1",0,0,0,0,0,1
"Ambrose 10 3 19 0 2nb 1w",0,0,0,0,0,1
"Saint Germain 21 12 6 3 34 15 42",0,0,0,0,0,1
"Dunfermline 2 Millar 43 , 46 penalty Aberdeen 3 Miller 10",0,0,0,0,0,1
"NEW YORK 11 6 . 647 2 ORLANDO 8 7",0,0,0,0,0,1
"Middlesex 199",0,0,0,0,0,1
"Germany 1,135 3 . Switzerland 972 4 . Italy 887 5 . Norway 746 7 . Sweden 673 8 . Slovenia 432 9 . Russia 288 10",0,0,0,0,0,1
*TOTAL*,0,2,0,0,0,46
