Entity,COR,INC,PAR,SPU,MIS,IGN
"Insein Suu Kyi",0,0,0,0,0,1
"Lord 's June 25 27",0,0,0,0,0,1
"Picabo Street U",0,0,0,0,0,1
"the Oceanic Control Centre",0,0,0,0,0,1
"Oval",0,1,0,0,0,0
"Central Clinical Hospital",0,1,0,0,0,0
"DOCSTART CRICKET AUSTRALIA V SRI LANKA SCOREBOARD",0,0,0,0,0,1
"Lord 's London May 27 29",0,0,0,0,0,1
"the Melbourne Cricket Ground",0,0,0,0,0,1
"T3",0,1,0,0,0,0
"Tiananmen Square",0,1,0,0,0,0
"90",0,1,0,0,0,0
"Downing Street",0,1,0,0,0,0
"Aerodrom Beograd",0,1,0,0,0,0
"the National Tennis Centre",0,0,0,0,0,1
"Eschen",0,1,0,0,0,0
"Stadium",0,0,0,0,0,1
"Stansted airport",0,0,0,0,0,1
"Green Square",0,1,0,0,0,0
"Warwara Zelenskaja Russia",0,0,0,0,0,1
"Bonny Light",0,1,0,0,0,0
"Old Trafford",0,1,0,0,0,0
"St Louis Merchants Exchange",0,0,0,0,0,1
"the Yangon Institute of Technology YIT",0,0,0,0,0,1
"Saint Nicholas",0,1,0,0,0,0
"London Heathrow",0,1,0,0,0,0
"Insein Prison",0,1,0,0,0,0
"Santiago Bernabeu",0,0,0,0,0,1
"Interstate 95",0,1,0,0,0,0
"Interstate 5",0,1,0,0,0,0
"Wembley",0,1,0,0,0,0
"Bellerive Oval Jones",0,0,0,0,0,1
"the Babri mosque",0,0,0,0,0,1
"Tunbridge Wells Derbyshire",0,0,0,0,0,1
"Trent Bridge Nottingham August 16 18",0,0,0,0,0,1
"USDA OMAHA 1996 12 06 Slaughter",0,0,0,0,0,1
"Barvikha",0,1,0,0,0,0
"Chester le Street",0,0,0,0,0,1
"The Oval London",0,0,0,0,0,1
"Tambang Timah",0,1,0,0,0,0
"Charles de Gaulle",0,1,0,0,0,0
"Ellis Park",0,1,0,0,0,0
"Old Trafford Manchester July 9",0,0,0,0,0,1
"Casa de Narino",0,1,0,0,0,0
"Bellerive Oval",0,1,0,0,0,0
"Saharan Blend",0,1,0,0,0,0
"Interstates 80",0,1,0,0,0,0
"Grace Road",0,1,0,0,0,0
"Kremlin",0,1,0,0,0,0
"Vatican",0,1,0,0,0,0
"DOCSTART BOXING PANAMA 'S ROBERTO DURAN",0,0,0,0,0,1
"the Brown Deer Park Golf Course",0,0,0,0,0,1
"The Oval London May 25 Third one day",0,0,0,0,0,1
"Twickenham",0,1,0,0,0,0
"Lord 's May 15",0,0,0,0,0,1
"DOCSTART SOCCER ENGLISH LEAGUE RESULTS LONDON 1996 08 31",0,0,0,0,0,1
"Changi Prison",0,1,0,0,0,0
"the Saint Bernard church a week ago",0,0,0,0,0,1
"the Innisbrook Hilton Resort",0,0,0,0,0,1
"Jackson Hole",0,0,0,0,0,1
"the Sydney Cricket Ground",0,0,0,0,0,1
"Wall Street",0,1,0,0,0,0
"Stansted",0,1,0,0,0,0
*TOTAL*,0,32,0,0,0,31
