Entity,COR,INC,PAR,SPU,MIS,IGN
"three 215 yard seventh",0,0,0,0,0,1
"11 to 17 miles per hour",0,0,0,0,0,1
"several inches",0,0,0,0,0,1
"4 , 482 yards",0,0,0,0,0,1
"500 metres first",0,0,0,0,0,1
"2 , 684 tonnes",0,0,0,0,0,1
"578 , 000 tonnes",0,0,0,0,0,1
"65 80 litre",0,0,0,0,0,1
"1000 local / 1600 GMT",0,0,0,0,0,1
"Up to 165 , 000 tonnes",0,0,0,0,0,1
"386 389",0,0,0,0,0,1
"eight metres",0,0,0,0,0,1
"45 footer",0,0,0,0,0,1
"20 kg 44 lbs",0,0,0,0,0,1
"1400 EDT / 1800 GMT",0,0,0,0,0,1
"44 yards",0,0,0,0,0,1
"100 metres 1 Dennis Mitchell U 10 08 2 Michael Green Jamaica 10 09 3 Donovan Bailey Canada 10 13 4 Jon Drummond U",0,0,0,0,0,1
"110 metres",0,0,0,0,0,1
"some 100 km 60 miles",0,0,0,0,0,1
"13 kg 29 lb",0,0,0,0,0,1
"570 km 310 miles",0,0,0,0,0,1
"hundred lbs",0,0,0,0,0,1
"12 footer",0,0,0,0,0,1
"12 bps",0,0,0,0,0,1
"40 metre",0,0,0,0,0,1
"200 metres 1 Frankie Fredericks Namibia 19 97 seconds 2 Michael Johnson U",0,0,0,0,0,1
"about three km two miles",0,0,0,0,0,1
"13 bps",0,0,0,0,0,1
"12 feet",0,0,0,0,0,1
"30 metre",0,0,0,0,0,1
"3 , 000 metres",0,0,0,0,0,1
"51 , 000 tonnes",0,0,0,0,0,1
"up to six feet Gulf of Mexico",0,0,0,0,0,1
"31 , 000 tonnes",0,0,0,0,0,1
"4 , 378 tonnes",0,0,0,0,0,1
"25 kg 55 pounds",0,0,0,0,0,1
"100 metres 1 Gail Devers",0,0,0,0,0,1
"400 metres",0,0,0,0,0,1
"9 lb 3",0,0,0,0,0,1
"57 million ounces",0,0,0,0,0,1
"gallon",0,0,0,0,0,1
"4 , 000 metres",0,0,0,0,0,1
"dozens of kilos",0,0,0,0,0,1
"eight km an hour four knots",0,0,0,0,0,1
"877 yards",0,0,0,0,0,1
"5 , 000 metres 1 Gabriela Szabo Romania 15 minutes 04 95 seconds 2 Gete Wami Ethiopia 15 : 05 21 3 Rose Cheruiyot Kenya 15 : 05 41 4 Annemari Sandell Finland 15 : 06 Tegla Loroupe Kenya 15 : 08",0,0,0,0,0,1
"around 40 litres",0,0,0,0,0,1
"695 , 000 tonnes",0,0,0,0,0,1
"30 , 000",0,0,0,0,0,1
"some 500 miles 800 km",0,0,0,0,0,1
"1 , 500 metres 1 Svetlana Masterkova Russia four minutes 6 87 seconds 2 Patricia Djate Taillard France 4 : 08 22 3 Carla Sacramento Portugal 4 : 08 Yekaterina Podkopayeva Russia 4 : 09 25 5 Leah Pells Canada 4 : 09 95 6 Carmen Wuestenhagen Germany 4 : 10 38 7 Margarita Maruseva Russia 4",0,0,0,0,0,1
"10 to 15 knots",0,0,0,0,0,1
"10 metre",0,0,0,0,0,1
"5 G Blewett",0,0,0,0,0,1
"the 100 metres",0,0,0,0,0,1
"56 million tonnes",0,0,0,0,0,1
"220 , 000 hectares between now and the year 2003",0,0,0,0,0,1
"145 , 000 tonnes Matthew",0,0,0,0,0,1
"20 yard",0,0,0,0,0,1
"40 km 25 miles",0,0,0,0,0,1
"215 stg",0,0,0,0,0,1
"319 , 000 tonnes",0,0,0,0,0,1
"five km three miles",0,0,0,0,0,1
"5 : 17",0,0,0,0,0,1
"500 grams 18 oz",0,0,0,0,0,1
"30 grams",0,0,0,0,0,1
"1350 GMT",0,0,0,0,0,1
"about 65 km 40 miles",0,0,0,0,0,1
"39 yard",0,0,0,0,0,1
"as much as 500 meters yards",0,0,0,0,0,1
"10 to 15 knots 19 to 28 kilometers",0,0,0,0,0,1
"40 knots",0,0,0,0,0,1
"about 10 miles 16 km",0,0,0,0,0,1
"up to 75 km",0,0,0,0,0,1
"three to five feet",0,0,0,0,0,1
"33 yards",0,0,0,0,0,1
"144 yards",0,0,0,0,0,1
"eight kg 18 lb",0,0,0,0,0,1
"40 metres",0,0,0,0,0,1
"500 metres",0,0,0,0,0,1
"20 ton",0,0,0,0,0,1
"80 yard",0,0,0,0,0,1
"75 yards",0,0,0,0,0,1
"200 km 120 miles",0,0,0,0,0,1
"65 km 40 miles",0,0,0,0,0,1
"359 yard ninth",0,0,0,0,0,1
"1100 1200 lbs 112",0,0,0,0,0,1
"gallon Friday",0,0,0,0,0,1
"2000 volts",0,0,0,0,0,1
"80 km 50 miles",0,0,0,0,0,1
"more than 15 grams half an ounce",0,0,0,0,0,1
"205 km sixth",0,0,0,0,0,1
"746 , 000 tonnes",0,0,0,0,0,1
"15 km nine mile",0,0,0,0,0,1
"547 , 000 tonnes",0,0,0,0,0,1
"about 914 , 000 tonnes One",0,0,0,0,0,1
"200 miles per hour",0,0,0,0,0,1
"seven yard",0,0,0,0,0,1
"1150 1200 lbs 67",0,0,0,0,0,1
"101 yards",0,0,0,0,0,1
"11 mln",0,0,0,0,0,1
"10 km six miles",0,0,0,0,0,1
"800 metres 1 Wilson Kipketer Denmark 1 : 43 34 2 Norberto Tellez Cuba 1 : 44 Sammy Langat Kenya 1 : 44 96 4 Nico Motchebon Germany 1 : 45",0,0,0,0,0,1
"120 metre",0,0,0,0,0,1
"about 200 feet about 70 metres",0,0,0,0,0,1
"400 , 000 tonnes",0,0,0,0,0,1
"somewhere between 65 and 80 litres",0,0,0,0,0,1
"258 pounds",0,0,0,0,0,1
"70 , 000 tonnes Dampier",0,0,0,0,0,1
"100 metres",0,0,0,0,0,1
"42 kg 92 pounds",0,0,0,0,0,1
"28 , 000",0,0,0,0,0,1
"11 to 17 miles per hour Caribbean",0,0,0,0,0,1
"739 yard Brown Deer Park Golf Course",0,0,0,0,0,1
"25 , 000 shinc",0,0,0,0,0,1
"1 80 naira",0,0,0,0,0,1
"13 yard",0,0,0,0,0,1
"five tonnes",0,0,0,0,0,1
*TOTAL*,0,0,0,0,0,118
