Entity,COR,INC,PAR,SPU,MIS,IGN
"Washington-based",0,0,0,0,1,0
"Czech Republic. Some",0,0,0,1,0,0
"Nadim Ladki AL AIN",0,0,1,0,0,0
"A$",0,0,0,0,1,0
"Palestinian",1,0,0,0,0,0
"DOCSTART Bootleg",0,0,0,1,0,0
"Mesipia",0,0,0,0,1,0
"Seagramd",0,0,0,0,1,0
"blast. DOCSTART Bomb",0,0,0,1,0,0
"Premier league",0,0,0,0,1,0
"Mo.-based",0,0,0,0,1,0
"Tia Juana",0,0,0,0,1,0
"Nation 's Cup",0,0,0,0,1,0
"Tong Shun",0,0,0,0,1,0
"GMT Iraqi",0,0,1,0,0,0
"S. Roman Catholic",0,0,1,0,0,0
"IndyCar",0,0,0,0,1,0
"General Agreement on Tariffs",0,0,1,0,0,0
"EuroLeague",1,0,0,0,0,0
"American Tom Johnson",0,0,1,0,0,0
"win. Korean",0,0,1,0,0,0
"Palestinian U. N.",0,0,1,0,0,0
"X-DENVER",0,0,0,0,1,0
"Nobel Peace Prize. Witnesses",0,0,1,0,0,0
"French",1,0,0,0,0,0
"Australian",1,0,0,0,0,0
"African Nations Cup",1,0,0,0,0,0
"Belgian",1,0,0,0,0,0
"Anglicans",0,0,0,0,1,0
"GMT SIALKOT",0,0,1,0,0,0
"Yankee Randy Velarde",0,0,0,1,0,0
"Hutu",1,0,0,0,0,0
"Queenslander",0,0,0,0,1,0
"DOCSTART Cambodian",0,0,1,0,0,0
"Indonesians",1,0,0,0,0,0
"Swede",1,0,0,0,0,0
"Arctic",1,0,0,0,0,0
"EUROLEAGUE",0,0,0,0,1,0
"DOCSTART Skinheads",0,0,0,1,0,0
"S. KOREAN",1,0,0,0,0,0
"Labour Day",1,0,0,0,0,0
"Iraqi",1,0,0,0,0,0
"UEFA Cup. DOCSTART",0,0,1,0,0,0
"American Catholics. Previously",0,0,1,0,0,0
"Croat Alen Boksic",0,0,1,0,0,0
"Singer",1,0,0,0,0,0
"European",1,0,0,0,0,0
"Marines",0,0,0,0,1,0
"Romanian",1,0,0,0,0,0
"UEFA Cups",0,0,0,0,1,0
"Coloureds",0,0,0,1,0,0
"Iranian",1,0,0,0,0,0
"Ukrainians",1,0,0,0,0,0
"Polish",1,0,0,0,0,0
"World Cup victor. DOCSTART ALPINE",0,0,1,0,0,0
"Mexican ADRs",0,0,1,0,0,0
"Americans",1,0,0,0,0,0
"French-owned",0,0,0,0,1,0
"Trofej Beograd 96",1,0,0,0,0,0
"Soviet",1,0,0,0,0,0
"Blue Jays. Thomas",0,0,0,1,0,0
"Nation of Islam",0,1,0,0,0,0
"Maritime Queen",0,0,0,0,1,0
"Nikkei",1,0,0,0,0,0
"German shepherds",0,0,0,0,1,0
"Syrians",1,0,0,0,0,0
"ENGLISH",1,0,0,0,0,0
"GERMAN",1,0,0,0,0,0
"Conservatives",0,0,1,0,0,0
"Afrikaners",1,0,0,0,0,0
"France-registered",0,0,0,0,1,0
"Islamic",1,0,0,0,0,0
"1966-76 Cultural Revolution",0,0,0,0,1,0
"Kenda",0,0,0,0,1,0
"New Year",0,0,0,1,0,0
"Euro 96. DOCSTART",0,0,1,0,0,0
"European Cup",1,0,0,0,0,0
"S. TEAMS OPEN",0,0,0,1,0,0
"Name",0,0,0,0,1,0
"Vienna-based",0,0,0,0,1,0
"F-14",0,0,0,0,1,0
"sales-USDA",0,0,0,0,1,0
"Texas Open",1,0,0,0,0,0
"Moscow-backed",0,0,0,0,1,0
"Tutsi",1,0,0,0,0,0
"Tajik",1,0,0,0,0,0
"Arab Israeli",0,0,1,0,0,0
"mid-Mississippi",0,0,0,0,1,0
"Kurdish",1,0,0,0,0,0
"Y-GREEN BAY",0,0,0,0,1,0
"Hindus",1,0,0,0,0,0
"Asian Cup",1,0,0,0,0,0
"Yugoslav",1,0,0,0,0,0
"Pan Am flight 103",0,0,0,0,1,0
"Mercedes",1,0,0,0,0,0
"Brazilians",1,0,0,0,0,0
"Fri None. Week",0,0,0,1,0,0
"1993 World Cup",0,0,0,0,1,0
"Boxer Rising",1,0,0,0,0,0
"F-15",0,0,0,0,1,0
"Mexican",1,0,0,0,0,0
"My Turn",0,0,0,0,1,0
"DOCSTART Dow Chemical",0,0,1,0,0,0
"TROFEJ BEOGRAD TOURNAMENT",0,0,0,0,1,0
"Hindu-Moslem",0,0,0,0,1,0
"American Dennis Mitchell",0,0,1,0,0,0
"MAJOR LEAGUE",1,0,0,0,0,0
"Artisans for Peace",1,0,0,0,0,0
"IRISH",1,0,0,0,0,0
"Italians. The Canadians",0,0,1,0,0,0
"Tour",0,0,1,0,0,0
"American Tyson",0,0,1,0,0,0
"Enterprise",0,0,0,0,1,0
"Medecins",0,0,0,1,0,0
"IPC",1,0,0,0,0,0
"MEDITERRANEAN",0,0,0,0,1,0
"Italian",1,0,0,0,0,0
"Christian",1,0,0,0,0,0
"EASTERN DIVISION",1,0,0,0,0,0
"Portuguese",1,0,0,0,0,0
"U. S. OPEN. S. Open Tennis Championships",0,0,1,0,0,0
"Republic of Padania",0,1,0,0,0,0
"World of Things",0,0,1,0,0,0
"festivities. Three African",0,0,1,0,0,0
"Russians",1,0,0,0,0,0
"Olympics",1,0,0,0,0,0
"World War Two.",0,0,1,0,0,0
"African Cup Winners ' Cup",1,0,0,0,0,0
"Lula I",0,0,0,0,1,0
"Western",1,0,0,0,0,0
"Cultural Revolution days. Last",0,0,1,0,0,0
"Russian",1,0,0,0,0,0
"Islam",1,0,0,0,0,0
"DOCSTART BASEBALL MAJOR LEAGUE",0,0,1,0,0,0
"Indonesian-origin",0,0,0,0,1,0
"Vinson",0,0,0,0,1,0
"American Nate Miller",0,0,1,0,0,0
"FED CUP",0,0,1,0,0,0
"Trades Disputes Act",1,0,0,0,0,0
"Yakomas",1,0,0,0,0,0
"Transylvanian",0,0,0,0,1,0
"Tasmanian",1,0,0,0,0,0
"Democratic",1,0,0,0,0,0
"In the Year of January",0,0,0,0,1,0
"ARAB",1,0,0,0,0,0
"Afrikaans",0,0,0,0,1,0
"Christian-Shi'ite",0,0,0,0,1,0
"Asian",1,0,0,0,0,0
"Hindu Moslem",0,0,1,0,0,0
"World War Two",1,0,0,0,0,0
"Azeris",1,0,0,0,0,0
"St. Louis-based",0,0,0,0,1,0
"Northeastern",0,0,0,1,0,0
"DOCSTART S. African Afrikaners",0,0,1,0,0,0
"Codos",0,0,0,0,1,0
"Czech",0,1,0,0,0,0
"Euro 96",1,0,0,0,0,0
"Communist",1,0,0,0,0,0
"Dubai",0,0,0,0,1,0
"A Woman",0,0,0,0,1,0
"SWISS",1,0,0,0,0,0
"1998 WORLD CUP",0,0,0,0,1,0
"Cambodian",1,0,0,0,0,0
"Czechs. DOCSTART",0,0,1,0,0,0
"DUTCH",1,0,0,0,0,0
"Armenian",1,0,0,0,0,0
"DOCSTART RUGBY LEAGUE WIGAN",0,0,1,0,0,0
"Americans. Canada",0,0,1,0,0,0
"National League for Democracy NLD",0,0,1,0,0,0
"ENGLISH F. A. CUP",0,0,1,0,0,0
"DOCSTART RUGBY UNION ENGLISH",0,0,1,0,0,0
"British Airways-American",0,0,0,0,1,0
"Olympic Airways",0,1,0,0,0,0
"Euro",1,0,0,0,0,0
"Communist-led",0,0,0,0,1,0
"Iraqi Kurds",1,0,0,0,0,0
"U. Open",0,0,1,0,0,0
"Dan Crowley. DOCSTART GOLF ZIMBABWE OPEN",0,0,1,0,0,0
"NY Dow",0,0,0,0,1,0
"Chapter Seven",0,0,0,1,0,0
"WORLD GRAND PRIX",1,0,0,0,0,0
"Guinean",1,0,0,0,0,0
"Israeli Guardians of the Cedars",0,0,1,0,0,0
"SCOTTISH",1,0,0,0,0,0
"World Record",0,0,0,1,0,0
"Boxer",0,0,0,0,1,0
"Social Democrats",1,0,0,0,0,0
"FTSE",0,0,0,0,1,0
"1997 Fed Cup",0,0,0,0,1,0
"Japanese",1,0,0,0,0,0
"Europoean Cup. DOCSTART GUNMEN",0,0,1,0,0,0
"Roman Catholic",1,0,0,0,0,0
"Slovak",1,0,0,0,0,0
"Pilkington Cup",1,0,0,0,0,0
"War of Spanish Succession",0,0,0,0,1,0
"South African Breweries Ltd SAB",0,0,1,0,0,0
"Greater Milwaukee Open",1,0,0,0,0,0
"BSE",1,0,0,0,0,0
"Hebrew",0,0,0,0,1,0
"Serbs",0,0,0,0,1,0
"Republicans",1,0,0,0,0,0
"Iraq. The",0,0,0,1,0,0
"RMS Titanic",0,0,0,0,1,0
"Thai",1,0,0,0,0,0
"Euro-sceptic",0,0,0,0,1,0
"The Knot",0,0,0,0,1,0
"Algerian",1,0,0,0,0,0
"African",1,0,0,0,0,0
"Pakistani",1,0,0,0,0,0
"Montenegrin",1,0,0,0,0,0
"Saudi",1,0,0,0,0,0
"Israeli-held",0,0,0,0,1,0
"WESTERN DIVISION",1,0,0,0,0,0
"Ontario-based",0,0,0,0,1,0
"WESTERN DIVISION SAN DIEGO",0,0,1,0,0,0
"German",1,0,0,0,0,0
"Rose Bowl",0,0,0,0,1,0
"SCOTTISH PREMIER DIVISION",0,0,0,0,1,0
"League",0,1,0,0,0,0
"Polish Jews",0,0,1,0,0,0
"DOCSTART Albanian",0,0,1,0,0,0
"asset-St .",0,0,0,0,1,0
"Nobel",1,0,0,0,0,0
"Levoxyl",0,0,0,0,1,0
"Gulf War. U. S. DOCSTART Ceasefire",0,0,1,0,0,0
"DOCSTART Nato",0,0,0,1,0,0
"Brazilian Plastic Surgery Society SBCP",0,0,1,0,0,0
"Return of the Legend",1,0,0,0,0,0
"F-16",0,0,0,0,1,0
"serie A",0,0,0,0,1,0
"AXE",0,0,0,0,1,0
"Arabic",1,0,0,0,0,0
