Entity,COR,INC,PAR,SPU,MIS,IGN
"Tim Guldimann",1,0,0,0,0,0
"Pettite",0,0,0,0,1,0
"van Boxmeer",0,0,1,0,0,0
"Kasai Japan",0,0,0,1,0,0
"Marvin Benard",0,0,0,0,1,0
"Agassi",1,0,0,0,0,0
"Burnley 1 Notts",0,0,0,1,0,0
"Umar Said",1,0,0,0,0,0
"Benetton Italy",0,0,0,1,0,0
"Dole",1,0,0,0,0,0
"Saimir Malko",1,0,0,0,0,0
"Richard Hannon",1,0,0,0,0,0
"Victor Sanchez",0,0,0,0,1,0
"Cornell Brown",0,0,0,0,1,0
"Paul Keating",1,0,0,0,0,0
"Marie Korbelova",1,0,0,0,0,0
"Per Zetterquist",1,0,0,0,0,0
"Tim Stimpson",1,0,0,0,0,0
"Scots",0,1,0,0,0,0
"Jin Hua",1,0,0,0,0,0
"Naroff",1,0,0,0,0,0
"Ricky Watters",1,0,0,0,0,0
"Voeks",1,0,0,0,0,0
"Jonas Bjorkman",1,0,0,0,0,0
"Aung San",1,0,0,0,0,0
"Foucras",1,0,0,0,0,0
"Craig Quinnell Wales",0,0,1,0,0,0
"Robert Samuels",1,0,0,0,0,0
"Espen Bredesen Norway",0,0,1,0,0,0
"Van Poppel 3",0,0,1,0,0,0
"Oliver Bierhoff",1,0,0,0,0,0
"Mark Hughes",1,0,0,0,0,0
"Donna Weinbrecht",0,0,0,0,1,0
"Peter Mitchell",1,0,0,0,0,0
"Xiao",0,0,0,0,1,0
"Christian Karembeu",1,0,0,0,0,0
"Tono Eitel",1,0,0,0,0,0
"Chen",1,0,0,0,0,0
"Alexander Volkov",1,0,0,0,0,0
"Rosenborg",0,1,0,0,0,0
"KLINSMANN",0,0,0,0,1,0
"Hosni Mubarak",1,0,0,0,0,0
"Olabisi Afolabi",0,0,0,0,1,0
"M. Butcher 70",0,0,1,0,0,0
"Melbourne",0,1,0,0,0,0
"Matthew Le",0,0,1,0,0,0
"Li Song-ho",0,0,0,0,1,0
"Vaclav Klaus",1,0,0,0,0,0
"Peters",1,0,0,0,0,0
"Mitchell",1,0,0,0,0,0
"Paulo Bento Oviedo",0,0,1,0,0,0
"Cito",1,0,0,0,0,0
"Buza",1,0,0,0,0,0
"Rachel Legeard",1,0,0,0,0,0
"Clinton Whitelaw",1,0,0,0,0,0
"Evelyn Leopold UNITED NATIONS",0,0,1,0,0,0
"Moldova",0,1,0,0,0,0
"A Gong Zhichao",0,0,1,0,0,0
"Grete Stroem",1,0,0,0,0,0
"U. S. Assistant",0,0,0,1,0,0
"Bruce Dyer",0,0,0,0,1,0
"John Geraghty",1,0,0,0,0,0
