Entity,COR,INC,PAR,SPU,MIS,IGN
"81 3",0,0,0,0,0,1
"32 10 Martina Ertl Germany 1:18 . 48 10 Stefanie Schuster Austria 1:18",0,0,0,0,0,1
"Last month",0,0,0,0,0,1
"2002",0,0,0,0,0,1
"5 1 5",0,0,0,0,0,1
"1996 12 06 Spanish",0,0,0,0,0,1
"19,672",0,0,0,0,0,1
"three decades",0,0,0,0,0,1
"the second day",0,0,0,0,0,1
"Yesterday",0,0,0,0,0,1
"May August",0,0,0,0,0,1
"Today",0,0,0,0,0,1
"first half 19996/97",0,0,0,0,0,1
"Feb 97 79",0,0,0,0,0,1
"MADRID 1996 12 07",0,0,0,0,0,1
"3 0 325 198 CAROLINA 9 4 0 292 164 ST LOUIS 4 9",0,0,0,0,0,1
"September",0,0,0,0,0,1
"Oct. 9 and Oct. 16",0,0,0,0,0,1
"16 9 6 1 26 14 33 VfB Stuttgart 16 9 4 3 39 17 31",0,0,0,0,0,1
"1996 08 30 Six months",0,0,0,0,0,1
"61 75 . 449 20 WESTERN DIVISION TEXAS 76 58",0,0,0,0,0,1
"02 52 . 89 / 53 . 13 7 . 06 53 . 01 / 53 . 05 8",0,0,0,0,0,1
"16",0,0,0,0,0,1
"8 2 9",0,0,0,0,0,1
"560 BALTIMORE 71 63",0,0,0,0,0,1
"426 J. Pooley 111 , M. Gatting 83",0,0,0,0,0,1
"75 59",0,0,0,0,0,1
"8 1/2 years",0,0,0,0,0,1
"the next year",0,0,0,0,0,1
"the year 2003",0,0,0,0,0,1
"38",0,0,0,0,0,1
"13 Southampton 17 3 4 10 24 32 13 Coventry 16 1 7 8 10 23 10",0,0,0,0,0,1
"all months",0,0,0,0,0,1
"15",0,0,0,0,0,1
"26 year old",0,0,0,0,0,1
"03 18",0,0,0,0,0,1
"22 35",0,0,0,0,0,1
"next week 's",0,0,0,0,0,1
"1990",0,0,0,0,0,1
"92 4",0,0,0,0,0,1
"1996 Nobel Peace Prize",0,0,0,0,0,1
"a week",0,0,0,0,0,1
"496 5 CHICAGO 65 66 . 496 5 PITTSBURGH 56 77 . 421 15 WESTERN DIVISION SAN DIEGO 75 60 . 556 LOS ANGELES 72 61 . 541 2 COLORADO 70 65",0,0,0,0,0,1
"2147 . 6 Corn 79 . 5 9 . 4 95",0,0,0,0,0,1
"21 20 22",0,0,0,0,0,1
"Dec 6 . WINNIPEG 1996 12 06 Manitoba Pork",0,0,0,0,0,1
"Thursday",0,0,0,0,0,1
"Waalwijk 1 Willem II Tilburg 2",0,0,0,0,0,1
"1996 08 31 Mauritania",0,0,0,0,0,1
"526 4 BOSTON 69 65",0,0,0,0,0,1
"four month",0,0,0,0,0,1
"November 5",0,0,0,0,0,1
"seven years",0,0,0,0,0,1
"Labour Day",0,1,0,0,0,0
"58 1 49",0,0,0,0,0,1
"63 , D. Bicknell 55",0,0,0,0,0,1
"109 J. Benjamin 4 17 , M. Lewis 94 , M. Butcher 70",0,0,0,0,0,1
"496 13 1/2 MILWAUKEE 65 71",0,0,0,0,0,1
"1996 45,000 1997 50,000 1998 55,000 1999 55,000 2000 60,000 2001 65,000 2002 70,000 2003 70,000 2004 75,000 2005 80,000 2006 85,000 2007 90,000 2008 90,000 2009 95,000 2010 105,000 2011 110,000",0,0,0,0,0,1
"earlier this season",0,0,0,0,0,1
"80 54",0,0,0,0,0,1
"NEW YORK 1996 08 30 NYMEX",0,0,0,0,0,1
"Earlier this month",0,0,0,0,0,1
"28 22 MSV Duisburg 16 5 4 7 16 22 19 SV 1860 Munich 17 4 6 7 25 31 18 FC St.",0,0,0,0,0,1
"PM",0,0,0,0,0,1
"the second half",0,0,0,0,0,1
"July 1994",0,0,0,0,0,1
"11 Luis Oliveira 18 Gilles De Bilde",0,0,0,0,0,1
"A 100 million three year",0,0,0,0,0,1
"six weeks",0,0,0,0,0,1
"This month",0,0,0,0,0,1
"11 13 3 72 83 25 SAN JOSE 10 13 4 69 87 24 ANAHEIM 9 14 5 74 87 23 CALGARY 10 16 2 65 77 22 SATURDAY , DECEMBER 7",0,0,0,0,0,1
"Dec 6 Reuter",0,0,0,0,0,1
"16 A. de Silva",0,0,0,0,0,1
"the 18 week",0,0,0,0,0,1
"November 27",0,0,0,0,0,1
"N. M. 1996 12 05",0,0,0,0,0,1
"between July and September",0,0,0,0,0,1
"Next week",0,0,0,0,0,1
"15 7 5 3 29 22 26 Chelsea 16 6 7 3 25 23 25 Everton 16 6 6 4 25 20 24",0,0,0,0,0,1
"1996 08 30 Panamanian",0,0,0,0,0,1
"7 Ramon Ramirez 15 Jesus Arellano 71st",0,0,0,0,0,1
"16 Geoffrey Claeys",0,0,0,0,0,1
"September Bund",0,0,0,0,0,1
"tomorrow",0,0,0,0,0,1
"six years",0,0,0,0,0,1
"early 1992",0,0,0,0,0,1
"1168",0,0,0,0,0,1
"February 1993 Leszic Betcher",0,0,0,0,0,1
"a second straight day",0,0,0,0,0,1
"This week",0,0,0,0,0,1
"19 31 19 Groningen 18 4 6 8 20 31 18 AZ Alkmaar 18 5 2 11 16 23 17 Fortuna Sittard 17 3 7 7 14 28 16",0,0,0,0,0,1
"3",0,0,0,0,0,1
"December 7 and 8",0,0,0,0,0,1
"N. J . 1996 12 06 Russ Berrie",0,0,0,0,0,1
"1975",0,0,0,0,0,1
"next year 's",0,0,0,0,0,1
"December 16",0,0,0,0,0,1
"the 34 year old",0,0,0,0,0,1
"the coming five to ten years",0,0,0,0,0,1
"2 1 halftime 1 1 Lithuania",0,0,0,0,0,1
"17 days",0,0,0,0,0,1
"a week of meagre",0,0,0,0,0,1
"15 9 15 8 15 17 17 15 4 Peter Nicol Scotland",0,0,0,0,0,1
"1996 08 30",0,0,0,0,0,1
"the final last year",0,0,0,0,0,1
"24 Kim Joo Sung",0,0,0,0,0,1
"the first six months of 1995/96",0,0,0,0,0,1
"440 25 PHILADELPHIA 54 80 . 403 30 CENTRAL DIVISION",0,0,0,0,0,1
"53 11",0,0,0,0,0,1
"21 9 6 6 36 23 33",0,0,0,0,0,1
"the 15th and 17th",0,0,0,0,0,1
"Kimberly Po U. S. 6 3 6 2",0,0,0,0,0,1
"the spring",0,0,0,0,0,1
"five days",0,0,0,0,0,1
"1994 Lillehammer Winter Olympics",0,0,0,0,0,1
"Soininen 85 10",0,0,0,0,0,1
"the last quarter",0,0,0,0,0,1
"December 1993",0,0,0,0,0,1
"months",0,0,0,0,0,1
"33 1",0,0,0,0,0,1
"1991",0,0,0,0,0,1
"35 Jul 97 74 . 45 74 . 01 69 . 95 71 . 39 76 . 12 Aug 97 72",0,0,0,0,0,1
"the third quarter",0,0,0,0,0,1
"the end of the year",0,0,0,0,0,1
"Andrew Pitts U. S. DOCSTART SOCCER REINSTATED ALBANIA NAMES SQUAD TO PLAY N. IRELAND",0,0,0,0,0,1
"10 1 61 61 29 WASHINGTON 13 13 1 72 71 27",0,0,0,0,0,1
"41 72 . 07 68 . 45 74 . 18 Sep 97 69 . 18 69 . 24 65 . 17 66 . 61 71 . 34 Oct 97 68 . 00 68 . 05 63 . 43 70 . 16 Nov 97 68 . 00 68 . 05 63 . 98 65 . 43 70 . 16",0,0,0,0,0,1
"I. Austin 4 37 , Lancashire 197 8 W. Hegg 54 Portsmouth",0,0,0,0,0,1
"1999",0,0,0,0,0,1
"1950 53 war",0,0,0,0,0,1
"91 26",0,0,0,0,0,1
"14 years",0,0,0,0,0,1
"31 12 35 Barcelona 15 10 4 1 46 19 34",0,0,0,0,0,1
"the same period last year",0,0,0,0,0,1
"une this year",0,0,0,0,0,1
"November through February",0,0,0,0,0,1
"17",0,0,0,0,0,1
"5 1 / 2 year old",0,0,0,0,0,1
"1995 World Cup",0,1,0,0,0,0
"1976 77",0,0,0,0,0,1
"01 81 . 80 Mar 97 76",0,0,0,0,0,1
"519 5 SAN FRANCISCO 57 74 . 435 16 FRIDAY",0,0,0,0,0,1
"3 14 . 176 10 1/2 SATURDAY , DECEMBER 7",0,0,0,0,0,1
"1993 BellSouth Classic",0,1,0,0,0,0
"46 7 . Andreas Seelig Germany 62 . 00 8 . Michael Moellenbeck Germany 58",0,0,0,0,0,1
"37 76 . 12 72 . 02 73 . 47 78",0,0,0,0,0,1
