Entity,COR,INC,PAR,SPU,MIS,IGN
"Tim Guldimann",1,0,0,0,0,0
"De Graafschap Doetinchem",0,1,0,0,0,0
"Chipper Jones",1,0,0,0,0,0
"Nadim Ladki AL AIN",0,0,1,0,0,0
"LITTLE",0,0,0,0,1,0
"Marvin Benard",0,0,0,0,1,0
"De Wilde",1,0,0,0,0,0
"Tiger Woods",0,0,0,0,1,0
"Orlando Pace",1,0,0,0,0,0
"Agassi",1,0,0,0,0,0
"Umar Said",1,0,0,0,0,0
"Elena Koroleva Russia 21 . 77 9 . 59 10",0,0,1,0,0,0
"Dole",1,0,0,0,0,0
"Saimir Malko",1,0,0,0,0,0
"Richard Hannon",1,0,0,0,0,0
"Victor Sanchez",0,0,0,0,1,0
"Marcus O'Sullivan Ireland 3:54",0,0,1,0,0,0
"Paul Keating",1,0,0,0,0,0
"Kate Pace Lindsay Canada 1:50",0,0,1,0,0,0
"Marie Korbelova",1,0,0,0,0,0
"Per Zetterquist",1,0,0,0,0,0
"Tim Stimpson",1,0,0,0,0,0
"Carlo Corrazin 87th Panama Jorge Luis Dely Valdes 50th Attendance : 9,402 DOCSTART RUGBY UNION SPRINGBOKS FINALLY BREAK ALL BLACK SPELL",0,0,1,0,0,0
"Naroff",1,0,0,0,0,0
"Ricky Watters",1,0,0,0,0,0
"Aung San",1,0,0,0,0,0
"Gianluca Vialli Chelsea 7 Robbie Earle Wimbledon",0,0,1,0,0,0
"Joakim Persson 81st minute",0,0,1,0,0,0
"Foucras",1,0,0,0,0,0
"Hafizi.",0,0,1,0,0,0
"Robert Samuels",1,0,0,0,0,0
"Leah Pells Canada 4:09 . 95 6",0,0,1,0,0,0
"Samer Ammar Soliman",1,0,0,0,0,0
"Oliver Bierhoff",1,0,0,0,0,0
"Donna Weinbrecht",0,0,0,0,1,0
"Peter Mitchell",1,0,0,0,0,0
"Tono Eitel",1,0,0,0,0,0
"1 Kim Byung Ji",0,0,1,0,0,0
"Chen",1,0,0,0,0,0
"Jim Courier U. S. LISBON 1996 12 06 Portugal",0,0,1,0,0,0
"KLINSMANN",0,0,0,0,1,0
"Hosni Mubarak",1,0,0,0,0,0
"Alina Astafei",0,0,0,0,1,0
"Derrick Adkins U. S. 48 . 62 4",0,0,1,0,0,0
"Helena Sukova Czech",0,0,1,0,0,0
"Li Song-ho",0,0,0,0,1,0
"Tino Martinez 's two",0,0,1,0,0,0
"Vaclav Klaus",1,0,0,0,0,0
"Peters",1,0,0,0,0,0
"Mitchell",1,0,0,0,0,0
"Marcello Goncalves 55th",0,0,1,0,0,0
"Cito",1,0,0,0,0,0
"Buza",1,0,0,0,0,0
"Rachel Legeard",1,0,0,0,0,0
"Crofts",1,0,0,0,0,0
"Bruce Dyer",0,0,0,0,1,0
"John Geraghty",1,0,0,0,0,0
"Shem Kororia Kenya 13:06",0,0,1,0,0,0
"Poul-Erik Hoyer-Larsen",0,0,0,0,1,0
"Vitor Baia Barcelona",0,0,1,0,0,0
"Blewett",1,0,0,0,0,0
"Whelan",0,0,0,0,1,0
"Mr Galley",0,0,1,0,0,0
"Kim Byung",1,0,0,0,0,0
"Steve Jurgenson",1,0,0,0,0,0
"Juergen Schult Germany 64",0,0,1,0,0,0
"David Elleray",1,0,0,0,0,0
"Svetlana Samokhvalova Russia 3:45 . 174",0,0,1,0,0,0
"5 Alpay Ozalan",0,0,1,0,0,0
"Elia Kazanjoglus",1,0,0,0,0,0
"P. Simmons",0,0,0,0,1,0
"1 Nick Popplewell Ireland . Australia 15 Matthew Burke",0,0,1,0,0,0
"Michael Cornwell",0,0,0,0,1,0
"Ricco Gross Germany 26:33",0,0,1,0,0,0
"Phil Babb",1,0,0,0,0,0
"Paul Broadhurst",1,0,0,0,0,0
"Jeremy Wotherspoon Canada 1:16 . 75 10",0,0,1,0,0,0
"Chris Aspin",1,0,0,0,0,0
"Stefanie Schuster Austria 1:49 . 38 8",0,0,1,0,0,0
"Tony Adams",1,0,0,0,0,0
"Aravinda de Silva",1,0,0,0,0,0
"Jasper",1,0,0,0,0,0
"John Mills Jr.",0,0,1,0,0,0
"Desi Bouterse",1,0,0,0,0,0
"Kraft",0,0,0,0,1,0
"Marc Degryse",1,0,0,0,0,0
"Svetlana Samokhalova Russia 3:46 . 216 7 Jane Quigley",0,0,1,0,0,0
"Frank Bruno",1,0,0,0,0,0
"Leatitia Dalloz France 33 17",0,0,1,0,0,0
"Vladimir",0,0,1,0,0,0
"Saddam",0,0,0,0,1,0
"Cuttitta",1,0,0,0,0,0
"Basarab Panduru",1,0,0,0,0,0
"Al Unser Jr U. S.",0,0,1,0,0,0
"Jonathan Edwards",0,0,0,0,1,0
"Mustafa Hoshiyeh",1,0,0,0,0,0
"David Gilford 69 74 77 72",0,0,1,0,0,0
"Beth Daniel",1,0,0,0,0,0
"Tom Lehman",1,0,0,0,0,0
"Antonella Bellutti Italy 3:31 . 526",0,0,1,0,0,0
"Whitehill 3",0,0,0,1,0,0
"Matthew",1,0,0,0,0,0
"Sergi Barjuan",0,0,0,0,1,0
"Berry",1,0,0,0,0,0
"Duffy Waldorf",1,0,0,0,0,0
"Andreas Herzog",1,0,0,0,0,0
"Constantinescu",1,0,0,0,0,0
"Keith O'Neill",1,0,0,0,0,0
"Boutros Boutros Ghali",0,0,0,1,0,0
"David Snow",1,0,0,0,0,0
"Mark Roe",0,0,0,0,1,0
"Yvonne McGregor Britain 3:41 . 823 5",0,0,1,0,0,0
"Florian Maurice",1,0,0,0,0,0
"Chris Lewis",1,0,0,0,0,0
"Frank Busemann Germany 13",0,0,1,0,0,0
"Dini",1,0,0,0,0,0
