Entity,COR,INC,PAR,SPU,MIS,IGN
"00 / 387",0,0,0,0,0,1
"10 20 cents",0,0,0,0,0,1
"1 . 54 trillion",0,0,0,0,0,1
"7 cents",0,0,0,0,0,1
"626 . 3 billion",0,0,0,0,0,1
"112 yen",0,0,0,0,0,1
"2 . 97 trillion",0,0,0,0,0,1
"78 cents",0,0,0,0,0,1
"millions of dollars",0,0,0,0,0,1
"3,710 marks",0,0,0,0,0,1
"4 centavos 1 cent",0,0,0,0,0,1
"five marks",0,0,0,0,0,1
"460,000 francs",0,0,0,0,0,1
"77 . 06 cents",0,0,0,0,0,1
"115 yen",0,0,0,0,0,1
"0 . 95 cent",0,0,0,0,0,1
"2 . 7 billion zlotys",0,0,0,0,0,1
"8 million kroons",0,0,0,0,0,1
"billions of yen",0,0,0,0,0,1
"67 cents",0,0,0,0,0,1
"at least one trillion roubles",0,0,0,0,0,1
"about 16,000 francs",0,0,0,0,0,1
"37 million French franc",0,0,0,0,0,1
"five million riels 2,000",0,0,0,0,0,1
"+7095 941 8520",0,0,0,0,0,1
"40 yen",0,0,0,0,0,1
"25 cents",0,0,0,0,0,1
"56 yen 127",0,0,0,0,0,1
"16 . 2 million zlotys",0,0,0,0,0,1
"224 million zlotys",0,0,0,0,0,1
"75 . 20 cents",0,0,0,0,0,1
"12,350 rupees",0,0,0,0,0,1
"+371 721 5240",0,0,0,0,0,1
"almost 15 cents",0,0,0,0,0,1
"420 billion lei",0,0,0,0,0,1
"six million zlotys",0,0,0,0,0,1
"4 . 5 million kroons",0,0,0,0,0,1
"5 cents",0,0,0,0,0,1
"25,000 Swiss francs 20,850",0,0,0,0,0,1
"6 million zlotys",0,0,0,0,0,1
"2,555 lire",0,0,0,0,0,1
"678 billion",0,0,0,0,0,1
"548 billion",0,0,0,0,0,1
"1 . 55 trillion",0,0,0,0,0,1
"84 billion kroons",0,0,0,0,0,1
"2 billion crowns",0,0,0,0,0,1
"more than 15 cents",0,0,0,0,0,1
"5 . 3 cents",0,0,0,0,0,1
"62 . 85 cents",0,0,0,0,0,1
"6 million kroons",0,0,0,0,0,1
"2 cents",0,0,0,0,0,1
"3 million kroons",0,0,0,0,0,1
"0 . 87 cent",0,0,0,0,0,1
"8 . 4 billion",0,0,0,0,0,1
"9 billion",0,0,0,0,0,1
"312 408 8720 DOCSTART CBOT",0,0,0,0,0,1
"between 25 45 cents",0,0,0,0,0,1
"3 MLN VS 21",0,0,0,0,0,1
"5 . 5 cents",0,0,0,0,0,1
"+49 69 756525",0,0,0,0,0,1
"4,900 rupees",0,0,0,0,0,1
"+6221 384 6364",0,0,0,0,0,1
"500,000",0,0,0,0,0,1
"1 . 63 cents",0,0,0,0,0,1
"5 . 15 trillion",0,0,0,0,0,1
"130,000 6,000 346,000 Year ago",0,0,0,0,0,1
"8 million French francs",0,0,0,0,0,1
"415 million 490 million 412 million NOTE Jeans Mate Corp",0,0,0,0,0,1
"1350 GMT",0,0,0,0,0,1
"22 cents",0,0,0,0,0,1
"69 . 80 cents",0,0,0,0,0,1
"20 . 1 million kroons",0,0,0,0,0,1
"685,000 31,000 1,914,000 1996 Year to date 33,549,000 1,589,000 84,894,000 1995 Year to date",0,0,0,0,0,1
"00 yen 30",0,0,0,0,0,1
"1 . 5338 marks",0,0,0,0,0,1
"0 . 12 cents",0,0,0,0,0,1
"eight cents",0,0,0,0,0,1
"38,000 roubles seven dollars",0,0,0,0,0,1
"95 centavos 12 cents",0,0,0,0,0,1
"36 1 327 4040",0,0,0,0,0,1
"1 . 5607 marks",0,0,0,0,0,1
"15 billion second quarter",0,0,0,0,0,1
"05",0,0,0,0,0,1
"150 rupees",0,0,0,0,0,1
"2 . 96 trillion",0,0,0,0,0,1
"some 40 million Swiss francs 31 million",0,0,0,0,0,1
"6 mln kroons",0,0,0,0,0,1
"billions of dollars",0,0,0,0,0,1
"20 million dinars",0,0,0,0,0,1
"13 trillion roubles",0,0,0,0,0,1
"132,000 7,000 359,000 Week ago",0,0,0,0,0,1
"688,000 31,000 1,810,000",0,0,0,0,0,1
"+44 171 542 5017",0,0,0,0,0,1
"one cent",0,0,0,0,0,1
"601,000 26,000 1,547,000",0,0,0,0,0,1
"45 billion",0,0,0,0,0,1
"460,000 Swiss francs",0,0,0,0,0,1
"6,425 forints",0,0,0,0,0,1
"39 cents",0,0,0,0,0,1
"147 . 3 million",0,0,0,0,0,1
"36,000 rupees",0,0,0,0,0,1
"5,200 forints",0,0,0,0,0,1
"+31 20 504 5000",0,0,0,0,0,1
"1 . 02 cents",0,0,0,0,0,1
"75 cents",0,0,0,0,0,1
"212 859 1734",0,0,0,0,0,1
"7,450 rupees",0,0,0,0,0,1
"7 centavos 1 cent",0,0,0,0,0,1
"more than 10 cents",0,0,0,0,0,1
"08 Canadian dollar 639",0,0,0,0,0,1
"seven dollars",0,0,0,0,0,1
"46 . 6 million kroons",0,0,0,0,0,1
"11 mln",0,0,0,0,0,1
"500 to 39,200 rupees",0,0,0,0,0,1
"212 859 1654 DOCSTART USDA",0,0,0,0,0,1
"6 . 47 trillion",0,0,0,0,0,1
"2 . 1 million French francs",0,0,0,0,0,1
"497 . 5 billion lei",0,0,0,0,0,1
"about 10 cents",0,0,0,0,0,1
"114 . 92 yen",0,0,0,0,0,1
"10 cents",0,0,0,0,0,1
"6,300 rupees",0,0,0,0,0,1
"approximately US 24 billion",0,0,0,0,0,1
"50 yen",0,0,0,0,0,1
"1 million kroons",0,0,0,0,0,1
"818 million 979 million 882 million",0,0,0,0,0,1
"09 cents",0,0,0,0,0,1
"9 . 54",0,0,0,0,0,1
*TOTAL*,0,0,0,0,0,128
