Entity,COR,INC,PAR,SPU,MIS,IGN
"Tim Guldimann",1,0,0,0,0,0
"Chipper Jones",1,0,0,0,0,0
"Nadim Ladki AL AIN",0,0,1,0,0,0
"van Boxmeer",0,0,1,0,0,0
"LITTLE",0,0,0,0,1,0
"Indra Wijaya Indonesia Sun Jun China",0,0,1,0,0,0
"De Wilde",1,0,0,0,0,0
"Ronaldo DOCSTART SOCCER PSV HIT VOLENDAM FOR SIX",0,0,1,0,0,0
"Orlando Pace",1,0,0,0,0,0
"Agassi",1,0,0,0,0,0
"Umar Said",1,0,0,0,0,0
"Victor Sanchez",0,0,0,0,1,0
"Dole",1,0,0,0,0,0
"Saimir Malko",1,0,0,0,0,0
"Richard Hannon",1,0,0,0,0,0
"Budi Santoso Indonesia",0,0,1,0,0,0
"Paul Keating",1,0,0,0,0,0
"Marie Korbelova",1,0,0,0,0,0
"Per Zetterquist",1,0,0,0,0,0
"Tim Stimpson",1,0,0,0,0,0
"Jim Courier U",0,0,1,0,0,0
"Naroff",1,0,0,0,0,0
"Ricky Watters",1,0,0,0,0,0
"Voeks",1,0,0,0,0,0
"Harte",1,0,0,0,0,0
"Aung San",1,0,0,0,0,0
"Gianluca Vialli Chelsea 7 Robbie Earle Wimbledon",0,0,1,0,0,0
"Joakim Persson 81st minute",0,0,1,0,0,0
"Foucras",1,0,0,0,0,0
"Robert Samuels",1,0,0,0,0,0
"Puchon 3 1",0,0,0,1,0,0
"Samer Ammar Soliman",1,0,0,0,0,0
"Oliver Bierhoff",1,0,0,0,0,0
"Donna Weinbrecht",0,0,0,0,1,0
"Tono Eitel",1,0,0,0,0,0
"Chen",1,0,0,0,0,0
"Hosni Mubarak",1,0,0,0,0,0
"Lucy Tyler Sharman Australia 3 : 35 087",0,0,0,1,0,0
"Li Song-ho",0,0,0,0,1,0
"Jan 10 , 1997",0,0,0,1,0,0
"Tino Martinez 's two",0,0,1,0,0,0
"Vaclav Klaus",1,0,0,0,0,0
"Peters",1,0,0,0,0,0
"Mitchell",1,0,0,0,0,0
"Shaun Young 86",0,0,1,0,0,0
"Marcello Goncalves 55th",0,0,1,0,0,0
"Cito",1,0,0,0,0,0
"Paulo Bento Oviedo",0,0,1,0,0,0
"Buza",1,0,0,0,0,0
"Rachel Legeard",1,0,0,0,0,0
"Clinton Whitelaw",1,0,0,0,0,0
"Crofts",1,0,0,0,0,0
"Bruce Dyer",0,0,0,0,1,0
"John Geraghty",1,0,0,0,0,0
"Poul-Erik Hoyer-Larsen",0,0,0,0,1,0
"Vitor Baia Barcelona",0,0,1,0,0,0
"McCoist 71 74",0,0,1,0,0,0
"David Rikl Czech Republic 6 2 6 4 6",0,0,1,0,0,0
"Becej 4 2 1 1 5",0,0,0,1,0,0
"Blewett",1,0,0,0,0,0
"Kim Byung",1,0,0,0,0,0
"Steve Jurgenson",1,0,0,0,0,0
"A Curts Cooke",0,0,1,0,0,0
"Mark Calcavecchia",1,0,0,0,0,0
"Wasim Akram b Harris",0,0,1,0,0,0
"Dave MacEachern 1 : 45 94 52",0,0,1,0,0,0
"Smith 5 68 LONDON 1996 08 30 Australia",0,0,0,1,0,0
"Elia Kazanjoglus",1,0,0,0,0,0
"P. Simmons",0,0,0,0,1,0
"Phil Babb",1,0,0,0,0,0
"Alen Boksic",1,0,0,0,0,0
"Chris Aspin",1,0,0,0,0,0
"Tony Adams",1,0,0,0,0,0
"K Barnett 87",0,0,0,1,0,0
"Aravinda de Silva",1,0,0,0,0,0
"Desi Bouterse",1,0,0,0,0,0
"Enrique Alfaro",1,0,0,0,0,0
"DOCSTART Mussolini",0,0,1,0,0,0
"Talabani",1,0,0,0,0,0
"Frank Bruno",1,0,0,0,0,0
"Saddam",0,0,0,0,1,0
"Cuttitta",1,0,0,0,0,0
"Bohdan Ulihrach Czech Republic",0,0,1,0,0,0
"Basarab Panduru",1,0,0,0,0,0
"Mustafa Hoshiyeh",1,0,0,0,0,0
"ABU DHABI 1996 12 07 South Korea",0,0,0,1,0,0
"Beth Daniel",1,0,0,0,0,0
"Tom Lehman",1,0,0,0,0,0
"Matthew",1,0,0,0,0,0
"Sergi Barjuan",0,0,0,0,1,0
"Berry",1,0,0,0,0,0
"Duffy Waldorf",1,0,0,0,0,0
"Nancy 2 Paul Fischer 70",0,0,1,0,0,0
"Andreas Herzog",1,0,0,0,0,0
"Constantinescu",1,0,0,0,0,0
"Keith O'Neill",1,0,0,0,0,0
"Boutros Boutros Ghali",0,0,0,1,0,0
"David Snow",1,0,0,0,0,0
"Hollioake 2",0,0,1,0,0,0
"Florian Maurice",1,0,0,0,0,0
"Chris Lewis",1,0,0,0,0,0
"Evelyn Leopold",1,0,0,0,0,0
"C. Walsh",0,0,0,0,1,0
"Dini",1,0,0,0,0,0
"Hermann Goering",1,0,0,0,0,0
"Bre X",0,0,0,1,0,0
"G. Blewett",0,0,0,0,1,0
"Diego Dominguez",1,0,0,0,0,0
"Hollioake",1,0,0,0,0,0
"Karbacher",1,0,0,0,0,0
"J. Vaughan",0,0,0,0,1,0
"Yasser Arafat",1,0,0,0,0,0
"Shane Warne",1,0,0,0,0,0
"Efan Ekoku Wimbledon",0,0,1,0,0,0
"Croft 8",0,0,1,0,0,0
"Afrim Tole",1,0,0,0,0,0
"Ovidiu Stinga",1,0,0,0,0,0
"Pierre Laigle Vicenza 1",0,0,1,0,0,0
"Pooley 111",0,0,0,1,0,0
"Miller",1,0,0,0,0,0
"Stephen Nisbet",1,0,0,0,0,0
"Donato Real",0,0,1,0,0,0
"Gong Zichao",0,0,0,0,1,0
"Yeltsin",1,0,0,0,0,0
"Luebke",0,0,1,0,0,0
"Ronnie Irani",1,0,0,0,0,0
"Franck Leboeuf 46th",0,0,1,0,0,0
"Ines Gorrochategui Argentina 4",0,0,1,0,0,0
"Mario Stanic",1,0,0,0,0,0
"Craig Dowd",0,0,0,0,1,0
"Jeff Parrett 2 3",0,0,1,0,0,0
"Allan Budi Kusuma Indonesia 15 9 15 10",0,0,1,0,0,0
"Dzhokhar Dudayev",1,0,0,0,0,0
"Carlo Checchinato",1,0,0,0,0,0
"Campese",1,0,0,0,0,0
"Mariano Duncan",1,0,0,0,0,0
"Andre Venter",1,0,0,0,0,0
"Dofora",0,0,0,0,1,0
"Paolo Di Canio Celtic",0,0,1,0,0,0
"Iulian Filipescu",1,0,0,0,0,0
"Paul Peschisolido 42nd",0,0,1,0,0,0
"Klara Gajduskova",1,0,0,0,0,0
"Bogdan Stelea",1,0,0,0,0,0
"Supple",1,0,0,0,0,0
"Mark Murless",1,0,0,0,0,0
"Fleming 1",0,0,1,0,0,0
"Sjeng Schalken Netherlands",0,0,1,0,0,0
"Kim Do Hoon",1,0,0,0,0,0
"Bala Naidoo",1,0,0,0,0,0
"Dean Jones",1,0,0,0,0,0
"Rama",1,0,0,0,0,0
"Ricardo Pelaez",1,0,0,0,0,0
"Xiao Qiang",1,0,0,0,0,0
"Hen Vipheak",1,0,0,0,0,0
"Brian Lara",1,0,0,0,0,0
"Sean Fitzpatrick",1,0,0,0,0,0
"Igor Ivanov",1,0,0,0,0,0
"Mark Hughes 25th",0,0,1,0,0,0
"Hermawan Susanto Indonesia",0,0,1,0,0,0
"David Shulman",1,0,0,0,0,0
"Jesper Parnevik Woods",0,0,1,0,0,0
"Zygmunt Solorz",1,0,0,0,0,0
"Havelange",1,0,0,0,0,0
"Chad Curtis",1,0,0,0,0,0
"Alex O'Brien",1,0,0,0,0,0
"Matthew Burke 2",0,0,1,0,0,0
"Farrakhan",1,0,0,0,0,0
"Kevin Tapani 12 8",0,0,1,0,0,0
"Krajicek",1,0,0,0,0,0
"Larry Fine",1,0,0,0,0,0
"Andrea Collinelli",1,0,0,0,0,0
"Marco Tonchetti Provera Pirelli Cables",0,0,1,0,0,0
"Bernard Ingram",1,0,0,0,0,0
"Alessandro Del Piero",1,0,0,0,0,0
"Phil Mickelson",1,0,0,0,0,0
"Zinedine Zidane",1,0,0,0,0,0
"Salem Bitar",1,0,0,0,0,0
"Astrit Hafizi",1,0,0,0,0,0
"Recber",1,0,0,0,0,0
"Jane Quigley USA 3",0,0,1,0,0,0
"Bob Estes",1,0,0,0,0,0
"Nick Farr Jones",0,0,1,0,0,0
"Francesco Mazzariol",1,0,0,0,0,0
"Guy Forget France",0,0,1,0,0,0
"Degryse",1,0,0,0,0,0
"Prince Eugene",0,0,0,1,0,0
"Fraser 5 79",0,0,1,0,0,0
"Monica",1,0,0,0,0,0
"Ian Jones",1,0,0,0,0,0
"C. Lewis",0,0,0,0,1,0
"Sherbatov",1,0,0,0,0,0
"Chaminda Vaas",1,0,0,0,0,0
"Baril",1,0,0,0,0,0
"Moody 6 82 Bristol",0,0,1,0,0,0
"Tan",1,0,0,0,0,0
"Predrag Mijatovic",1,0,0,0,0,0
"John Casesa",1,0,0,0,0,0
"S. Rhodes",0,0,0,0,1,0
"Hubert Schoesser",1,0,0,0,0,0
"Yuhanna Abdullah Muhammed",1,0,0,0,0,0
"Ruben Sierra 's",0,0,1,0,0,0
"Viktor Chernomyrdin",1,0,0,0,0,0
"Will Carling",1,0,0,0,0,0
"Lynn Reaser",1,0,0,0,0,0
"Canada Aunger 41st min",0,0,1,0,0,0
"Sali Berisha",1,0,0,0,0,0
"J. Benjamin",0,0,0,0,1,0
"Warne b Moody",0,0,1,0,0,0
"Rui Correia Braga",0,0,1,0,0,0
"Hakme",1,0,0,0,0,0
"Vaas",1,0,0,0,0,0
"Afridi 88",0,0,1,0,0,0
"McAteer",1,0,0,0,0,0
"Tim O'Gorman",1,0,0,0,0,0
"Grove",1,0,0,0,0,0
"Camilla Martin Denmark 11 1 11",0,0,1,0,0,0
"Gough 8",0,0,1,0,0,0
"Leander Paes",1,0,0,0,0,0
"Hide Gerg",0,0,0,0,1,0
"Johnny Oates",1,0,0,0,0,0
"Oscar Scalfaro",1,0,0,0,0,0
"Ljudmila Dymchenko",0,0,0,0,1,0
"Mark Philippoussis Australia",0,0,1,0,0,0
"Martin McCague",1,0,0,0,0,0
"Kennedy 3 0 24 0",0,0,1,0,0,0
"Andy Melville 33rd",0,0,1,0,0,0
"Vince Lombardi",0,0,0,0,1,0
"Vaas b Chandana 56",0,0,1,0,0,0
"Mark McGwire",1,0,0,0,0,0
"Lisa Raymond",0,0,0,0,1,0
"Florian Schwarthoff Germany 39",0,0,1,0,0,0
"Gary Speed Everton",0,0,1,0,0,0
"Paulinho Santos Porto",0,0,1,0,0,0
"Lucy Tyler-Sharman",0,0,0,0,1,0
"Ijaz Ahmad",1,0,0,0,0,0
"Valery Ivankov",1,0,0,0,0,0
"Ilir Shulku",1,0,0,0,0,0
"Garrett Hines",1,0,0,0,0,0
"Andrea Castellani",1,0,0,0,0,0
"Petra Langrova Czech Republic 6 2 6 0",0,0,1,0,0,0
"Hoddle",1,0,0,0,0,0
"Ambrose",1,0,0,0,0,0
"David Platt Adams",0,0,1,0,0,0
"Mark McNulty Zimbabwe",0,0,1,0,0,0
"Robin Ventura",1,0,0,0,0,0
"Joaquin del Olmo",1,0,0,0,0,0
"Javier Clemente",1,0,0,0,0,0
"Vaughan 9 1 55 1",0,0,1,0,0,0
"Simon Parke",1,0,0,0,0,0
"Morris 69",0,0,1,0,0,0
"Lukashenko",1,0,0,0,0,0
"Didier Ernst",1,0,0,0,0,0
"AFRICA",0,0,0,1,0,0
"Healy b Gillespie",0,0,1,0,0,0
"Freddy Pinas",1,0,0,0,0,0
"Donna Andrews",1,0,0,0,0,0
"Paula Buratti",1,0,0,0,0,0
"Gary Breen",1,0,0,0,0,0
"Brian Shimer",1,0,0,0,0,0
"Santa Claus",1,0,0,0,0,0
"Kevin Brown",1,0,0,0,0,0
"Mike Mordecai",1,0,0,0,0,0
"Alexander Lebed",1,0,0,0,0,0
"Merlene Ottey",1,0,0,0,0,0
"Spearman",1,0,0,0,0,0
"DOCSTART SOCCER SILVA",0,0,1,0,0,0
"Helen Clark",1,0,0,0,0,0
"Marshall Faulk",1,0,0,0,0,0
"Holland",0,0,0,0,1,0
"Rustu Recber",1,0,0,0,0,0
"Sutjeska",0,1,0,0,0,0
"Ian Healy",1,0,0,0,0,0
"Fleming 44",0,0,1,0,0,0
"J. Pooley",0,0,0,0,1,0
"Vladimir Makovsky 35th",0,0,1,0,0,0
"Erjon Bogdani HOBART",0,0,1,0,0,0
"Mikael Tillstrom Sweden 1 6 6 4 6 1 4 6 7 6 10",0,0,1,0,0,0
"Buyoya",0,0,0,0,1,0
"Mohamed Lemine Cheiguer",1,0,0,0,0,0
"Mohamed Ouda 24",0,0,1,0,0,0
"HARARE 1996 12 07",0,0,0,1,0,0
"Dimas Teixeira Juventus",0,0,1,0,0,0
"Michael Bevan",1,0,0,0,0,0
"Chadler Thompson 17",0,0,1,0,0,0
"Derek Ryan Ireland 15 6 15 9 11 15 15 10",0,0,1,0,0,0
"Alexander Livshits",1,0,0,0,0,0
"Shahid Afridi b Harris",0,0,1,0,0,0
"Jacques Chirac",1,0,0,0,0,0
"Croft b Waqar Younis 15 D Headley",0,0,1,0,0,0
"Bob Dwyer",1,0,0,0,0,0
"Habib Boulares",0,0,0,0,1,0
"Joan Gralla",1,0,0,0,0,0
"Ronald Reagan",1,0,0,0,0,0
"Pavel Bure",1,0,0,0,0,0
"Renat Akchurin",1,0,0,0,0,0
"Daniel Prodan",1,0,0,0,0,0
"Michael Lynagh",1,0,0,0,0,0
"Irani 2",0,0,1,0,0,0
"Dietmar Kuehbauer",1,0,0,0,0,0
"Abdou Diouf",1,0,0,0,0,0
"Hooper 10 0 27 2 1nb",0,0,1,0,0,0
"Ramon Vega",1,0,0,0,0,0
"Napoleon",1,0,0,0,0,0
"Jane Quigley",1,0,0,0,0,0
"Nabil Abu Rdainah",1,0,0,0,0,0
"jeffrey",0,0,0,1,0,0
"Hennie Swart",1,0,0,0,0,0
"S. Doull",0,0,0,0,1,0
"Levrentyeva",1,0,0,0,0,0
"Ferguson",1,0,0,0,0,0
