Entity,COR,INC,PAR,SPU,MIS,IGN
"34",0,0,0,0,0,1
"millionth",0,0,0,0,0,1
"923",0,0,0,0,0,1
"3333",0,0,0,0,0,1
"0815",0,0,0,0,0,1
"com/p/45663997",0,0,0,0,0,1
"Thousands",0,0,0,0,0,1
"38",0,0,0,0,0,1
"314*223*6367 detroit781_doe",0,0,0,0,0,1
"3 KEKEKEKEKEKEKEKKEKE Cool Ass Sharing , Justice and Peace for All Save Our Planet",0,0,0,0,0,1
"15",0,0,0,0,0,1
"548",0,0,0,0,0,1
"6e21e751",0,0,0,0,0,1
"800",0,0,0,0,0,1
"two",0,0,0,0,0,1
"zero",0,0,0,0,0,1
"2nd Classic Picture Of THE TWIN TOWERS OF POWER Standing Tall With Fellow Rap SuperStar JOELLORTIZ Too Official",0,0,0,0,0,1
"3116",0,0,0,0,0,1
"Over 1",0,0,0,0,0,1
"eBay_US 50",0,0,0,0,0,1
"4 530",0,0,0,0,0,1
"10ish",0,0,0,0,0,1
"1M",0,0,0,0,0,1
"32",0,0,0,0,0,1
"20 Photographs That Will Leave You Speechless",0,0,0,0,0,1
"6",0,0,0,0,0,1
"over 223,000",0,0,0,0,0,1
"3",0,0,0,0,0,1
"1 million",0,0,0,0,0,1
"Two",0,0,0,0,0,1
"20",0,0,0,0,0,1
"co/df66JQrqeM 28 InformationSecurity Resources Some Information Security Leaders Cry Out About . Please Retweet",0,0,0,0,0,1
"3D",0,0,0,0,0,1
"22 PDT Buy It Now",0,0,0,0,0,1
"thirty Warmer Temperatures Tomorrow",0,0,0,0,0,1
"42",0,0,0,0,0,1
"211",0,0,0,0,0,1
"25 million",0,0,0,0,0,1
"one",0,0,0,0,0,1
"72F7210 9556",0,0,0,0,0,1
"2 3",0,0,0,0,0,1
"+43 7",0,0,0,0,0,1
"45 Mb",0,0,0,0,0,1
"17",0,0,0,0,0,1
"410 336 3234 Year 10",0,0,0,0,0,1
"03",0,0,0,0,0,1
"about 20",0,0,0,0,0,1
"39",0,0,0,0,0,1
"30+",0,0,0,0,0,1
"350",0,0,0,0,0,1
"80",0,0,0,0,0,1
"5150",0,0,0,0,0,1
"3 8",0,0,0,0,0,1
"1 1",0,0,0,0,0,1
"gd/63aeok CK OUT THIS SERIES OF LINKS BEFORE YOU DONATE Hey Listeners",0,0,0,0,0,1
"140hours",0,0,0,0,0,1
"4T",0,0,0,0,0,1
