Entity,COR,INC,PAR,SPU,MIS,IGN
"ki Punjabiya toh zada vadiya koi hiaga nahi",0,0,0,1,0,0
"Cheryl",1,0,0,0,0,0
"lorymichael Good Night",0,0,0,1,0,0
"Brett Favre",1,0,0,0,0,0
"Erron",0,0,0,0,1,0
"P. M. Dallas",0,0,0,1,0,0
"Twy",0,0,0,1,0,0
"Nicki Minaj",0,0,0,0,1,0
"Hanzo",1,0,0,0,0,0
"Eric Bledsoe",1,0,0,0,0,0
"Michael Grimm",1,0,0,0,0,0
"Cry Cry",0,0,0,1,0,0
"Tekken Tag",0,0,0,1,0,0
"Jina",1,0,0,0,0,0
"Haha jk Ciroc",0,0,0,1,0,0
"Kirk",1,0,0,0,0,0
"Motherfucke r.",0,0,0,1,0,0
"domo",0,0,0,0,1,0
"Kyrie",1,0,0,0,0,0
"Shpongle Simon Posford DJ",0,0,1,0,0,0
"Tomi Lahren",0,0,0,0,1,0
"TitoElmasduro",0,0,0,1,0,0
"Michael Kraus",1,0,0,0,0,0
"Desi",1,0,0,0,0,0
"Marvin Gaye",0,0,0,0,1,0
"Siachen Glacier",0,1,0,0,0,0
"Mitchell",1,0,0,0,0,0
"Penguins",0,1,0,0,0,0
"TheCodySimpson",0,0,1,0,0,0
"ako sa",0,0,0,1,0,0
"Oliver",1,0,0,0,0,0
"Luna Lounge",0,1,0,0,0,0
"Lol RT PolarBeverages",0,0,0,1,0,0
"Hotel Elegante Steve",0,0,1,0,0,0
"Jonyeee",1,0,0,0,0,0
"th",0,0,1,0,0,0
"Willow Smith",1,0,0,0,0,0
"LOFOLULU",0,0,0,1,0,0
"zeeDOTi",0,0,0,1,0,0
"Bantam Draft",0,0,0,1,0,0
"dis song",0,0,0,1,0,0
"Cloyd Rivers",1,0,0,0,0,0
"Robinho",0,0,1,0,0,0
"casey",1,0,0,0,0,0
"grian",0,0,0,0,1,0
"Mitch https://t",0,0,1,0,0,0
"Mike Vick",1,0,0,0,0,0
"Skhumba",1,0,0,0,0,0
"Sandra",1,0,0,0,0,0
"o. d.",0,0,0,1,0,0
"da fehlen mir die Worte",0,0,0,1,0,0
"Zac Efron '",0,0,1,0,0,0
"Ritchie McClaw https://imgur",0,0,1,0,0,0
"Negan",0,0,0,0,1,0
"Ruben",1,0,0,0,0,0
"Start Strong",0,0,0,1,0,0
"dan Alexandros Siap Ramaikan Festival Musik",0,0,1,0,0,0
"VJ Emergency",0,0,0,0,1,0
"Rashad",1,0,0,0,0,0
"Santy",0,0,0,0,1,0
"mo pero",0,0,1,0,0,0
"Clay",0,0,0,0,1,0
"Aye",0,0,0,1,0,0
"freddie",0,0,0,0,1,0
"Video Camera",0,0,0,1,0,0
"RT Clyburn",0,0,0,1,0,0
"Yoh",0,0,0,1,0,0
"Esther Sikkimese",1,0,0,0,0,0
"Totes",0,0,0,1,0,0
"Drebae",0,0,0,0,1,0
"Sarah",1,0,0,0,0,0
"Travis scott",1,0,0,0,0,0
"Line",0,0,0,1,0,0
"Radiant Tan Spf",0,0,0,1,0,0
"beauty lover",0,0,0,1,0,0
"ellwood",0,0,0,0,1,0
"Tessa",1,0,0,0,0,0
"dang",0,0,0,1,0,0
"Trump",1,0,0,0,0,0
"UFShOtiDse",0,0,0,1,0,0
"Trudeau",1,0,0,0,0,0
"Leo Full Moon 's",0,0,1,0,0,0
"Linzi Sawyer RT",0,0,1,0,0,0
