Entity,COR,INC,PAR,SPU,MIS,IGN
"3 : 00",0,0,0,0,0,1
"this AM",0,0,0,0,0,1
"7 : 30 am",0,0,0,0,0,1
"02 : 44 PM",0,0,0,0,0,1
"20 minutes late today",0,0,0,0,0,1
"03 : 27 PM SONNYGANTENG",0,0,0,0,0,1
"06 : 16 AM AGRYGMER",0,0,0,0,0,1
"9 : 14 AM CST",0,0,0,0,0,1
"1pm ET Sunday Sept 19th",0,0,0,0,0,1
"a few moments",0,0,0,0,0,1
"02 : 18 AM",0,0,0,0,0,1
"6 : 45",0,0,0,0,0,1
"tonight 10pm",0,0,0,0,0,1
"two hours late today",0,0,0,0,0,1
"a few minutes ago",0,0,0,0,0,1
"10pm",0,0,0,0,0,1
"hours",0,0,0,0,0,1
"4 : 00 pm",0,0,0,0,0,1
"7 : 06 : 08pm",0,0,0,0,0,1
"Monday night RT Guild_Gamer",0,0,0,0,0,1
"a few minutes",0,0,0,0,0,1
"08 : 49 AM",0,0,0,0,0,1
"3 : 10 mark",0,0,0,0,0,1
"2 : 59",0,0,0,0,0,1
"09 : 50 PM",0,0,0,0,0,1
"02 : 28 AM",0,0,0,0,0,1
"23",0,0,0,0,0,1
"5 pm AEST",0,0,0,0,0,1
"05 : 42 PM",0,0,0,0,0,1
"0 : 14",0,0,0,0,0,1
"10 minutes",0,0,0,0,0,1
"10 30 GummiRaccoon",0,0,0,0,0,1
"01 : 19 AM",0,0,0,0,0,1
"1 hour",0,0,0,0,0,1
"06 : 38 AM",0,0,0,0,0,1
"tonight Amazon U",0,0,0,0,0,1
"6pm",0,0,0,0,0,1
"01 : 49 AM",0,0,0,0,0,1
"6 RT",0,0,0,0,0,1
"10 : 00 Go Broncs Spo",0,0,0,0,0,1
"6 : 00 PM CST",0,0,0,0,0,1
"06 : 03 AM",0,0,0,0,0,1
"05 : 03 AM",0,0,0,0,0,1
"12 : 34 AM",0,0,0,0,0,1
"12 hours",0,0,0,0,0,1
"Saturday night 7 pm",0,0,0,0,0,1
"10 : 00 am",0,0,0,0,0,1
"tonight RT USArmy",0,0,0,0,0,1
"05 : 54 PM",0,0,0,0,0,1
"Tuesday night",0,0,0,0,0,1
"06 : 31 PM",0,0,0,0,0,1
"07 : 46 PM Ver",0,0,0,0,0,1
"3pm",0,0,0,0,0,1
"the final minutes",0,0,0,0,0,1
