Entity,COR,INC,PAR,SPU,MIS,IGN
"5 lbs amp",0,0,0,0,0,1
"21 miles",0,0,0,0,0,1
"21 Miles",0,0,0,0,0,1
"1 ' 000 ' 000",0,0,0,0,0,1
"2 inches",0,0,0,0,0,1
"4 d nite",0,0,0,0,0,1
"2 hPa",0,0,0,0,0,1
"33 km Lol",0,0,0,0,0,1
"3 , 000 miles per hour",0,0,0,0,0,1
"7 GHz 6 Gb 750 Gb",0,0,0,0,0,1
"1 cmau",0,0,0,0,0,1
"a million calories",0,0,0,0,0,1
"86 30 C Tomorrow",0,0,0,0,0,1
"4 ppl",0,0,0,0,0,1
"31 km",0,0,0,0,0,1
"85 mile",0,0,0,0,0,1
"8 GB",0,0,0,0,0,1
"no more than 140 mg",0,0,0,0,0,1
"20 uid",0,0,0,0,0,1
"26 yard",0,0,0,0,0,1
"4 , 000",0,0,0,0,0,1
"2 , 500 k Rp 4 , 000 k",0,0,0,0,0,1
"104 amp",0,0,0,0,0,1
"6 ppl",0,0,0,0,0,1
"5 kilo",0,0,0,0,0,1
"28 amp",0,0,0,0,0,1
"1 st",0,0,0,0,0,1
"64 F",0,0,0,0,0,1
"45 degree",0,0,0,0,0,1
"5 degrees",0,0,0,0,0,1
"25 Dew",0,0,0,0,0,1
"10 mg",0,0,0,0,0,1
"80 yards",0,0,0,0,0,1
"3 amy",0,0,0,0,0,1
"N 0 mph",0,0,0,0,0,1
"more than 20 k",0,0,0,0,0,1
"13 MM",0,0,0,0,0,1
*TOTAL*,0,0,0,0,0,37
