Entity,COR,INC,PAR,SPU,MIS,IGN
"07:25 AM",0,0,0,0,0,1
"5:00 pm",0,0,0,0,0,1
"20 minutes late today",0,0,0,0,0,1
"11:30 am 4:00 PM",0,0,0,0,0,1
"01:12 PM Come",0,0,0,0,0,1
"a few moments",0,0,0,0,0,1
"02:28 AM",0,0,0,0,0,1
"morning",0,0,0,0,0,1
"02:21 PM",0,0,0,0,0,1
"8pm",0,0,0,0,0,1
"Accident Hours",0,0,0,0,0,1
"a few minutes ago",0,0,0,0,0,1
"five seconds",0,0,0,0,0,1
"05:41 PM",0,0,0,0,0,1
"06:31 PM",0,0,0,0,0,1
"7 10pm Golf Mixer",0,0,0,0,0,1
"10pm",0,0,0,0,0,1
"hours",0,0,0,0,0,1
"night",0,0,0,0,0,1
"a few minutes",0,0,0,0,0,1
"12:05 PM",0,0,0,0,0,1
"6:41 AM",0,0,0,0,0,1
"7:30",0,0,0,0,0,1
"7:06",0,0,0,0,0,1
"1pm ET",0,0,0,0,0,1
"9:00 PM",0,0,0,0,0,1
"3:15 , 5:00",0,0,0,0,0,1
"10 minutes",0,0,0,0,0,1
"this morning",0,0,0,0,0,1
"02:18 AM",0,0,0,0,0,1
"this Morning",0,0,0,0,0,1
"1 hour",0,0,0,0,0,1
"204 tonight",0,0,0,0,0,1
"11:40 PM Clash",0,0,0,0,0,1
"36 minutes and 20 seconds",0,0,0,0,0,1
"Every night",0,0,0,0,0,1
"Friday night",0,0,0,0,0,1
"11:02 AM December 15 , 2014",0,0,0,0,0,1
"04:58 AM",0,0,0,0,0,1
"10:00 am to 1:00 pm",0,0,0,0,0,1
"6pm",0,0,0,0,0,1
"04:00 PM",0,0,0,0,0,1
"1:30",0,0,0,0,0,1
"11:02 AM",0,0,0,0,0,1
"a lovely night",0,0,0,0,0,1
"10:28 am",0,0,0,0,0,1
"12 hours",0,0,0,0,0,1
"9:14 AM",0,0,0,0,0,1
"that night",0,0,0,0,0,1
"Night",0,0,0,0,0,1
"02:34 AM http://t.",0,0,0,0,0,1
"Tuesday night",0,0,0,0,0,1
"03:26 PM",0,0,0,0,0,1
"3pm",0,0,0,0,0,1
"the final minutes",0,0,0,0,0,1
"five hours",0,0,0,0,0,1
"10am to 1pm",0,0,0,0,0,1
"18 minutes 9 seconds",0,0,0,0,0,1
"7 Friday night",0,0,0,0,0,1
"05:54 PM",0,0,0,0,0,1
"06:57 AM",0,0,0,0,0,1
"12:04 PM http://t.",0,0,0,0,0,1
"05:42 PM http://t.",0,0,0,0,0,1
"early morning",0,0,0,0,0,1
"7minutes before midnight",0,0,0,0,0,1
"10:30",0,0,0,0,0,1
"09:50 PM",0,0,0,0,0,1
"8 10pm tonight",0,0,0,0,0,1
"08:24 PM",0,0,0,0,0,1
"approximately 12 minutes",0,0,0,0,0,1
"primer in the morning",0,0,0,0,0,1
"5 pm",0,0,0,0,0,1
"06:38 AM",0,0,0,0,0,1
"2 6 pm",0,0,0,0,0,1
"04:09 AM",0,0,0,0,0,1
"no work tonight",0,0,0,0,0,1
"12:28 AM 5",0,0,0,0,0,1
"06:00 PM http://bit",0,0,0,0,0,1
"tomorrow night",0,0,0,0,0,1
"06:16 AM",0,0,0,0,0,1
"02:49 PM",0,0,0,0,0,1
"12:00 PM",0,0,0,0,0,1
"every minute",0,0,0,0,0,1
"3 minutes",0,0,0,0,0,1
"later today",0,0,0,0,0,1
"30 today",0,0,0,0,0,1
"flight hours",0,0,0,0,0,1
"an hour ago",0,0,0,0,0,1
"12:34 AM",0,0,0,0,0,1
"4pm",0,0,0,0,0,1
"08:32 AM 2",0,0,0,0,0,1
"00 AM",0,0,0,0,0,1
"the last 24 hours",0,0,0,0,0,1
"3 tonight",0,0,0,0,0,1
"03:36 PM wodekkut 11 feb .",0,0,0,0,0,1
"10am",0,0,0,0,0,1
"2morrow",0,0,0,0,0,1
"60 second",0,0,0,0,0,1
"36 seconds",0,0,0,0,0,1
"an early night",0,0,0,0,0,1
"friday night",0,0,0,0,0,1
"last evening",0,0,0,0,0,1
"7:30 am",0,0,0,0,0,1
"Morning",0,0,0,0,0,1
"02:24 PM Kukita_dance",0,0,0,0,0,1
"02:44 PM",0,0,0,0,0,1
"a few hours ago",0,0,0,0,0,1
"02:09 AM",0,0,0,0,0,1
"10 tomorrow morning",0,0,0,0,0,1
"this for",0,0,0,0,0,1
"a fabulous evening",0,0,0,0,0,1
"an hour and half",0,0,0,0,0,1
"30 pm",0,0,0,0,0,1
"7 9pm eastern",0,0,0,0,0,1
"All night",0,0,0,0,0,1
"08:49 AM",0,0,0,0,0,1
"4:17 AM",0,0,0,0,0,1
"08:21 AM",0,0,0,0,0,1
"08:45 AM",0,0,0,0,0,1
"90 minute",0,0,0,0,0,1
"7pm",0,0,0,0,0,1
"6:45 http://fb",0,0,0,0,0,1
"06:15 AM Reflections",0,0,0,0,0,1
"Saturday night",0,0,0,0,0,1
"a night",0,0,0,0,0,1
"an hour",0,0,0,0,0,1
"18 tomorrow",0,0,0,0,0,1
"only a morning",0,0,0,0,0,1
"5pm",0,0,0,0,0,1
"11:14 AM CST",0,0,0,0,0,1
"10:47 PM",0,0,0,0,0,1
"7 pm",0,0,0,0,0,1
"20 minutes",0,0,0,0,0,1
"7 9pm",0,0,0,0,0,1
"3:01",0,0,0,0,0,1
"1:13 AM",0,0,0,0,0,1
"30 minutes",0,0,0,0,0,1
"01:05 AM",0,0,0,0,0,1
"03:51 PM post",0,0,0,0,0,1
"11 Feb http://t.",0,0,0,0,0,1
"amazing night",0,0,0,0,0,1
"a good night",0,0,0,0,0,1
"01:19 AM http://t.",0,0,0,0,0,1
"10:00 am",0,0,0,0,0,1
"05:18 AM post",0,0,0,0,0,1
"15 minutes",0,0,0,0,0,1
"6 PM EST",0,0,0,0,0,1
"drags peterc83 night night",0,0,0,0,0,1
"09:14 AM",0,0,0,0,0,1
"last night",0,0,0,0,0,1
