Entity,COR,INC,PAR,SPU,MIS,IGN
"the January Savings Event",0,0,0,0,0,1
"Independence Day",0,1,0,0,0,0
"es el nombre del disco",0,0,0,0,0,1
"Constitution Day Matters",0,0,0,0,0,1
"Sun Page 3 http://t",0,0,0,0,0,1
"Animated TV",0,0,0,0,0,1
"International Observe the Moon Night",0,0,0,0,0,1
"empezado la gala",0,0,0,0,0,1
"SloveniaSlovene 138",0,0,0,0,0,1
"The Forex Revolution http://bit",0,0,0,0,0,1
"New Movies amp",0,0,0,0,0,1
"Mothers Day",0,0,0,0,0,1
"annual Plano Balloon Festival",0,0,0,0,0,1
"Alsina Study and Go Abroad Fairs",0,0,0,0,0,1
"NrXvZ15Ovm Happy New Year",0,0,0,0,0,1
"christmas",0,0,0,0,0,1
"the Whiskey with Classified",0,0,0,0,0,1
"Great week",0,0,0,0,0,1
"the Super Bowl",0,0,0,0,0,1
"New Season 2",0,0,0,0,0,1
"Black Friday",0,0,0,0,0,1
"Kids Tente Series MON JARDIN",0,0,0,0,0,1
"La La Land",0,1,0,0,0,0
"Korean War",0,0,0,0,0,1
"Hurricane Earl",0,0,0,0,0,1
"Green Day",0,1,0,0,0,0
"Popular Regional Series",0,0,0,0,0,1
"great week",0,0,0,0,0,1
"New year",0,0,0,0,0,1
"Fastest Growing Private",0,0,0,0,0,1
"modern Olympic Champion",0,0,0,0,0,1
"dis weekend Peace",0,0,0,0,0,1
"Latin Music",0,0,0,0,0,1
"the BaristaThing Event",0,0,0,0,0,1
"Game of Thrones",0,1,0,0,0,0
"Caupain 3",0,0,0,0,0,1
"Yellow Lot 17",0,0,0,0,0,1
"YESSSSS",0,0,0,0,0,1
"world war 3",0,0,0,0,0,1
"DomesticExtremist Awareness Day",0,0,0,0,0,1
"Auto DJ Show",0,1,0,0,0,0
"http://bit",0,0,0,0,0,1
"Greek Festival",0,0,0,0,0,1
"World Cup",0,0,0,0,0,1
"Fashion Week",0,0,0,0,0,1
"R / Calgary",0,0,0,0,0,1
"HAPPY NEW YEAR",0,0,0,0,0,1
"New Year",0,0,0,0,0,1
"Mayday Parade amp",0,0,0,0,0,1
"World War 3",0,0,0,0,0,1
"Good Monday Morning",0,0,0,0,0,1
"ImBieberGuy",0,0,0,0,0,1
"Az 1 Awards",0,0,0,0,0,1
"gt",0,0,0,0,0,1
"fall festival",0,0,0,0,0,1
"Fall Out",0,0,0,0,0,1
"the Super Bowl http://t",0,0,0,0,0,1
"Suzie55",0,0,0,0,0,1
"Super Bowl",0,1,0,0,0,0
"Hugo",0,1,0,0,0,0
"Olympics",0,0,0,0,0,1
"Parking Day Parking Day",0,0,0,0,0,1
"Chicago Weekend Events",0,0,0,0,0,1
"Ladies And Gentlemen",0,0,0,0,0,1
"Boxing Day 8pm",0,0,0,0,0,1
"HoveLive Festival",0,0,0,0,0,1
"camp rock 2 again",0,0,0,0,0,1
"Mixed Bag http://bit",0,0,0,0,0,1
"Thanksgiving",0,0,0,0,0,1
"the Mumpreneur Awards",0,0,0,0,0,1
*TOTAL*,0,7,0,0,0,63
