Entity,COR,INC,PAR,SPU,MIS,IGN
"The Avengers",0,0,0,0,1,0
"ElReyTheatre",0,0,0,1,0,0
"skittles",0,0,0,0,1,0
"Carpetsmoker",0,1,0,0,0,0
"Virgo",0,0,0,0,1,0
"parasut Inter black-blue",0,0,0,0,1,0
"Instagr",0,0,0,0,1,0
"the Jet Black Airpods",0,0,1,0,0,0
"Birdtalker",0,1,0,0,0,0
"office",0,0,0,0,1,0
"TeamiPhone",0,0,1,0,0,0
"MetaCanadian",0,0,0,1,0,0
"Ferrari",0,0,1,0,0,0
"Xantec",0,0,0,0,1,0
"Bio Spot",0,0,0,0,1,0
"Youtube",0,0,0,0,1,0
"Blackberry",0,1,0,0,0,0
"Photoshop",0,0,0,0,1,0
"Google",0,0,0,0,1,0
"pro am",0,0,0,0,1,0
"Subaru",0,0,0,0,1,0
"GTA",0,0,0,0,1,0
"Ball Metal Container",0,1,0,0,0,0
"GTA IV",0,1,0,0,0,0
"Range Rover Evoque",1,0,0,0,0,0
"Aqua loop",0,0,0,0,1,0
"Windows 10",1,0,0,0,0,0
"ipod",0,0,0,0,1,0
"Laurex",0,1,0,0,0,0
"capri sun",0,0,0,0,1,0
"hanamura",0,0,0,0,1,0
"wifi chip",0,0,0,0,1,0
"iPod",1,0,0,0,0,0
"Guild Guitars D55 Tomorrow",0,0,1,0,0,0
"raspberry sorbet gum",0,0,0,0,1,0
"LaserDiscs",0,0,0,1,0,0
"acer",0,0,0,0,1,0
"Supercell",0,0,0,0,1,0
"BranchOut",0,0,0,0,1,0
"Z36HAJt7q6 iPad Mini Retina 2nd Generation 16GB Wifi",0,0,1,0,0,0
"black airpods",0,0,0,0,1,0
"Capri-sun",0,0,0,0,1,0
"android",0,0,0,0,1,0
"Bots _ alive kit",0,0,0,0,1,0
"BOSSTIPS",0,0,0,0,1,0
"iPad",1,0,0,0,0,0
"pine nuts",0,0,0,0,1,0
"green tea",0,0,0,0,1,0
"Breaking amp",0,0,0,1,0,0
"macdonalds",0,0,0,0,1,0
"Airplane",0,0,0,1,0,0
"PS 4",1,0,0,0,0,0
"Marcus Bentley BB11 Starmaker73",0,0,0,1,0,0
