Entity,COR,INC,PAR,SPU,MIS,IGN
"Spoons NW Bistro",0,1,0,0,0,0
"TV Centre",0,0,0,0,0,1
"Ogden Theatre Jan 17",0,0,0,0,0,1
"Limelight on St Mary's",0,0,0,0,0,1
"Smith Tower",0,1,0,0,0,0
"MetroPCS",0,1,0,0,0,0
"UP Diliman",0,1,0,0,0,0
"the Whiskey with Classified PRC",0,0,0,0,0,1
"Observation Deck",0,1,0,0,0,0
"The Cartoon Museum",0,0,0,0,0,1
"Pavonia Avenue",0,1,0,0,0,0
"Discover Downtown La Grange",0,0,0,0,0,1
"717 6th St Nw Dc",0,0,0,0,0,1
"Capitol",0,0,0,0,0,1
"9GC",0,0,0,0,0,1
"Trophy Club Gwinnett 3254 Clu",0,0,0,0,0,1
"The Scoot Inn",0,1,0,0,0,0
"TheBulmersheSch",0,0,0,0,0,1
"Colorado Palisades",0,0,0,0,0,1
"Futoosh",0,1,0,0,0,0
"The Pageant Jan 17",0,0,0,0,0,1
"UNF Arena",0,1,0,0,0,0
"Vos en Haas",0,0,0,0,0,1
"MCM",0,0,0,0,0,1
"Costa Lounge",0,1,0,0,0,0
"Reade Street TriBeCa",0,0,0,0,0,1
"Grand Masquerade next week",0,0,0,0,0,1
"Radio Ga Ga",0,0,0,0,0,1
"TheRAC",0,0,0,0,0,1
"PHX 111 100",0,0,0,0,0,1
"Luna Lounge",0,1,0,0,0,0
"Loveless Cafe tonight",0,0,0,0,0,1
"the Hudson TMA",0,0,0,0,0,1
"Santa Fe",0,1,0,0,0,0
"St",0,0,0,0,0,1
"Baltimore National Aquarium",0,1,0,0,0,0
"Tristan Bates Theatre",0,0,0,0,0,1
"Mai Tai",0,1,0,0,0,0
"Centennial College Progress Campus",0,0,0,0,0,1
"the Student Centre",0,0,0,0,0,1
"Ft Mitchell",0,1,0,0,0,0
"Mississippi Studios",0,1,0,0,0,0
"Primal Its Roscoedash",0,0,0,0,0,1
"The Echo",0,1,0,0,0,0
"Milford Rd",0,1,0,0,0,0
"St Johns",0,1,0,0,0,0
"Saginaw Heritage Relays",0,0,0,0,0,1
"Fenway tonight",0,0,0,0,0,1
"TD",0,1,0,0,0,0
"the University of Findlay",0,0,0,0,0,1
"Miami 2 Ibiza",0,1,0,0,0,0
"The Causeway",0,1,0,0,0,0
"the 61 Roadhouse",0,0,0,0,0,1
"Olive Garden",0,1,0,0,0,0
"Skyview Observatory",0,1,0,0,0,0
"Wildcat Stadium 7 : 30",0,0,0,0,0,1
"Buffalo Municipal Airport",0,1,0,0,0,0
"Indy",0,0,0,0,0,1
"the Whiskey with Classified",0,0,0,0,0,1
"8 Bond Street",0,0,0,0,0,1
"North Phoenix ATA",0,1,0,0,0,0
"Diagon Alley",0,1,0,0,0,0
"Clark Airbase Hospital",0,1,0,0,0,0
"VT",0,1,0,0,0,0
"Summits",0,1,0,0,0,0
"the Southgate House",0,0,0,0,0,1
"Cromwell Field today",0,0,0,0,0,1
"Cahill",0,1,0,0,0,0
"Ghostland Observatory",0,1,0,0,0,0
"Desert Rd",0,1,0,0,0,0
"Lakebum",0,0,0,0,0,1
"SXSW",0,1,0,0,0,0
"Burnaby 8Rinks",0,0,0,0,0,1
"the Vanc Convention Centre",0,0,0,0,0,1
"Bowl Long Island 138 West Ave",0,0,0,0,0,1
"Fort Mason",0,1,0,0,0,0
"The Standard",0,1,0,0,0,0
"MY LIVINGROOM AINT DONE",0,0,0,0,0,1
"Phil",0,1,0,0,0,0
"US 32",0,0,0,0,0,1
"MAC",0,1,0,0,0,0
"ClubLacura",0,0,0,0,0,1
"Moore Park / Zetland",0,0,0,0,0,1
"New Orleans Square",0,1,0,0,0,0
"Pi CWE",0,0,0,0,0,1
"Haunted House",0,1,0,0,0,0
"Glenveagh national park",0,1,0,0,0,0
"TailGreat tomorrow evening",0,0,0,0,0,1
"The Lodge",0,1,0,0,0,0
"Holyroodhouse",0,1,0,0,0,0
"Cathedral of Learning G24",0,1,0,0,0,0
"Badlands National Park",0,1,0,0,0,0
"Redondo Beach Blvd",0,1,0,0,0,0
"the White House",0,0,0,0,0,1
"RotS",0,1,0,0,0,0
"7th St Entry Wed",0,0,0,0,0,1
"Town Square Place",0,1,0,0,0,0
"Ramen Kan Bondi Junction",0,1,0,0,0,0
"the Fly Community Theater Friday",0,0,0,0,0,1
*TOTAL*,0,49,0,0,0,50
