Entity,COR,INC,PAR,SPU,MIS,IGN
"week",0,0,0,0,0,1
"July 2010",0,0,0,0,0,1
"next friday",0,0,0,0,0,1
"Monday 7th",0,0,0,0,0,1
"Aug 24",0,0,0,0,0,1
"MOC 22nd Jan 3 . 30",0,0,0,0,0,1
"Christmas Eve",0,0,0,0,0,1
"14th century England",0,0,0,0,0,1
"January 30 , 2015",0,0,0,0,0,1
"Tomorrow",0,0,0,0,0,1
"Feb 1st",0,0,0,0,0,1
"a long week",0,0,0,0,0,1
"Furukawa yuuki Dec. 18",0,0,0,0,0,1
"the coming days",0,0,0,0,0,1
"Today",0,0,0,0,0,1
"today",0,0,0,0,0,1
"a few years",0,0,0,0,0,1
"June 15 2017 Trump",0,0,0,0,0,1
"Oct. 2 1",0,0,0,0,0,1
"yesterday Wednesday 7 Jan 2015",0,0,0,0,0,1
"that 23 days",0,0,0,0,0,1
"3 months",0,0,0,0,0,1
"2 years",0,0,0,0,0,1
"September",0,0,0,0,0,1
"Oct 22",0,0,0,0,0,1
"40 years ago",0,0,0,0,0,1
"December",0,0,0,0,0,1
"500 years",0,0,0,0,0,1
"years",0,0,0,0,0,1
"7 : 07",0,0,0,0,0,1
"22 year old first year",0,0,0,0,0,1
"August Boi Ching Lang",0,0,0,0,0,1
"Wednesday",0,0,0,0,0,1
"Saturday 1:30",0,0,0,0,0,1
"February 01 , 2015",0,0,0,0,0,1
"January 14 , 2015",0,0,0,0,0,1
"June 16",0,0,0,0,0,1
"Nov 2 , 2010",0,0,0,0,0,1
"103 January",0,0,0,0,0,1
"Saturday February 14th 2014 Rumba Cafe 's 17th Anniversary",0,0,0,0,0,1
"this Wednesday",0,0,0,0,0,1
"700th",0,0,0,0,0,1
"September the 11 th 2001",0,0,0,0,0,1
"tomorrow the 23rd of january 2014",0,0,0,0,0,1
"Tuesday Tuesday",0,0,0,0,0,1
"two year anniversary",0,0,0,0,0,1
"GA Jan 9th 11th",0,0,0,0,0,1
"1st Anniversary Geng Tanjoubi",0,0,0,0,0,1
"Sunday , October 10",0,0,0,0,0,1
"June",0,0,0,0,0,1
"September 17 , 2010",0,0,0,0,0,1
"5 week",0,0,0,0,0,1
"70s",0,0,0,0,0,1
"August 2010",0,0,0,0,0,1
"this hellish week",0,0,0,0,0,1
"Sept 18",0,0,0,0,0,1
"December 25 , 2014",0,0,0,0,0,1
"3 an a half days",0,0,0,0,0,1
"October 11",0,0,0,0,0,1
"January 11",0,0,0,0,0,1
"last year",0,0,0,0,0,1
"this year",0,0,0,0,0,1
"Tuesday night",0,0,0,0,0,1
"January",0,0,0,0,0,1
"30",0,0,0,0,0,1
"December 21 , 2014",0,0,0,0,0,1
"January 1st RT JacaNews",0,0,0,0,0,1
"weeks",0,0,0,0,0,1
"Sept. 17",0,0,0,0,0,1
"Thursday",0,0,0,0,0,1
"the age of 30",0,0,0,0,0,1
"20 years ago",0,0,0,0,0,1
"3 days",0,0,0,0,0,1
"Jan 19",0,0,0,0,0,1
"2 nov AAP Thanks Chetan Sahebrao Pagar From MAHARASHTRA INDIA For Donating Rs 1000 With Tx",0,0,0,0,0,1
"2017",0,0,0,0,0,1
"50 years",0,0,0,0,0,1
"12 days",0,0,0,0,0,1
"24 tomorrow",0,0,0,0,0,1
"the 21st century",0,0,0,0,0,1
"January 19 , 2015",0,0,0,0,0,1
"January 07 , 2015",0,0,0,0,0,1
"March 1991",0,0,0,0,0,1
"3rd January 1980",0,0,0,0,0,1
"January 09 , 2015",0,0,0,0,0,1
"1st 10 days",0,0,0,0,0,1
"Feb 25",0,0,0,0,0,1
"six weeks",0,0,0,0,0,1
"April 14th",0,0,0,0,0,1
"Jan. 30th",0,0,0,0,0,1
"the 16th January",0,0,0,0,0,1
"2 1/2 years",0,0,0,0,0,1
"Jan.",0,0,0,0,0,1
"tomorrow",0,0,0,0,0,1
"Monday , February 2nd",0,0,0,0,0,1
"before 2nd quarter",0,0,0,0,0,1
"April this year",0,0,0,0,0,1
"This week",0,0,0,0,0,1
"December 19 , 2014",0,0,0,0,0,1
"100 year",0,0,0,0,0,1
"monday",0,0,0,0,0,1
"60 years later",0,0,0,0,0,1
"Nov. 2 , 2010",0,0,0,0,0,1
"458 days 0 hours 3 minutes 49 seconds",0,0,0,0,0,1
"Friday ClaireMcD22",0,0,0,0,0,1
