Entity,COR,INC,PAR,SPU,MIS,IGN
"5:00 pm",0,0,0,0,0,1
"two hours late today",0,0,0,0,0,1
"02:21 PM",0,0,0,0,0,1
"4PM PST / 7PM EST",0,0,0,0,0,1
"a few minutes ago",0,0,0,0,0,1
"a few minutes",0,0,0,0,0,1
"tonight 10 pm",0,0,0,0,0,1
"9 pm at least 4 days",0,0,0,0,0,1
"12:00 PM CST",0,0,0,0,0,1
"8 am",0,0,0,0,0,1
"6:41 AM CST Tuesday",0,0,0,0,0,1
"11:02 AM December 15 , 2014",0,0,0,0,0,1
"01:06 PM RT Elmers",0,0,0,0,0,1
"10:00 am to 1:00 pm",0,0,0,0,0,1
"6 : 00 PM CST",0,0,0,0,0,1
"12:04 PM",0,0,0,0,0,1
"05:18 AM",0,0,0,0,0,1
"Saturday night 7 pm",0,0,0,0,0,1
"09:50 PM post",0,0,0,0,0,1
"12:34 AM ForDrinkersOnly Fridays",0,0,0,0,0,1
"3 o'clock",0,0,0,0,0,1
"approximately 12 minutes",0,0,0,0,0,1
"1 pm PST",0,0,0,0,0,1
"12:28 AM 5",0,0,0,0,0,1
"10 mins",0,0,0,0,0,1
"3 pm",0,0,0,0,0,1
"6 0 after 1st Morning",0,0,0,0,0,1
"3 minutes",0,0,0,0,0,1
"12:05 PM WHATTIME",0,0,0,0,0,1
"4:17 AM CST",0,0,0,0,0,1
"36 seconds",0,0,0,0,0,1
"06:57 AM RT TheBulMerlo",0,0,0,0,0,1
"7:30 am",0,0,0,0,0,1
"tonight TimothyJMoore Thnx",0,0,0,0,0,1
"02:24 PM Kukita_dance",0,0,0,0,0,1
"02:44 PM",0,0,0,0,0,1
"a moment",0,0,0,0,0,1
"an hour and half",0,0,0,0,0,1
"noon January 19",0,0,0,0,0,1
"tonight Chevron",0,0,0,0,0,1
"4 pm ET",0,0,0,0,0,1
"11:40 PM",0,0,0,0,0,1
"10:47 PM RT Zendaya",0,0,0,0,0,1
"90 minute",0,0,0,0,0,1
"01:19 AM",0,0,0,0,0,1
"every second",0,0,0,0,0,1
"11:14 AM CST",0,0,0,0,0,1
"7 pm",0,0,0,0,0,1
"20 minutes",0,0,0,0,0,1
"03:36 PM",0,0,0,0,0,1
"30 minutes",0,0,0,0,0,1
"10 pm",0,0,0,0,0,1
"15 minutes",0,0,0,0,0,1
"9:00 PM today",0,0,0,0,0,1
"6 pm",0,0,0,0,0,1
"02:18 AM Ver",0,0,0,0,0,1
"last night",0,0,0,0,0,1
"4:30 pm 6:00 pm ET",0,0,0,0,0,1
"05:50 AM",0,0,0,0,0,1
"2 pm",0,0,0,0,0,1
"49 mins",0,0,0,0,0,1
"11:30 pm",0,0,0,0,0,1
"11:02 AM Beautiful December",0,0,0,0,0,1
"9:14 AM CST",0,0,0,0,0,1
"less than 7 mins",0,0,0,0,0,1
"44 minutes",0,0,0,0,0,1
"less than 20 seconds ago",0,0,0,0,0,1
"12:00 pm to 4:00 pm",0,0,0,0,0,1
"half the night",0,0,0,0,0,1
"some late night",0,0,0,0,0,1
"1 hr",0,0,0,0,0,1
"like 16 hours",0,0,0,0,0,1
"this hour",0,0,0,0,0,1
"5 8 pm",0,0,0,0,0,1
"11:27 AM",0,0,0,0,0,1
"Mondays 11pm / EST",0,0,0,0,0,1
"86 30 C",0,0,0,0,0,1
"24 sec mark",0,0,0,0,0,1
"10:00 AM",0,0,0,0,0,1
"1 pm ET Sunday Sept 19th",0,0,0,0,0,1
"a 22 seconds",0,0,0,0,0,1
"05:54 PM 4",0,0,0,0,0,1
"tonight",0,0,0,0,0,1
"10:03 AM",0,0,0,0,0,1
"03:27 PM",0,0,0,0,0,1
"08:31 PM",0,0,0,0,0,1
"7 9 pm eastern",0,0,0,0,0,1
"9:00 pm",0,0,0,0,0,1
"10 am to 1 pm",0,0,0,0,0,1
"late tonight",0,0,0,0,0,1
"02:51 PM",0,0,0,0,0,1
"10:57 PM",0,0,0,0,0,1
"7:30 9:30 pm",0,0,0,0,0,1
"03:51 PM",0,0,0,0,0,1
"7:30 pm",0,0,0,0,0,1
"Wednesday at 3:15",0,0,0,0,0,1
"04:58 AM NowPlaying",0,0,0,0,0,1
"3:15 , 5:00 , 7:00 , 8:45",0,0,0,0,0,1
"Tonight",0,0,0,0,0,1
"03:26 PM RT",0,0,0,0,0,1
*TOTAL*,0,0,0,0,0,100
