Entity,COR,INC,PAR,SPU,MIS,IGN
"Canon",0,0,0,0,0,1
"bill H. R. 720",0,0,0,0,0,1
"priscillaNK 27 janet 23",0,0,0,0,0,1
"com/2c4wqjv Win 100 Visa",0,0,0,0,0,1
"Rule 6",0,0,0,0,0,1
"SMS/WA 081235994171",0,0,0,0,0,1
"Publisher 950",0,0,0,0,0,1
"ASFried 1/2 Happy Constitution Day",0,0,0,0,0,1
"Constitution Day : The inclusion of the Tenth Amendment",0,0,0,0,0,1
"Erickson_PRTeam ' Honeymooners ' to Come",0,0,0,0,0,1
"Canon g 7",0,0,0,0,0,1
"The 22 nd Amendment",0,0,0,0,0,1
"the European Union enforce the General Data Protection Regulation",0,0,0,0,0,1
"Resolution",0,0,0,0,0,1
"the Legality of Votes Cast",0,0,0,0,0,1
"DYLpickle 13",0,0,0,0,0,1
"Constitution I love your voice",0,0,0,0,0,1
"Text 916",0,0,0,0,0,1
*TOTAL*,0,0,0,0,0,18
