Entity,COR,INC,PAR,SPU,MIS,IGN
"Demos",0,1,0,0,0,0
"Sooo",0,0,0,1,0,0
"Bex",0,0,0,0,1,0
"pr/3iJ0RE",0,0,0,1,0,0
"Orillia",1,0,0,0,0,0
"Israel",1,0,0,0,0,0
"Denver",0,0,1,0,0,0
"Glenveagh national park",0,0,0,0,1,0
"the U. S. Capitol",0,0,0,1,0,0
"Paris",1,0,0,0,0,0
"DRDO",0,0,0,0,1,0
"london",1,0,0,0,0,0
"Orlando",0,0,1,0,0,0
"Delhomme",0,0,0,0,1,0
"birmingham",1,0,0,0,0,0
"nbcwashington",0,0,1,0,0,0
"Milford Rd",0,0,0,0,1,0
"NYC",0,0,0,0,1,0
"MD",0,0,0,0,1,0
"Concert",0,0,0,1,0,0
"Melbourne",1,0,0,0,0,0
"Omaha",1,0,0,0,0,0
"Downtown La Grange",0,0,0,0,1,0
"englewood",0,0,0,0,1,0
"cologne",0,0,0,1,0,0
"DoE",0,0,0,0,1,0
"SF",1,0,0,0,0,0
"Brighton",1,0,0,0,0,0
"SweetBee_90",0,0,1,0,0,0
"#Bangkok",0,0,0,0,1,0
"JC FinleyWASHINGTON",0,0,1,0,0,0
"Edmonton",0,0,0,0,1,0
"garden grove",0,0,0,0,1,0
"america",1,0,0,0,0,0
"seattle",0,0,0,1,0,0
"planet",0,0,0,0,1,0
"NEW ORLEANS",0,0,0,0,1,0
"Trisha",0,1,0,0,0,0
"Liffey",1,0,0,0,0,0
"Canon",0,0,0,1,0,0
"Vordingborg",1,0,0,0,0,0
"Tipitina",1,0,0,0,0,0
"charleston",1,0,0,0,0,0
"Gainesville",1,0,0,0,0,0
"Black Hair",0,0,0,1,0,0
"Real Madrid",0,0,0,0,1,0
"Gay P",0,0,0,1,0,0
"https://www",0,0,0,1,0,0
"Newport",1,0,0,0,0,0
"Warouw",0,0,0,1,0,0
"Poland",1,0,0,0,0,0
"Goodluck",0,0,0,1,0,0
"Hayes",0,0,0,1,0,0
"Canada",1,0,0,0,0,0
"DC",1,0,0,0,0,0
"UNKLE amp",0,0,1,0,0,0
"Rubberband",0,0,0,1,0,0
"bahamas",1,0,0,0,0,0
"Iowa City Schools",1,0,0,0,0,0
"OMB",0,0,0,0,1,0
"Elgin",0,0,0,0,1,0
"Cavite",0,0,0,0,1,0
"Cahill",0,0,0,0,1,0
"Cuba",1,0,0,0,0,0
"Ruben",0,1,0,0,0,0
"Laughs",0,0,0,1,0,0
"CalgaryNEXT",0,0,0,0,1,0
"MyiaOnFyia",0,0,0,1,0,0
"GOAT",0,0,0,0,1,0
"ca n",0,0,0,0,1,0
"ANH",0,1,0,0,0,0
"VA",0,0,0,1,0,0
"teenporn",0,0,0,1,0,0
"South Korea",0,0,1,0,0,0
"Chapel Hill",1,0,0,0,0,0
"cy1wNb",0,0,0,1,0,0
"Giroud",0,1,0,0,0,0
"Wisconsin",1,0,0,0,0,0
"NADT",0,0,0,0,1,0
"Vesto",0,0,0,1,0,0
"australia",1,0,0,0,0,0
"Buckeyes",0,0,1,0,0,0
"Tdot",0,0,0,0,1,0
"Australia",1,0,0,0,0,0
"Calcio",0,0,0,0,1,0
"N ' Sync",0,0,0,0,1,0
"Red Alert",0,0,0,0,1,0
"Trinidad",0,0,0,1,0,0
"Dallas",1,0,0,0,0,0
"Quand",0,0,0,1,0,0
"Venice",1,0,0,0,0,0
"LEEDS",0,0,0,0,1,0
"salsa",0,0,0,1,0,0
"NFL)",0,0,0,0,1,0
"NY",1,0,0,0,0,0
"Ziploc",0,1,0,0,0,0
"meninas",0,0,0,1,0,0
"Wellington",1,0,0,0,0,0
"Jakarta",0,0,0,0,1,0
"NJ",0,0,0,0,1,0
"Cisco",0,1,0,0,0,0
"CVG",0,0,0,0,1,0
"New Life",0,0,0,0,1,0
"Copenhagen",0,0,0,0,1,0
"Washington",1,0,0,0,0,0
"Boo Faze",0,0,0,1,0,0
"Lilia",0,1,0,0,0,0
"BeAsT",0,0,0,1,0,0
"San Mateo",0,0,0,0,1,0
"Catalonia",1,0,0,0,0,0
"Manila",1,0,0,0,0,0
"Beenzino",0,0,0,0,1,0
"Haite",0,0,0,1,0,0
"estonia",1,0,0,0,0,0
"St. Luke 's",0,0,1,0,0,0
"Iowa",1,0,0,0,0,0
"DUKETERS'S.",0,0,1,0,0,0
"Familia",0,0,1,0,0,0
"GS",0,0,1,0,0,0
"Zealandia",1,0,0,0,0,0
"Sacramento",1,0,0,0,0,0
"Lohan",0,1,0,0,0,0
"JPN",0,0,0,0,1,0
"Korea",0,0,1,0,0,0
"Vietnam",0,0,0,0,1,0
"Romania",1,0,0,0,0,0
