Entity,COR,INC,PAR,SPU,MIS,IGN
"Body Heat",0,0,0,0,1,0
"12'000 Gold",0,0,0,1,0,0
"Paw Patrol and Friends Electrocuted In The Pool Party !",0,0,0,0,1,0
"desi boys",0,0,0,0,1,0
""" Happy Wednesday Dean",0,0,0,1,0,0
"Love YOU Katy",0,0,0,1,0,0
""" Write a Business Plan Month",0,0,0,1,0,0
"Redacted",0,0,0,0,1,0
"Breaking Dawn '",0,0,1,0,0,0
"Legends",0,0,0,0,1,0
"Refresh Due",0,0,0,1,0,0
"The View",0,0,0,0,1,0
"Infinity Wars",1,0,0,0,0,0
"RT 2nd semester",0,0,0,1,0,0
"Fragrant",0,0,0,0,1,0
"Clair de Lune",1,0,0,0,0,0
"puff puff pass",0,0,0,0,1,0
"Madama butterfly",0,0,0,0,1,0
"ItsTravelVibes",0,0,0,0,1,0
"s in the 90 ' s Alternatives to bruteforce KeePass Cracker Panda",0,0,0,1,0,0
"Boy in the Bubble",0,0,0,0,1,0
"Change of Plans",0,0,0,1,0,0
"MaryJs",0,0,0,0,1,0
"Dazed &amp; Confused",0,0,0,0,1,0
"Luna Lounge",0,1,0,0,0,0
"Ladies ' Night",0,0,0,1,0,0
"Until the End of Time",0,0,0,0,1,0
"Polar Orange Dry : Soulja Boy TheDeAndreWay",0,0,1,0,0,0
"Atlas Shrugs",0,0,0,0,1,0
"JENNIFERS BODY",0,0,0,0,1,0
"the Joker Cartoon",0,0,0,1,0,0
"Bantam Draft",0,0,0,1,0,0
"Fringe",0,0,0,0,1,0
"RT Clyburn : This MLKDay",0,0,0,1,0,0
"KathNiel Lovestory",0,0,0,0,1,0
"Tonight "" Sex In The City "" Pt",0,0,1,0,0,0
"Half baked",0,0,0,0,1,0
"Good morninggg MissUniverse Indonesia RT Lawrence",0,0,0,1,0,0
"This Is Our Someday Big Time Rush",0,0,1,0,0,0
"Reborn",0,0,0,0,1,0
"The DeAndre Way",0,0,0,0,1,0
"The _ Score",0,0,0,1,0,0
"Braiden Slouching Directed",0,0,1,0,0,0
"Wednesday Your amazing Gabourey Empire",0,0,0,1,0,0
"iTunes Instant : Search iTunes",0,0,0,1,0,0
"Undead Nightmare",0,0,0,0,1,0
"The Six Thatchers",0,0,0,0,1,0
