Entity,COR,INC,PAR,SPU,MIS,IGN
"Udvar Hazy Center at Washington Dulles International Airport",0,0,0,1,0,0
"newsprint",0,0,0,0,1,0
"A runway",0,0,0,0,1,0
"one of the three goal hoops",0,0,0,0,1,0
"profile they fill out for me",0,0,0,0,1,0
"Shelters",0,0,0,0,1,0
"your head",0,0,0,0,1,0
"the yields",0,0,0,0,1,0
"tables",0,0,0,0,1,0
"masking tape",0,0,0,0,1,0
"much money",0,0,0,0,1,0
"larger cupcakes",0,0,0,0,1,0
"a shirt she bought at the stadium",0,0,0,0,1,0
"Ontario Ghostbusters",0,0,1,0,0,0
"houses",0,0,0,0,1,0
"The band I started in 1993",0,0,0,0,1,0
"whose boat",0,0,0,0,1,0
"wire rack",0,0,0,0,1,0
"Libertarian Party",0,0,0,1,0,0
"well-drained soil",0,0,0,0,1,0
"books and CDs",0,0,0,0,1,0
"anything",0,0,0,0,1,0
"the land 's original contours",0,0,0,0,1,0
"a list of tasks",0,0,0,0,1,0
"the straps",0,0,0,0,1,0
"World Health Organisation WHO",0,0,1,0,0,0
"a broom",0,0,0,0,1,0
"Some",0,0,0,0,1,0
"Savage Love",0,0,1,0,0,0
"The government",0,0,0,0,1,0
"banks , schools ,",0,0,0,0,1,0
"L'Americano",0,0,0,0,1,0
"47th Street",0,0,0,0,1,0
"the mirror",0,0,0,0,1,0
"universities",0,0,0,0,1,0
"their bludger",0,0,0,0,1,0
"Korean People 's Army",0,0,0,1,0,0
"the legislature",0,0,0,0,1,0
"exactly. Sports",0,0,1,0,0,0
"U2",0,0,0,0,1,0
"additional video , audio and photographs",0,0,0,0,1,0
"tight fitting clothing",0,0,0,0,1,0
"American warplanes in Coron waters",0,0,0,0,1,0
"Flirt Through Instant Messaging The",0,0,0,1,0,0
"each other",0,0,0,0,1,0
"ROV",0,0,0,1,0,0
"One small container",0,0,0,0,1,0
"History of England ( Volume 1 , Chapter 1 )",0,0,0,0,1,0
"each container",0,0,0,0,1,0
"a t-shirt",0,0,0,0,1,0
"a book",0,0,0,0,1,0
"IATA",0,0,1,0,0,0
"north-south streets",0,0,0,0,1,0
"KPA",1,0,0,0,0,0
"additional paper",0,0,0,0,1,0
"their mobiles",0,0,0,0,1,0
"a fantastic launch video",0,0,0,0,1,0
"File photo of interviewee R Saravanan",0,0,0,0,1,0
"streets",0,0,0,0,1,0
"the site",0,0,0,0,1,0
"La Pointe des Chateaux",0,1,0,0,0,0
"visa de tarjeta del turista",0,0,0,0,1,0
"Customs",0,0,0,0,1,0
"more than 11,000 signatures",0,0,0,0,1,0
"the major parties",0,0,0,0,1,0
"flats",0,0,0,0,1,0
"management",0,0,0,0,1,0
"The straps",0,0,0,0,1,0
"one box",0,0,0,0,1,0
"costumes",0,0,0,0,1,0
"Council",0,0,0,1,0,0
"Men 's shorts",0,0,0,0,1,0
"Newark Airport",0,1,0,0,0,0
"Some rice cooker",0,0,0,0,1,0
