Entity,COR,INC,PAR,SPU,MIS,IGN
"Trophy Lalique",0,0,0,0,0,1
"theKrasnoye Sormovo",0,0,0,0,0,1
"Thialf",0,0,0,0,0,1
"Ronald Reagan WashingtonInternational Airport",0,1,0,0,0,0
"the al Khair Mosque",0,0,0,0,0,1
"the International Tennis Center",0,0,0,0,0,1
"Tiananmen Square",0,1,0,0,0,0
"La Scala",0,1,0,0,0,0
"the WestSide Highway",0,0,0,0,0,1
"the White House Rose Garden",0,0,0,0,0,1
"World Trade Center",0,0,0,0,0,1
"Mall",0,1,0,0,0,0
"Radisson Hotel",0,1,0,0,0,0
"theCherating Cultural Complex",0,0,0,0,0,1
"Maison de Ville",0,0,0,0,0,1
"the Museum of Canadian Civilization",0,0,0,0,0,1
"Capitol",0,1,0,0,0,0
"theornate St. Catherine Hall",0,0,0,0,0,1
"Wrigley Field",0,0,0,0,0,1
"Graceland",0,0,0,0,0,1
"Holiday Villa Cherating",0,1,0,0,0,0
"the Bastille Opera",0,0,0,0,0,1
"The Grand Concourse",0,0,0,0,0,1
"the Last Tango",0,0,0,0,0,1
"the North Pole",0,0,0,0,0,1
"theWashington Monument",0,0,0,0,0,1
"the newSwiss Garden",0,0,0,0,0,1
"79th Street",0,1,0,0,0,0
"Cotton MillBuilding",0,0,0,0,0,1
"the White House",0,0,0,0,0,1
"Oval Office",0,0,0,0,0,1
"the FrederickDouglass Circle",0,0,0,0,0,1
"Bistro",0,1,0,0,0,0
"Camden Yards",0,0,0,0,0,1
"The Legend Resort,Cherating",0,0,0,0,0,1
"Continental Arena",0,0,0,0,0,1
"Vatican",0,1,0,0,0,0
"Johor 41",0,0,0,0,0,1
"the British Empire Exhibition of 1927and",0,0,0,0,0,1
"Wall Street",0,0,0,0,0,1
"Madison Avenue",0,0,0,0,0,1
"the Metropolitan Opera",0,0,0,0,0,1
"the Kamukunji Grounds",0,0,0,0,0,1
"the National Museum of African Art",0,0,0,0,0,1
"a National Historic Landmark",0,0,0,0,0,1
*TOTAL*,0,10,0,0,0,35
