Entity,COR,INC,PAR,SPU,MIS,IGN
"the 71 par Muthaiga Golf Club",0,0,0,0,0,1
"The Second Army Batallion",0,0,0,0,0,1
"Residence Inn",0,1,0,0,0,0
"the al Khair Mosque",0,0,0,0,0,1
"the International Tennis Center",0,0,0,0,0,1
"Broadway",0,1,0,0,0,0
"Tiananmen Square",0,1,0,0,0,0
"the Rosenbaum House",0,0,0,0,0,1
"La Scala",0,1,0,0,0,0
"the WestSide Highway",0,0,0,0,0,1
"Guinness",0,1,0,0,0,0
"the Plastika factory",0,0,0,0,0,1
"World Trade Center",0,0,0,0,0,1
"Soldier",0,0,0,0,0,1
"Belle Epoque",0,0,0,0,0,1
"Mall",0,1,0,0,0,0
"Radisson Hotel",0,1,0,0,0,0
"Central Park",0,1,0,0,0,0
"WashingtonInternational Airport",0,0,0,0,0,1
"theCanadian Museum of Civilization",0,0,0,0,0,1
"theCherating Cultural Complex",0,0,0,0,0,1
"The Legend Resort",0,1,0,0,0,0
"the GowanusExpressway",0,0,0,0,0,1
"Cajunaccordion",0,0,0,0,0,1
"Rose Garden",0,0,0,0,0,1
"Capitol",0,1,0,0,0,0
"Jalan Gambus",0,1,0,0,0,0
"Ronald Reagan",0,1,0,0,0,0
"Wrigley Field",0,0,0,0,0,1
"Holiday Villa Cherating",0,1,0,0,0,0
"the Bastille Opera",0,0,0,0,0,1
"The Grand Concourse",0,0,0,0,0,1
"theWashington Monument",0,0,0,0,0,1
"St. Catherine Hall",0,0,0,0,0,1
"the newSwiss Garden",0,0,0,0,0,1
"Met",0,1,0,0,0,0
"79th Street",0,1,0,0,0,0
"the White House",0,0,0,0,0,1
"the FrederickDouglass Circle",0,0,0,0,0,1
"the French Quarter",0,0,0,0,0,1
"Bistro",0,1,0,0,0,0
"Camden Yards",0,0,0,0,0,1
"the Price River",0,0,0,0,0,1
"Continental Arena",0,0,0,0,0,1
"Vatican",0,1,0,0,0,0
"King's door",0,0,0,0,0,1
"the National Forest",0,0,0,0,0,1
"Wall Street",0,0,0,0,0,1
"Cherating",0,1,0,0,0,0
"Madison Avenue",0,0,0,0,0,1
"Jalan BukitKemuning",0,1,0,0,0,0
"the Metropolitan Opera",0,0,0,0,0,1
"the Jewish Sabbath",0,0,0,0,0,1
"Thialf ice stadium",0,1,0,0,0,0
"the Kamukunji Grounds",0,0,0,0,0,1
"the Maison de Ville",0,0,0,0,0,1
"the Oval Office",0,0,0,0,0,1
"Wilson Dam",0,1,0,0,0,0
"Cherating village",0,0,0,0,0,1
"Houston Street",0,1,0,0,0,0
*TOTAL*,0,22,0,0,0,38
