Entity,COR,INC,PAR,SPU,MIS,IGN
"the next twoyears",0,0,1,0,0,0
"Friday",1,0,0,0,0,0
"Wednesday night",0,0,1,0,0,0
"tomorrow",0,0,0,1,0,0
"Last month 's",0,0,1,0,0,0
"the fall quarter",0,0,1,0,0,0
"seven days",0,0,1,0,0,0
"1:59.46",0,0,0,0,1,0
"55 year old",0,0,1,0,0,0
"Three and a half weeks later",0,0,1,0,0,0
"Last year",0,0,1,0,0,0
"thenext two weeks",0,0,1,0,0,0
"Monday",1,0,0,0,0,0
"today",0,0,1,0,0,0
"ten years",1,0,0,0,0,0
"July12",1,0,0,0,0,0
"88",0,1,0,0,0,0
"In1995",0,0,1,0,0,0
"1929",0,0,0,0,1,0
"all-day",0,0,0,0,1,0
"weak",0,0,0,0,1,0
"32 YEARS",1,0,0,0,0,0
"30-year",0,0,0,0,1,0
"July",1,0,0,0,0,0
"last year",0,0,1,0,0,0
"nearly a decade",0,0,1,0,0,0
"three years",1,0,0,0,0,0
"the last quarter of 1997",0,0,1,0,0,0
"Friday the 13th",1,0,0,0,0,0
"inthe early 1990s",0,0,1,0,0,0
"quarter",1,0,0,0,0,0
"four-month",0,0,0,0,1,0
"1971",1,0,0,0,0,0
"two days",1,0,0,0,0,0
"Thursday night",0,0,1,0,0,0
"50-year",0,0,0,0,1,0
"some day",0,0,1,0,0,0
"all day",1,0,0,0,0,0
"next week",0,0,1,0,0,0
"next fall",0,0,1,0,0,0
"the last two months",0,0,1,0,0,0
"last weekend",0,0,1,0,0,0
"six-year",0,0,0,0,1,0
"June 18, 1925",0,0,0,0,1,0
"year",1,0,0,0,0,0
"Thurs.",0,0,0,0,1,0
"one night",0,0,0,0,1,0
"year ago",0,0,1,0,0,0
"a century",0,0,1,0,0,0
"1930s",1,0,0,0,0,0
"1965",1,0,0,0,0,0
"all these years",0,0,1,0,0,0
"Tuesday morning",0,0,1,0,0,0
"the early 1980s",0,0,1,0,0,0
"82",0,1,0,0,0,0
"1983",1,0,0,0,0,0
"1961",1,0,0,0,0,0
"30 years",1,0,0,0,0,0
"the 20th",0,0,1,0,0,0
"19th-century",0,0,0,0,1,0
"Sept.",0,0,1,0,0,0
"the next two years",0,0,1,0,0,0
"the quarter",0,0,1,0,0,0
"Good Friday",0,0,0,0,1,0
"forseveral years",0,0,1,0,0,0
"21st-century",0,0,0,0,1,0
"six-month",0,0,0,0,1,0
"the next day",0,0,1,0,0,0
"23",0,1,0,0,0,0
"a half year",0,0,1,0,0,0
"Two years ago",0,0,1,0,0,0
"Two years later",0,0,1,0,0,0
"1989",1,0,0,0,0,0
"the last few months",0,0,1,0,0,0
"this season",0,0,0,1,0,0
"two-year",0,0,0,0,1,0
"two and ahalf years",1,0,0,0,0,0
"age 99",0,0,0,1,0,0
