Entity,COR,INC,PAR,SPU,MIS,IGN
"CLINTON",1,0,0,0,0,0
"NorioOhga",1,0,0,0,0,0
"Justin Wilson",1,0,0,0,0,0
"Wertheimer _and",0,0,1,0,0,0
"Magnus Gustafsson",1,0,0,0,0,0
"goverment",0,0,0,1,0,0
"Ekran Bhd's",0,0,0,1,0,0
"DICAPRIO",1,0,0,0,0,0
"Husni Hanadzlah",0,0,0,0,1,0
"Caym",0,0,0,0,1,0
"Matthew Gilmour",0,0,1,0,0,0
"Sani Abacha",1,0,0,0,0,0
"theweekly Vita",0,0,0,1,0,0
"Judy West",1,0,0,0,0,0
"Abu Hassan Omar",0,0,1,0,0,0
"commentFriday",0,0,0,1,0,0
"Wagner's",0,0,1,0,0,0
"Merrill itselfconverted",0,0,1,0,0,0
"Agassi",1,0,0,0,0,0
"Lorne Michaels",1,0,0,0,0,0
"thatwhen",0,0,0,1,0,0
"Fagg",0,0,1,0,0,0
"TomGullikson",0,0,0,0,1,0
"Weston",1,0,0,0,0,0
"CNN Washington bureauchief",0,0,0,1,0,0
"Angela",1,0,0,0,0,0
"Husni",1,0,0,0,0,0
"Prokurorov",1,0,0,0,0,0
"Simeon Nyachaedelayed",0,0,1,0,0,0
"asa",0,0,0,1,0,0
"Volk",1,0,0,0,0,0
"night's gameafter",0,0,0,1,0,0
"Levine",1,0,0,0,0,0
"Wellswould",0,0,1,0,0,0
"Bess",1,0,0,0,0,0
"Kenneth Matiba",0,0,0,0,1,0
"Sen",0,0,0,1,0,0
"Pepper Schwartz",1,0,0,0,0,0
"XL",0,0,0,0,1,0
"indicatedthat",0,0,0,1,0,0
"Dan Burk",1,0,0,0,0,0
"Durbaba",1,0,0,0,0,0
"Peter Taylor andArab",0,0,1,0,0,0
"GermanChristoph Langenkamp",0,0,1,0,0,0
"Samuelson",1,0,0,0,0,0
"Linda St",0,0,1,0,0,0
"Terry PACE",0,0,0,0,1,0
"VicePresident Al Gore",0,0,1,0,0,0
"Joseph Jacobson",1,0,0,0,0,0
"yourfriends",0,0,0,1,0,0
"Wendy White",1,0,0,0,0,0
"Bill Gross",1,0,0,0,0,0
"laughor",0,0,0,1,0,0
"Long",0,0,1,0,0,0
"Jack Ablin",1,0,0,0,0,0
"Cardinal",1,0,0,0,0,0
"Winslet",1,0,0,0,0,0
"Charles Johnson",1,0,0,0,0,0
"Ryutaro Hashimoto",1,0,0,0,0,0
"andthen",0,0,0,1,0,0
"havealready",0,0,0,1,0,0
"scoff",0,0,0,1,0,0
"Eli Bin",1,0,0,0,0,0
