Entity,COR,INC,PAR,SPU,MIS,IGN
"tens ofthousands of dollars",1,0,0,0,0,0
"$2 billion",0,0,0,0,1,0
"40 kroner",0,0,0,1,0,0
"more than 1 billion",0,0,0,1,0,0
"dlrs 25",0,0,0,0,1,0
"RM10",1,0,0,0,0,0
"1. 73 trillion",0,0,0,1,0,0
"6 cents",1,0,0,0,0,0
"half-a millionringgit",0,0,0,0,1,0
"8 cents",1,0,0,0,0,0
"billions of dollars",0,0,1,0,0,0
"1 billionin",0,0,0,1,0,0
"betweenRM120,000",0,0,1,0,0,0
"one million dollars",1,0,0,0,0,0
"36 dlrs",0,0,0,1,0,0
"5 billion ofa",0,0,0,1,0,0
"$58 million",0,0,0,0,1,0
"RM2billion",0,0,0,0,1,0
"several thousand dollars",1,0,0,0,0,0
"dlrs 18",0,0,0,0,1,0
"some 389 million",0,0,0,1,0,0
"4 cents",1,0,0,0,0,0
"hundreds ofmillions of dollars",1,0,0,0,0,0
"$40.2million",0,0,0,0,1,0
"7. 57 billion",0,0,0,1,0,0
"more than 500,000",0,0,0,1,0,0
"$10.57 billion",0,0,0,0,1,0
"RM50,000",1,0,0,0,0,0
"$20 billion",0,0,0,0,1,0
"RM1 million",1,0,0,0,0,0
"$5 billion",0,0,0,0,1,0
"$10.8million",0,0,0,0,1,0
"217 billion",0,0,1,0,0,0
"hundreds of billions ofdollars",1,0,0,0,0,0
"penny",0,0,0,0,1,0
"42 yen",0,0,1,0,0,0
"$2-million",0,0,0,0,1,0
"$1 billion",0,0,0,0,1,0
"5 15percent",0,0,0,1,0,0
"$4-billion",0,0,0,0,1,0
"$1,000",0,0,0,0,1,0
"5. 4 million",0,0,0,1,0,0
"$8-billion",0,0,0,0,1,0
"RM150,000",1,0,0,0,0,0
"190 dlrs",0,0,0,1,0,0
"dlrs 100",0,0,0,0,1,0
"Government millions of ringgit",0,0,1,0,0,0
"dlrs 36",0,0,0,0,1,0
"$6 million",0,0,0,0,1,0
"$23",0,0,0,0,1,0
"dime",0,0,0,0,1,0
"$180-million",0,0,0,0,1,0
"2 kroner 28 cents",0,0,1,0,0,0
"dlrs 190",0,0,0,0,1,0
"almost 1 billion",0,0,0,1,0,0
*TOTAL*,12,0,6,13,48,0
