Entity,COR,INC,PAR,SPU,MIS,IGN
"WinterGames",0,0,0,0,0,1
"theMediterranean",0,0,0,0,0,1
"Patrick 's Day",0,0,0,0,0,1
"Rep .",0,0,0,0,0,1
"Arabs",0,0,0,0,0,1
"Main StreetAmerican",0,0,0,0,0,1
"English",0,0,0,0,0,1
"Colonial",0,0,0,0,0,1
"Cyberia",0,0,0,0,0,1
"newWoody Allen",0,0,0,0,0,1
"Solidarity Day",0,0,0,0,0,1
"Somali",0,0,0,0,0,1
"Romantic",0,0,0,0,0,1
"Victorians",0,0,0,0,0,1
"Yugoslavpresident",0,0,0,0,0,1
"French Open",0,0,0,0,0,1
"AmericanLeague",0,1,0,0,0,0
"Kenyans",0,0,0,0,0,1
"Internet Tax Freedom Act",0,0,0,0,0,1
"Charles Johnson",0,1,0,0,0,0
"Memorial Day",0,1,0,0,0,0
"Asianmarkets",0,0,0,0,0,1
"India Open",0,0,0,0,0,1
"Beatles",0,1,0,0,0,0
"South American",0,0,0,0,0,1
"theUsonian",0,0,0,0,0,1
"African Americans",0,0,0,0,0,1
"theAmerican",0,0,0,0,0,1
"Parliament'sapproval",0,0,0,0,0,1
"American",0,0,0,0,0,1
"Americanmilitary",0,0,0,0,0,1
"Israeli",0,0,0,0,0,1
"Time Rocker",0,0,0,0,0,1
"Nanook",0,0,0,0,0,1
"Holocaust",0,0,0,0,0,1
"Asiasituation",0,0,0,0,0,1
"Nazis",0,1,0,0,0,0
"Olympic",0,0,0,0,0,1
"Master Hand",0,0,0,0,0,1
"The Face of Russia",0,0,0,0,0,1
"This Boy 's Life",0,0,0,0,0,1
"Open Text",0,1,0,0,0,0
"Nordic",0,0,0,0,0,1
"New World",0,1,0,0,0,0
"andChristian Democrats",0,0,0,0,0,1
"Tusker Kenya Open",0,0,0,0,0,1
"McCourts",0,1,0,0,0,0
"World War IIWright",0,0,0,0,0,1
"Copenhagen Open",0,0,0,0,0,1
"Potemkin",0,0,0,0,0,1
"Cold War",0,0,0,0,0,1
"Swedenbeat",0,0,0,0,0,1
"Kenyan",0,0,0,0,0,1
"Books Do Furnish a Room",0,0,0,0,0,1
"Collection of Classic Jazz",0,0,0,0,0,1
"Saharan African",0,0,0,0,0,1
"All ThingsConsidered",0,0,0,0,0,1
"Internet",0,0,0,0,0,1
"Jewish",0,0,0,0,0,1
"Yoruba Sculptors",0,0,0,0,0,1
"Danish",0,0,0,0,0,1
"European Jews",0,0,0,0,0,1
"Companies Amendment",0,0,0,0,0,1
"First Amendment",0,0,0,0,0,1
"theHolocaust",0,0,0,0,0,1
"Indians",0,0,0,0,0,1
"Yoruba",0,0,0,0,0,1
"South African",0,0,0,0,0,1
"Russian",0,1,0,0,0,0
"Jewishprejudice",0,0,0,0,0,1
"The American Experience",0,0,0,0,0,1
"Caspian",0,1,0,0,0,0
"An American Story",0,0,0,0,0,1
"Metropolitan Opera",0,1,0,0,0,0
"You Know I 'm a Ho",0,0,0,0,0,1
"Christians",0,0,0,0,0,1
"African Caribbeanreligious",0,0,0,0,0,1
"Mesopotamian",0,0,0,0,0,1
"theAlbanians",0,0,0,0,0,1
"Israelis",0,0,0,0,0,1
"Holocaustsurvivors",0,0,0,0,0,1
"Serb",0,0,0,0,0,1
"Broken Hearted",0,0,0,0,0,1
"King James Version",0,0,0,0,0,1
"Celts",0,0,0,0,0,1
"Games",0,0,0,0,0,1
"Communist",0,1,0,0,0,0
"Yoruba Sculptor",0,0,0,0,0,1
"Englishliterature",0,0,0,0,0,1
"Lohengrin",0,0,0,0,0,1
"S. division",0,0,0,0,0,1
"Wells'",0,0,0,0,0,1
"Mogadishu,apologized",0,0,0,0,0,1
"Conradian",0,0,0,0,0,1
"Declaration of the Independence of Cyberspace",0,0,0,0,0,1
