Entity,COR,INC,PAR,SPU,MIS,IGN
"Bayona",0,1,0,0,0,0
"The Second Army Batallion",0,0,0,0,0,1
"Diamond",0,1,0,0,0,0
"Legacy's",0,0,0,0,0,1
"Quality isJob 1''",0,0,0,0,0,1
"GGT",0,1,0,0,0,0
"Protonrocket",0,0,0,0,0,1
"Excelsior",0,1,0,0,0,0
"the New Beetle",0,0,0,0,0,1
"Legacy",0,1,0,0,0,0
"Cyberia''",0,0,0,0,0,1
"Titanic''",0,0,0,0,0,1
"Lexus",0,0,0,0,0,1
"Cognac",0,0,0,0,0,1
"Sparkle",0,0,0,0,0,1
"Hedgescigarettes",0,0,0,0,0,1
"Qradio",0,1,0,0,0,0
"Titanic",0,0,0,0,0,1
"Kosmos 2350",0,0,0,0,0,1
"Viagra",0,0,0,0,0,1
*TOTAL*,0,6,0,0,0,14
