Entity,COR,INC,PAR,SPU,MIS,IGN
"dutymanager",0,0,0,1,0,0
"PRISTINA",0,0,0,0,1,0
"Azerbaijan",0,0,0,0,1,0
"Rockies",1,0,0,0,0,0
"N.J.",0,0,0,0,1,0
"Santa Fe",0,0,0,0,1,0
"asthe Meru Valley Golf Club",0,0,0,1,0,0
"DUNBLANE",0,0,0,0,1,0
"onEast Coast",0,0,0,1,0,0
"Eastern Slavonia",0,0,0,0,1,0
"Waterford",0,0,0,0,1,0
"Rose Garden",0,0,0,1,0,0
"NewJersey",0,0,0,0,1,0
"Cukai",0,0,0,0,1,0
"PRICE",0,0,0,0,1,0
"Dupont Circle",1,0,0,0,0,0
"Sojod",0,0,0,0,1,0
"the Black Sea",0,0,1,0,0,0
"Kazakstan",0,0,0,0,1,0
"Wild West",0,0,0,1,0,0
"Southwest",0,0,0,1,0,0
"ball park",0,0,0,1,0,0
"LITTLE ROCK",0,0,0,0,1,0
"Rosenbaum",0,1,0,0,0,0
"601Riverview Dr.",0,0,0,0,1,0
"Jerusalem",0,0,0,0,1,0
"Oceania",1,0,0,0,0,0
"Jalan Gambus",0,0,0,0,1,0
"Montreal",0,0,0,0,1,0
"West Coast",0,0,0,1,0,0
"Great Lakes",1,0,0,0,0,0
"Hull",0,0,0,0,1,0
"Silicon Valley",1,0,0,0,0,0
"Lake Michigan",1,0,0,0,0,0
"Arctic Circlefor",0,0,1,0,0,0
"Tyre",0,0,0,0,1,0
"BELFAST",0,0,0,0,1,0
"GowanusExpressway",0,0,0,0,1,0
"Ilesha",0,0,0,0,1,0
"Dunblane",0,0,0,0,1,0
"Mississippi Valley",1,0,0,0,0,0
"Baarchit",0,0,0,0,1,0
"TBILISI",0,0,0,0,1,0
"the Price River",0,0,1,0,0,0
"Rantau Abang",0,0,0,0,1,0
"minkappliques",0,0,0,1,0,0
"Tiananmen Square",0,0,0,0,1,0
"Plains",0,0,0,1,0,0
"Western Europe's",0,0,1,0,0,0
"Appalachians",0,0,0,0,1,0
"Tanjung",0,0,0,0,1,0
"Central Park",1,0,0,0,0,0
"valley",0,0,0,1,0,0
"Cherating River",1,0,0,0,0,0
"Asia",1,0,0,0,0,0
"Ife",0,0,0,0,1,0
"KRASNOYARSK",0,0,0,0,1,0
"DETROIT",0,0,0,0,1,0
"Kuala Pilah",0,0,0,0,1,0
"El Nino",0,0,0,1,0,0
"Jalan BukitKemuning",0,0,0,0,1,0
"knitcoal mining",0,0,0,1,0,0
"KualaLumpur",0,0,0,0,1,0
"Peninsular Malaysia",0,0,1,0,0,0
"Soweida",0,0,0,0,1,0
"STONE MOUNTAIN",0,0,0,0,1,0
"Southeast Asia",1,0,0,0,0,0
"N.D.",0,0,0,0,1,0
"the Cherating River",0,0,1,0,0,0
"HEERENVEEN",1,0,0,0,0,0
"the North Pole",0,0,1,0,0,0
"SAN`A",0,0,0,0,1,0
"Broadway",0,0,0,0,1,0
"the Middle Atlantic",0,0,1,0,0,0
"San`a",0,0,0,0,1,0
"New England",1,0,0,0,0,0
"Baalbek",0,0,0,0,1,0
"Ise",0,0,0,0,1,0
"Club Med",0,1,0,0,0,0
"Africa",1,0,0,0,0,0
"Poland",0,0,0,0,1,0
"NYT19980403",0,0,0,1,0,0
"South America",1,0,0,0,0,0
"Virginia",0,0,0,0,1,0
"CALCUTTA",0,0,0,0,1,0
"Ostrava",0,0,0,0,1,0
"the Middle West",0,0,0,1,0,0
"Americas",1,0,0,0,0,0
"Jonestown",0,0,0,0,1,0
"New World",0,0,0,0,1,0
"Staten Island",1,0,0,0,0,0
"the middle Mississippi Valley",0,0,1,0,0,0
"SHAH ALAM",0,0,0,0,1,0
"Northeast",0,0,0,1,0,0
"east",0,0,1,0,0,0
"Knin",0,0,0,0,1,0
"Middle America",0,0,1,0,0,0
"inhandsome Nordic",0,0,0,1,0,0
"North",0,0,1,0,0,0
"Sukhumi",0,0,0,0,1,0
"BROADWAY",0,0,0,0,1,0
"LAGOS",0,0,0,0,1,0
"PARIS",0,0,0,0,1,0
"BLANTYRE",0,0,0,0,1,0
"Middle Atlantic States",0,0,1,0,0,0
"chickenout",0,0,0,1,0,0
"the Gulf of Mexico",0,0,1,0,0,0
"Krasnoyarsk",0,0,0,0,1,0
"the Caspian Sea",0,0,1,0,0,0
"Limerick",0,0,0,0,1,0
"MuscleShoals",0,0,0,0,1,0
"Republic of Congo",0,0,0,0,1,0
"Europe",1,0,0,0,0,0
"Caspian",1,0,0,0,0,0
"BONN",0,0,0,0,1,0
"Mall",0,0,0,0,1,0
"Hardon",0,0,0,0,1,0
"ULSTER",0,0,0,0,1,0
