Entity,COR,INC,PAR,SPU,MIS,IGN
"tens ofthousands of dollars",1,0,0,0,0,0
"$2 billion",0,0,0,0,1,0
"dlrs 36 dlrs 32",0,0,1,0,0,0
"$300,000",0,0,0,0,1,0
"$23.50",0,0,0,0,1,0
"dlrs 25",0,0,0,0,1,0
"1billion today",0,0,0,1,0,0
"millions of ringgit",0,0,0,0,1,0
"9,000",0,0,0,0,1,0
"$1billion",0,0,0,0,1,0
"6 cents",1,0,0,0,0,0
"RM10",0,0,0,0,1,0
"half-a millionringgit",0,0,0,0,1,0
"552million",0,0,1,0,0,0
"$10 million",0,0,0,0,1,0
"8 cents",1,0,0,0,0,0
"3billion",0,0,1,0,0,0
"$19.0 million",0,0,0,0,1,0
"billions of dollars",0,0,1,0,0,0
"$200 million",0,0,0,0,1,0
"$58 million",0,0,0,0,1,0
"betweenRM120 , 000",0,0,1,0,0,0
"RM2billion",0,0,0,0,1,0
"several thousand dollars",1,0,0,0,0,0
"dlrs 18",0,0,0,0,1,0
"dlrs300,000",0,0,0,0,1,0
"hundreds ofmillions of dollars",1,0,0,0,0,0
"$5.4 million",0,0,0,0,1,0
"RM150 , 000",0,0,1,0,0,0
"$40.2million",0,0,0,0,1,0
"15,517.78",0,0,0,0,1,0
"dlrs 220 million",1,0,0,0,0,0
"$330 million",0,0,0,0,1,0
"$10.57 billion",0,0,0,0,1,0
"$61 million",0,0,0,0,1,0
"$30 million",0,0,0,0,1,0
"$15,000",0,0,0,0,1,0
"RM50,000",0,0,0,0,1,0
"$20 billion",0,0,0,0,1,0
"RM1 million",1,0,0,0,0,0
"$10.8million",0,0,0,0,1,0
"hundreds of billions ofdollars",1,0,0,0,0,0
"1 billionin five year",0,0,0,1,0,0
"RM120,000",0,0,0,0,1,0
"penny",0,0,0,0,1,0
"$250,000",0,0,0,0,1,0
"65 millionfor",0,0,0,1,0,0
"4 cents last month",0,0,1,0,0,0
"$2-million",0,0,0,0,1,0
"$12.63",0,0,0,0,1,0
"135.42 yen",0,0,0,0,1,0
"$1.73 trillion",0,0,0,0,1,0
"$1 billion",0,0,0,0,1,0
"$4-billion",0,0,0,0,1,0
"600billion",0,0,1,0,0,0
"dlrs 190 dlrs 175",0,0,1,0,0,0
"up to one million dollars",0,0,1,0,0,0
"$150,000",0,0,0,0,1,0
"$8-billion",0,0,0,0,1,0
"$1,000",0,0,0,0,1,0
"RM150,000",0,0,0,0,1,0
"dlrs 100",0,0,0,0,1,0
"more than 500 , 000",0,0,0,1,0,0
"$6 million",0,0,0,0,1,0
"$23",0,0,0,0,1,0
"dime",0,0,0,0,1,0
"$180-million",0,0,0,0,1,0
"$1.4billion",0,0,0,0,1,0
"2 kroner 28 cents",0,0,1,0,0,0
"RM50 , 000",0,0,0,1,0,0
"2 billionof 10 year",0,0,0,1,0,0
*TOTAL*,8,0,11,6,138,0
