Entity,COR,INC,PAR,SPU,MIS,IGN
"Rwandan Tutsis",0,0,0,0,0,1
"Nigerian",0,0,0,0,0,1
"Jews''",0,0,0,0,0,1
"Boban Boskovic,",0,0,0,0,0,1
"Germans",0,0,0,0,0,1
"Yugoslav",0,0,0,0,0,1
"Swiss",0,0,0,0,0,1
"Computers, Freedom",0,0,0,0,0,1
"Hebrew Bible,",0,0,0,0,0,1
"Main StreetAmerican",0,0,0,0,0,1
"Bill of Rights",0,0,0,0,0,1
"KosovoAlbanians",0,0,0,0,0,1
"Nazi",0,1,0,0,0,0
"National Water Council. APW19980424. Initial",0,0,0,0,0,1
"crime. Moro",0,0,0,0,0,1
"English",0,0,0,0,0,1
"Kelab Golf DarulRidzuan",0,1,0,0,0,0
"Beckmesser",0,1,0,0,0,0
"Norwegian Ola Skuterud; naturalizedAmerican Somali Ibrahim",0,0,0,0,0,1
"Jews",0,0,0,0,0,1
"South African Robi Byrdand Kenyan Steve Riungu",0,0,0,0,0,1
"World Trade Center",0,0,0,0,0,1
"Welshman",0,0,0,0,0,1
"theCanadian Museum of Civilization",0,0,0,0,0,1
"Excite",0,1,0,0,0,0
"Hutus",0,0,0,0,0,1
"Europe. Modern",0,0,0,0,0,1
"Somali",0,0,0,0,0,1
"League of AmericanProducers",0,0,0,0,0,1
"DAVIS CUP",0,0,0,0,0,1
"Belgian Toon Vandenhove; GermanChristoph Langenkamp; Swiss Patrick Berner",0,0,0,0,0,1
"Social Democrats",0,1,0,0,0,0
"Townspeople",0,0,0,0,0,1
"Smithsonian Institution,",0,0,0,0,0,1
"Victorians",0,0,0,0,0,1
"Republicans",0,1,0,0,0,0
"French Open",0,0,0,0,0,1
"Ball Game,''",0,0,0,0,0,1
"Siberian",0,0,0,0,0,1
"AmericanLeague",0,1,0,0,0,0
"Kenyans",0,0,0,0,0,1
"Irishin America,''",0,0,0,0,0,1
"Jewish Catholic",0,0,0,0,0,1
"Indian",0,0,0,0,0,1
"Italian",0,0,0,0,0,1
"Internet Tax Freedom Act",0,0,0,0,0,1
"Native American.",0,0,0,0,0,1
"Swiss Thomas Gurtner",0,0,0,0,0,1
"Memorial Day",0,1,0,0,0,0
"Catholics",0,0,0,0,0,1
"Academy Award",0,0,0,0,0,1
"Western Europe's",0,0,0,0,0,1
"NationalConvention Assembly,",0,0,0,0,0,1
"IrishSaved Civilization''",0,0,0,0,0,1
"Jewishrelations",0,0,0,0,0,1
"Klan",0,1,0,0,0,0
"European Challenge Tour. Theleading 15",0,0,0,0,0,1
"Chieftains",0,1,0,0,0,0
"Met supplemented Master Hand,''",0,0,0,0,0,1
"National Federation of Independent Business,",0,0,0,0,0,1
"Tribe of Desert NomadsChange the Way Everyone Thinks",0,0,0,0,0,1
"Norwegian",0,0,0,0,0,1
"South American",0,0,0,0,0,1
"Yellow Pages. We're",0,0,0,0,0,1
"Russianhistory Russia's War: Blood Upon",0,0,0,0,0,1
"Western",0,0,0,0,0,1
"Irish",0,0,0,0,0,1
"African Americans",0,0,0,0,0,1
"Norwegians",0,0,0,0,0,1
"Lebanese",0,0,0,0,0,1
"American",0,0,0,0,0,1
"Eastern Conference. Before,",0,0,0,0,0,1
"Christian",0,0,0,0,0,1
"NorthPacific. Snow",0,0,0,0,0,1
"Jordanian",0,0,0,0,0,1
"Albanian",0,0,0,0,0,1
"Republican",0,0,0,0,0,1
"Arctic Circlefor",0,0,0,0,0,1
"Swedish",0,0,0,0,0,1
"The Man",0,0,0,0,0,1
"around. Theorchestra",0,0,0,0,0,1
"Americanmilitary",0,0,0,0,0,1
"Protestants",0,0,0,0,0,1
"Russians",0,0,0,0,0,1
"Irish Republican",0,0,0,0,0,1
"Israeli",0,0,0,0,0,1
"Africans",0,0,0,0,0,1
"Argentine Ricardo Gonzalez",0,0,0,0,0,1
"Mission Control said. The Kosmos",0,0,0,0,0,1
"Eisenhower Medical Center. McCarthy",0,0,0,0,0,1
"Internettransactions",0,0,0,0,0,1
"Iron Mask,''",0,0,0,0,0,1
"Holocaust",0,0,0,0,0,1
"world. With Edwards,",0,0,0,0,0,1
