Entity,COR,INC,PAR,SPU,MIS,IGN
"Manpower Inc.",1,0,0,0,0,0
"wastefulprojects",0,0,0,1,0,0
"opera",0,0,0,1,0,0
"Titanic",0,0,0,1,0,0
"Komsomol",0,0,0,0,1,0
"bythe Supreme Court",0,0,1,0,0,0
"the Smithsonian Collection of Recordingscould",0,0,1,0,0,0
"whichalready",0,0,0,1,0,0
"Sometimespublic",0,0,0,1,0,0
"JamesBoyle",0,1,0,0,0,0
"IsuzuMotors Ltd.",1,0,0,0,0,0
"the Kuantan Municipal Council",0,0,1,0,0,0
"publicownership",0,0,0,1,0,0
"theUniversity",0,0,0,1,0,0
"the Irish Republican Army Behind",0,0,1,0,0,0
"thesmoke",0,0,0,1,0,0
"NaganoGames",0,0,0,1,0,0
"SouthAfrican Broadcasting Corp. 's",0,0,1,0,0,0
"Prokurorov",0,1,0,0,0,0
"Heineken USA Inc.",1,0,0,0,0,0
"Moody's Investors Service",1,0,0,0,0,0
"Wellswould",0,0,1,0,0,0
"Bess",0,1,0,0,0,0
"the Paramount Motion Picture Group",0,0,1,0,0,0
"Red Brigade",1,0,0,0,0,0
"the LVMH Louis VuittonMoet Hennesy",0,0,1,0,0,0
"Senate",1,0,0,0,0,0
"Second Army Batallion",0,0,0,0,1,0
"11:43:00 Red Cross",0,0,1,0,0,0
"Yablocko Party",1,0,0,0,0,0
"ROC",0,0,0,0,1,0
"Russianstate television",0,0,0,1,0,0
"NBC",1,0,0,0,0,0
"AmericanLeague",1,0,0,0,0,0
"Cardinal",0,1,0,0,0,0
"facedinternational",0,0,0,1,0,0
"Pepperdine",0,0,0,0,1,0
"southernIowa",0,0,0,1,0,0
"the Communist Party",0,0,1,0,0,0
"Castle Rock Entertainment",1,0,0,0,0,0
"cutFriday",0,0,0,1,0,0
"YevgenyKafelnikov",0,1,0,0,0,0
"the Cyberspace Law Institute",0,0,1,0,0,0
"amovie idol",0,0,0,1,0,0
"Abasis",0,0,0,1,0,0
"Chaympresented",0,0,0,1,0,0
"The Associated Press",1,0,0,0,0,0
"EppieLederer",0,1,0,0,0,0
"HOUSE",0,0,0,0,1,0
"Associates",0,0,1,0,0,0
"Trophy Lalique",0,0,0,1,0,0
"JeffreyDonaldson",0,1,0,0,0,0
"theconsortium",0,0,0,1,0,0
"Georgia Pacific Corp.",0,0,0,1,0,0
"Gamble _",0,0,0,1,0,0
"the British Empire Exhibition",0,0,0,1,0,0
"WORLD TIMES, INC",0,0,1,0,0,0
"HouseTransportation Committee",1,0,0,0,0,0
"the Royal Calcutta Golf Club",0,0,1,0,0,0
"marketingresearch",0,0,0,1,0,0
"appealto support advertising",0,0,0,1,0,0
"WELLS BDDP",1,0,0,0,0,0
"15:10:00",0,0,0,1,0,0
"themarketplace _",0,0,0,1,0,0
"Addis Wechsler AMP",0,0,0,1,0,0
"Athletics",1,0,0,0,0,0
"the House Transportation Committee",0,0,1,0,0,0
"thetalks",0,0,0,1,0,0
"N. Security Council",0,0,1,0,0,0
"the World Trade Center",0,0,0,1,0,0
"Preheat",0,0,0,1,0,0
"Africanart",0,0,0,1,0,0
"thestrongest",0,0,0,1,0,0
"BBDOSouth",1,0,0,0,0,0
"Wellsclosed",0,0,1,0,0,0
"thecheapest",0,0,0,1,0,0
"0258 NEWS",0,0,0,1,0,0
"the Toys R''",0,0,0,1,0,0
"photographsand scholarly research",0,0,0,1,0,0
"theresolution",0,0,0,1,0,0
"thelate",0,0,0,1,0,0
"booktie ins",0,0,0,1,0,0
"Chaym",0,1,0,0,0,0
"Universityof",0,0,1,0,0,0
"peoplealways",0,0,0,1,0,0
"Del Ponte",0,1,0,0,0,0
"shouldgo",0,0,0,1,0,0
"thebrokerage",0,0,0,1,0,0
"veryclear",0,0,0,1,0,0
"thepublic",0,0,0,1,0,0
"canhave",0,0,0,1,0,0
"the Young Communist League",0,0,1,0,0,0
"del Ponte",0,1,0,0,0,0
"Microsoft",0,0,0,0,1,0
"Holiday Villa Cherating",0,0,0,0,1,0
"Paribas Capital Markets Ltd. Moody's",0,0,1,0,0,0
"Treasury",1,0,0,0,0,0
"20th CenturyFox",1,0,0,0,0,0
"onegame",0,0,0,1,0,0
"the LittleRock Media Consortium",0,0,1,0,0,0
"thethree dimensional",0,0,0,1,0,0
"besuccessful",0,0,0,1,0,0
"Open Text",1,0,0,0,0,0
"Price",0,1,0,0,0,0
"theU. S. Federal Reserve",0,0,1,0,0,0
"Jonestown",0,1,0,0,0,0
"ARCHITECT OF NATIONAL INDIAN MUSEUM",0,0,1,0,0,0
"andsome industries",0,0,0,1,0,0
"the Museum of Canadian Civilization",0,0,1,0,0,0
"New World",0,1,0,0,0,0
"Charlotte Forest",0,1,0,0,0,0
"1994,ending Banda's",0,0,0,1,0,0
"presidentialelections",0,0,0,1,0,0
"Swiss Thomas Gurtner",0,0,0,1,0,0
"Asianmarkets",0,0,0,1,0,0
"theSwiss National Bank",0,0,1,0,0,0
"theFilm Forum",0,0,1,0,0,0
"University of Utah",1,0,0,0,0,0
"parliament",1,0,0,0,0,0
"the Supreme Court",0,0,1,0,0,0
"New Line Cinema",1,0,0,0,0,0
"amendmentwould",0,0,0,1,0,0
"the Economic Planning Agency",0,0,1,0,0,0
"the MassachusettsInstitute of Technology",0,0,1,0,0,0
"thegroup",0,0,0,1,0,0
"The International Monetary Fund",0,0,1,0,0,0
"isoverseen",0,0,0,1,0,0
"pricesnever",0,0,0,1,0,0
"hadmade fair",0,0,0,1,0,0
"the British Museum",0,0,1,0,0,0
"forinternational",0,0,0,1,0,0
"thesouthwest",0,0,0,1,0,0
"The Labor Department",0,0,1,0,0,0
"U. Library",0,0,0,1,0,0
"NativeAmerican",0,0,0,1,0,0
"11:38:00 Security Council",0,0,1,0,0,0
"Hertz",1,0,0,0,0,0
"11:30:00 Town",0,0,0,1,0,0
"the National Capital Planning Commission _",0,0,1,0,0,0
"Holocaustsurvivors",0,0,0,1,0,0
"TimStraub",0,1,0,0,0,0
"ofWembley Industries Holdings Bhd",0,0,1,0,0,0
"Legacy",1,0,0,0,0,0
"the Sony Corporation",0,0,1,0,0,0
"Protestant Ulster Unionist Party",0,0,1,0,0,0
"IrishRepublic",0,1,0,0,0,0
"Swedenbeat Kenneth Carlsen",0,0,0,1,0,0
"Areogun",0,1,0,0,0,0
"Ife",0,1,0,0,0,0
"the Dewan Rakyat",0,0,1,0,0,0
"alsobe",0,0,0,1,0,0
"Security Council",1,0,0,0,0,0
"the National Federation of Independent Business",0,0,1,0,0,0
"CNN",0,0,1,0,0,0
"army",1,0,0,0,0,0
"CBS StudioCenter",1,0,0,0,0,0
"Cambridge University",0,0,0,0,1,0
"productioncompany",0,0,0,1,0,0
"Idealab",1,0,0,0,0,0
"wayyelekh Avram'",0,0,0,1,0,0
"the Second VaticanCouncil",0,0,1,0,0,0
"intoelectronic commerce",0,0,0,1,0,0
"Broadway Video Inc.",1,0,0,0,0,0
"Jalan BukitKemuning",0,1,0,0,0,0
"the rulingCommunist Party",0,0,1,0,0,0
"Hamas",1,0,0,0,0,0
"the Red Brigades",0,0,1,0,0,0
"Unionist Party",1,0,0,0,0,0
"Merrill Lynch's",0,0,1,0,0,0
"the National Public Radio news",0,0,1,0,0,0
"the World Wide Web",0,0,0,1,0,0
"wenton",0,0,0,1,0,0
"ITAR",0,0,1,0,0,0
"MOODY'S",1,0,0,0,0,0
"National Governors' Association",0,0,0,0,1,0
"productiondesigner",0,0,0,1,0,0
"hadbeen",0,0,0,1,0,0
"theNational Association of Home Builders",0,0,1,0,0,0
"ChaseManhattan Corp.",1,0,0,0,0,0
"Omnicomagency",0,0,1,0,0,0
"Ford",1,0,0,0,0,0
"the Convention andVisitors Bureau",0,0,1,0,0,0
"Red Cross",1,0,0,0,0,0
"La Scala",0,0,0,0,1,0
"Westernobsession",0,0,0,1,0,0
"SenateJudiciary Committee",0,0,1,0,0,0
"the local'sexecutive board",0,0,0,1,0,0
"toa French",0,0,0,1,0,0
"the Irish Republican Army",0,0,1,0,0,0
"TomGullikson",0,1,0,0,0,0
"annualrate",0,0,0,1,0,0
"Ernie Banks",0,1,0,0,0,0
"thepoint guard",0,0,0,1,0,0
"LOS ANGELES AP _",0,0,1,0,0,0
"Eppie",0,1,0,0,0,0
"the Calspan University of BuffaloResearch Center",0,0,1,0,0,0
"GGT Group PLC",1,0,0,0,0,0
"Ford'sgroup",0,0,1,0,0,0
"holdany",0,0,0,1,0,0
"Hyperion",1,0,0,0,0,0
"Jewishcurrents",0,0,0,1,0,0
"Moody's",1,0,0,0,0,0
"astar",0,0,0,1,0,0
"The White Housecorrespondent",0,0,1,0,0,0
"ata local television",0,0,0,1,0,0
"Usjingle",0,0,0,1,0,0
"findways",0,0,0,1,0,0
"hostagesreleased",0,0,0,1,0,0
"the Big Board",0,0,1,0,0,0
"TREASURY",0,0,0,0,1,0
"Suzuki Motor Corp.",1,0,0,0,0,0
"pitchedtwo solid",0,0,0,1,0,0
"the Labor Department",0,0,1,0,0,0
"U. News AMP",0,0,0,1,0,0
"Castle Rock",0,0,0,0,1,0
"BlazingCrosses",0,0,0,1,0,0
"Wells BDDP",1,0,0,0,0,0
"undiscouraged",0,0,0,1,0,0
"House",1,0,0,0,0,0
