Entity,COR,INC,PAR,SPU,MIS,IGN
"the Tusker Kenya Open",0,0,0,0,0,1
"the British Empire Exhibition",0,0,0,0,0,1
"the World Cup Wednesday",0,0,0,0,0,1
"the March 14 Solidarity Day",0,0,0,0,0,1
"World War IIWright",0,0,0,0,0,1
"the Memorial Day",0,0,0,0,0,1
"Winter Olympian",0,0,0,0,0,1
"Classic India Open",0,0,0,0,0,1
"STORY CAN END HERE . 1 . Wash",0,0,0,0,0,1
"the Eastern Conference . Before",0,0,0,0,0,1
"the Cold War",0,0,0,0,0,1
"an ATP Final",0,0,0,0,0,1
"El Nino",0,0,0,0,0,1
"the Water SupplyAct 1997",0,0,0,0,0,1
"the Bastille Opera",0,0,0,0,0,1
"Olympic",0,0,0,0,0,1
"the W. Handy Music Festival",0,0,0,0,0,1
"the European Challenge Tour",0,0,0,0,0,1
"World Cup",0,0,0,0,0,1
"World War II",0,0,0,0,0,1
"The 50 Years ' War",0,0,0,0,0,1
"the Metropolitan Opera",0,0,0,0,0,1
"New World",0,1,0,0,0,0
"the Nagano Olympics",0,0,0,0,0,1
"the Winter Olympics",0,0,0,0,0,1
*TOTAL*,0,1,0,0,0,24
