Entity,COR,INC,PAR,SPU,MIS,IGN
"about hour",0,0,0,1,0,0
"hours",0,0,0,1,0,0
"4:30 p.m.",0,0,0,0,1,0
"APW19980314 . 3 seconds",0,0,0,1,0,0
"opening night",0,0,0,1,0,0
"2:23 . 9in the 30K",0,0,0,1,0,0
"one hour",0,0,0,1,0,0
"overnight",0,0,0,1,0,0
"night",0,1,0,0,0,0
"25 . 3 seconds",0,0,0,1,0,0
"4:07 . 13",0,0,0,1,0,0
"Thursday night 's 10 2",0,0,0,1,0,0
"in1:51",0,0,0,1,0,0
"about 8 to 10 minutes",0,0,0,1,0,0
"just a 30 minute",0,0,0,1,0,0
"an hour",0,0,0,1,0,0
"three hour",0,0,0,1,0,0
"4:07",0,0,0,1,0,0
"Wednesday night",0,0,0,1,0,0
"1:58 . 69 seconds . U. S. 46. mc APW19980314 . 0423 NEWS STORY 03/14/1998 10:58:00",0,0,0,1,0,0
"four and a half hour",0,0,0,1,0,0
"the nearly five hour",0,0,0,1,0,0
"one minute",0,1,0,0,0,0
"two hour",0,0,0,1,0,0
"afternoon",0,0,0,1,0,0
"sundown Friday",0,0,1,0,0,0
"2:53",0,0,0,1,0,0
"one night earlier",0,0,0,1,0,0
"the extra hours",0,0,0,1,0,0
"about 6 minutes",0,0,0,1,0,0
"a time of 4minutes 5 . 08 seconds",0,0,0,1,0,0
"9 p.m.",0,0,0,0,1,0
"about half an hour",0,0,0,1,0,0
"2:28",0,0,0,1,0,0
"1:41 . 41",0,0,0,1,0,0
"evening",0,0,0,1,0,0
"1 hour 5 minutes 2 pounds",0,0,0,1,0,0
"2:23",0,0,0,1,0,0
"45 minutes",0,1,0,0,0,0
"about 4:30",0,0,0,1,0,0
"the wee hours",0,0,0,1,0,0
"80 minutes",0,1,0,0,0,0
"8 p.m. ET",0,0,0,0,1,0
"late Thursday night",0,0,0,1,0,0
"103 minutes",0,1,0,0,0,0
"about five hours",0,0,0,1,0,0
"1:48 . 86",0,0,0,1,0,0
"1:18 . 9",0,0,0,1,0,0
"08 seconds",0,0,0,1,0,0
"early in the morning",0,0,0,1,0,0
"several hours",0,1,0,0,0,0
"about 2 minutes",0,0,0,1,0,0
"2 p.m.",0,0,0,0,1,0
"midnight Thursday",0,0,1,0,0,0
"a recent afternoon",0,0,0,1,0,0
"7 hours Saturday",0,0,0,1,0,0
"10 hour",0,0,0,1,0,0
"4:11 . 57",0,0,0,1,0,0
"2 hours,32 minutes",0,0,0,1,0,0
"every morning",0,0,0,1,0,0
"one night",0,1,0,0,0,0
"Tuesday morning",0,0,0,1,0,0
"that night",0,0,0,1,0,0
"the hours",0,0,0,1,0,0
"Total hours",0,0,0,1,0,0
"how many seconds",0,0,0,1,0,0
"68 minutes",0,1,0,0,0,0
"a minute",0,0,0,1,0,0
*TOTAL*,0,8,2,54,12,0
