Entity,COR,INC,PAR,SPU,MIS,IGN
"Russianhistory Russia 's War : Blood Upon the Snow",0,0,0,0,0,1
"CLINTON TAKES ON GOP SENATORS",0,0,0,0,0,1
"Today",0,0,0,0,0,1
"theUniversity of Chicago Law Review titled Cyberspace and the Law ofthe Horse",0,0,0,0,0,1
"Individualityand Creativity Among Yoruba Sculptors",0,0,0,0,0,1
"Smithsonian Books",0,1,0,0,0,0
"Linda Tripp She",0,0,0,0,0,1
"PORTION OF THE MATERIALS CONTAINEDHEREIN MAY BE USED IN ANY MEDIA WITHOUT ATTRIBUTION TO WORLDSOURCES",0,0,0,0,0,1
"Asked",0,0,0,0,0,1
"Ms . Gross",0,0,0,0,0,1
"Since the last Seinfeld",0,0,0,0,0,1
"NYT19980315 . 0067 NEWS STORY 03/15/1998 17:10:00 THE SITES : TUNING INTO MUSIC ON THE WEB Once",0,0,0,0,0,1
"APW19980314 . 0419 NEWS STORY 03/14/1998 10:55:00 Niemann",0,0,0,0,0,1
"WARD STRUGGLING AT WORST POSSIBLE TIME NEW YORK",0,0,0,0,0,1
"Soul Food",0,0,0,0,0,1
"0480 NEWS STORY 04/03/1998 21:53:00 KWAN WINS SHORT PROGRAM AT SKATING CHAMPIONSHIP MINNEAPOLIS",0,0,0,0,0,1
"The Gifts ofthe Jews",0,0,0,0,0,1
"STRAWBERRIES WITH PINK PEPPERCORN SAUCE Time : 20 minutes",0,0,0,0,0,1
"Kenneth Starr He",0,0,0,0,0,1
"STORY CAN END HERE . OPTIONAL MATERIAL FOLLOWS",0,0,0,0,0,1
"Look out , Provocation",0,0,0,0,0,1
"NYT19980407 . 0224 NEWS STORY 04/07/1998 17:57:00 CREATING THE LAST BOOK ' TO HOLD ALL THE OTHERS CAMBRIDGE , Mass",0,0,0,0,0,1
"AND TAKES THE HEAT NEW YORK",0,0,0,0,0,1
"SMOTHERED GREENS Time : 20 minutes 2",0,0,0,0,0,1
"IS THERE LAW WHERE THERE IS NO LAND Cyberspace",0,0,0,0,0,1
"FOLLOWS The action of Dreamers",0,0,0,0,0,1
"STORY CAN END HERE . OPTIONAL MATERIAL FOLLOWS What",0,0,0,0,0,1
"My Heart WillGo On",0,0,0,0,0,1
"Kumitsonyo",0,1,0,0,0,0
"DiCaprio",0,1,0,0,0,0
"Goodnight Moon",0,0,0,0,0,1
"0221 NEWS STORY 04/07/1998 17:32:00 DREAMER ' : MIRROR IMAGE OF MARTIN LUTHER",0,0,0,0,0,1
"0475 NEWS STORY 04/03/1998 21:43:00 SMITHSONIAN FIRES ARCHITECT OF NATIONAL INDIAN MUSEUM From",0,0,0,0,0,1
"RickYorn",0,1,0,0,0,0
"ThePlayers Club",0,0,0,0,0,1
"The Gifts of the Jews",0,0,0,0,0,1
"''Jones",0,0,0,0,0,1
"an Academy Award",0,0,0,0,0,1
"All Things Considered",0,0,0,0,0,1
"DOCUMENTARIES TO A BOOKSTORE NEAR YOU Although",0,0,0,0,0,1
"Diamond",0,1,0,0,0,0
