Entity,COR,INC,PAR,SPU,MIS,IGN
"03/15/1998 17:27:00",0,0,1,0,0,0
"Friday",1,0,0,0,0,0
"tomorrow",0,0,0,1,0,0
"Last month 's",0,0,1,0,0,0
"seven days",0,0,1,0,0,0
"1:59.46",0,0,0,0,1,0
"240 years",1,0,0,0,0,0
"one a month",0,1,0,0,0,0
"0418 NEWS STORY 03/14/1998 10:54:00 One",0,0,1,0,0,0
"55 year old",0,0,1,0,0,0
"a time of 4minutes 5",0,0,1,0,0,0
"the fall quarter , hours",0,0,1,0,0,0
"Three and a half weeks later",0,0,1,0,0,0
"thereconciliation day",0,0,1,0,0,0
"Last year",0,0,1,0,0,0
"1997 Academy Award",0,0,1,0,0,0
"10 years ago",0,0,1,0,0,0
"03/14/1998 11:32:00 Lebanon",0,0,1,0,0,0
"Monday",1,0,0,0,0,0
"today",0,0,1,0,0,0
"ten years",1,0,0,0,0,0
"July12",1,0,0,0,0,0
"88",0,1,0,0,0,0
"In1995",0,0,1,0,0,0
"1997 98",0,0,1,0,0,0
"NYT19980403 . 0512 NEWS STORY 04/03/1998 22:44:00 CHILDS",0,0,1,0,0,0
"NYT19980403 . 0465 NEWS STORY 04/03/1998",0,0,1,0,0,0
"1929",0,0,0,0,1,0
"all-day",0,0,0,0,1,0
"0485 NEWS STORY 04/03/1998 22:00:00",0,0,1,0,0,0
"weak",0,0,0,0,1,0
"Friday LOS ANGELES AP _ Ranging",0,0,1,0,0,0
"30-year",0,0,0,0,1,0
"July",1,0,0,0,0,0
"last year",0,0,1,0,0,0
"APW19980314 . 0392 NEWS STORY 03/14/1998",0,0,1,0,0,0
"nearly a decade",0,0,1,0,0,0
"March 13 , 1996",0,0,1,0,0,0
"several years ago",0,0,1,0,0,0
"three years",1,0,0,0,0,0
"the last quarter of 1997",0,0,1,0,0,0
"January2002",0,0,0,0,1,0
"the years",0,0,1,0,0,0
"the start of theyear Wells",0,0,1,0,0,0
"four-month",0,0,0,0,1,0
"0513",0,0,0,1,0,0
"For months U. S.",0,0,1,0,0,0
"1971",1,0,0,0,0,0
"17shots",0,0,0,1,0,0
"NYT19980315 . 0085 NEWS STORY 03/15/1998 18:05:00",0,0,1,0,0,0
"two days",1,0,0,0,0,0
"Thursday night",0,0,1,0,0,0
"NYT19980315",0,0,1,0,0,0
"50-year",0,0,0,0,1,0
"next fall",0,0,1,0,0,0
"0223 NEWS STORY 04/07/1998",0,0,1,0,0,0
"17 dates",0,0,0,1,0,0
"10 year",0,0,1,0,0,0
"the last two months",0,0,1,0,0,0
"last weekend",0,0,1,0,0,0
"the 30K",0,0,0,1,0,0
"late spring",0,0,1,0,0,0
"six-year",0,0,0,0,1,0
"June 18, 1925",0,0,0,0,1,0
"year",1,0,0,0,0,0
"June 19 July 10 , 1999",0,0,1,0,0,0
"RM120per day",0,0,1,0,0,0
"5 millionin 1999",0,0,1,0,0,0
"the 1990s",0,0,1,0,0,0
"a century",0,0,1,0,0,0
"04/03/1998 21:02:00 NEW DRUG FOR",0,0,1,0,0,0
"1930s",1,0,0,0,0,0
"1965",1,0,0,0,0,0
"in1985",0,0,1,0,0,0
"Tuesday morning",0,0,1,0,0,0
"next spring",0,0,1,0,0,0
"the early 1980s",0,0,1,0,0,0
"82",0,1,0,0,0,0
"1983",1,0,0,0,0,0
"1961",1,0,0,0,0,0
"30 years",1,0,0,0,0,0
"the 20th",0,0,1,0,0,0
"19th-century",0,0,0,0,1,0
"the next two years",0,0,1,0,0,0
"the quarter",0,0,1,0,0,0
"Good Friday",0,0,0,0,1,0
"21st-century",0,0,0,0,1,0
"six-month",0,0,0,0,1,0
"the next day",0,0,1,0,0,0
"nine years",1,0,0,0,0,0
"Five days later",0,0,1,0,0,0
"23",0,1,0,0,0,0
"the 50K",0,0,0,1,0,0
"a half year",0,0,1,0,0,0
"Two years ago",0,0,1,0,0,0
"1:41.41.2",0,0,0,0,1,0
"Two years later",0,0,1,0,0,0
"1989",1,0,0,0,0,0
"the last few months",0,0,1,0,0,0
"this season",0,0,0,1,0,0
"two-year",0,0,0,0,1,0
"two and ahalf years",1,0,0,0,0,0
"laterthis year",0,0,1,0,0,0
"the museumthe day",0,0,1,0,0,0
"age 99",0,0,0,1,0,0
"1968",1,0,0,0,0,0
"1974",1,0,0,0,0,0
"recent months",0,0,1,0,0,0
"50 years",1,0,0,0,0,0
"2004",1,0,0,0,0,0
"prominent64 year old Canadian",0,0,1,0,0,0
"only becausethe year ago",0,0,1,0,0,0
"two year",0,0,1,0,0,0
"the 240 year",0,0,1,0,0,0
"12 days",1,0,0,0,0,0
"1977",1,0,0,0,0,0
"two daysearlier",0,0,1,0,0,0
"the late 19th century",0,0,1,0,0,0
"in1924",0,0,1,0,0,0
"an all day",0,0,1,0,0,0
"10-hour",0,0,0,0,1,0
"APW19980424",0,0,1,0,0,0
"July 2",1,0,0,0,0,0
"1959",1,0,0,0,0,0
"30 minutes",0,0,0,0,1,0
"04/03/1998 21:10:00",0,0,1,0,0,0
"0870 NEWS STORY 04/24/1998 11:40:00 Three",0,0,1,0,0,0
"11th",0,0,0,1,0,0
"21st century",0,0,0,1,0,0
"28",0,1,0,0,0,0
"03/14/1998 11:33:00 Man",0,0,1,0,0,0
"quarter 's",0,0,1,0,0,0
"April 27",1,0,0,0,0,0
"200 year old",0,0,1,0,0,0
"the first since January 1996",0,0,1,0,0,0
"1994 World Cup",0,0,1,0,0,0
"0070",0,0,0,1,0,0
"Sunday morning",0,0,1,0,0,0
"daily",0,0,0,1,0,0
"nearly 20 year",0,0,1,0,0,0
"15 to 20 years",0,0,1,0,0,0
"1988",1,0,0,0,0,0
"1880 1954",0,0,1,0,0,0
"six-week",0,0,0,0,1,0
"August",1,0,0,0,0,0
"1972 1973",0,0,1,0,0,0
"the past two and a half years",0,0,1,0,0,0
"a year earlier",0,0,1,0,0,0
"0084",0,0,1,0,0,0
"83",0,1,0,0,0,0
"50",0,1,0,0,0,0
"30 days",1,0,0,0,0,0
"04/03/1998 22:45:00 AS YANKEES BEGIN 0 2",0,0,1,0,0,0
"year , day",0,0,1,0,0,0
"1969",1,0,0,0,0,0
"nearly two years",0,0,1,0,0,0
"6 2",0,0,0,1,0,0
"0883 NEWS STORY 04/24/1998 11:49:00",0,0,1,0,0,0
"very few tense moments",0,0,0,0,1,0
"this year",0,0,1,0,0,0
"Twenty years",1,0,0,0,0,0
"80 last yearand",0,0,1,0,0,0
"almost 1 billion seven years ago",0,0,1,0,0,0
"two-week",0,0,0,0,1,0
"two-hour",0,0,0,0,1,0
"Dec",0,0,1,0,0,0
"month",1,0,0,0,0,0
"NYT19980407",0,0,1,0,0,0
"45 minutes",0,0,0,0,1,0
"1950s",1,0,0,0,0,0
"just last summer",0,0,1,0,0,0
"1979",1,0,0,0,0,0
"May 13",1,0,0,0,0,0
"turn-of-the-century",0,0,0,0,1,0
"Sunday",1,0,0,0,0,0
"7 year old",0,0,1,0,0,0
"last Tuesday",0,0,1,0,0,0
"800 years",1,0,0,0,0,0
"last month",0,0,1,0,0,0
"two years ago",0,0,1,0,0,0
"this 43years",0,0,1,0,0,0
"anational day",0,0,1,0,0,0
"0460",0,0,0,1,0,0
"Day",0,0,1,0,0,0
"33 year old",0,0,1,0,0,0
"one-hour",0,0,0,0,1,0
"1992",1,0,0,0,0,0
"1986",1,0,0,0,0,0
"the last half",0,0,0,1,0,0
"as early as next week",0,0,1,0,0,0
"April 1",1,0,0,0,0,0
"June 2",1,0,0,0,0,0
"these days",0,0,1,0,0,0
"1997",1,0,0,0,0,0
"85",0,0,1,0,0,0
"next year",0,0,1,0,0,0
"45",0,1,0,0,0,0
"24 year",0,0,1,0,0,0
"February",1,0,0,0,0,0
"Sept",0,0,1,0,0,0
"1999 season",0,0,1,0,0,0
"years or months",0,0,1,0,0,0
"the35 year old Kiriyenko",0,0,1,0,0,0
"onMonday",0,0,1,0,0,0
"September 1991",1,0,0,0,0,0
"six-and-a-half-year",0,0,0,0,1,0
"April 5",1,0,0,0,0,0
"20th Century Fox",0,1,0,0,0,0
"six year",0,0,1,0,0,0
"1950to 1956",0,0,1,0,0,0
"1962",1,0,0,0,0,0
"0887 NEWS STORY 04/24/1998 11:52:00 MALAYSIA COPYRIGHT 1998",0,0,1,0,0,0
"five to 10branches",0,0,0,1,0,0
"1930",1,0,0,0,0,0
"stormless days",0,0,1,0,0,0
"between one and two months",0,0,1,0,0,0
"the past four years",0,0,1,0,0,0
"1955 to 1961",0,0,1,0,0,0
"BETWEEN 1996",0,0,1,0,0,0
"Friday afternoon",0,0,1,0,0,0
"1960 to 1963",0,0,1,0,0,0
"2020",1,0,0,0,0,0
"Earlier Saturday",0,0,1,0,0,0
"Wednesday",1,0,0,0,0,0
"Sept. 7",1,0,0,0,0,0
"yesterday",0,0,1,0,0,0
"August 1963",1,0,0,0,0,0
"APW19980424 . 0864 NEWS STORY 04/24/1998 11:38:00 Security Council",0,0,1,0,0,0
"the 1970s",0,0,1,0,0,0
"More than 10 years",0,0,1,0,0,0
"19th century",1,0,0,0,0,0
"the last two years",0,0,1,0,0,0
"just one week",0,0,1,0,0,0
"the next two days",0,0,1,0,0,0
"some 30 years ago",0,0,1,0,0,0
"last week",0,0,1,0,0,0
"around 1875",0,0,1,0,0,0
"the century",0,0,0,1,0,0
"only a few years ago",0,0,1,0,0,0
"A year ago",0,0,1,0,0,0
"three-hour",0,0,0,0,1,0
"six week",0,0,1,0,0,0
"1995",1,0,0,0,0,0
"Sept. 1 , 1987",0,0,1,0,0,0
"60s",1,0,0,0,0,0
"two-decade",0,0,0,0,1,0
"1945",0,0,0,0,1,0
"next century",0,0,0,1,0,0
"16 years",1,0,0,0,0,0
"a brutaltwo week",0,0,1,0,0,0
"two-minute",0,0,0,0,1,0
"three-day",0,0,0,0,1,0
"0456 NEWS STORY 04/03/1998 21:02:00",0,0,1,0,0,0
"six under par 65 Saturday",0,0,1,0,0,0
"two to three years",0,0,1,0,0,0
"sixweeks ago",0,0,1,0,0,0
"1975",1,0,0,0,0,0
"1994 to 1997",0,0,1,0,0,0
"Thursday afternoon",0,0,1,0,0,0
"0483 NEWS STORY 04/03/1998",0,0,1,0,0,0
"several days ago",0,0,1,0,0,0
"1199",0,1,0,0,0,0
"Thethree year old",0,0,1,0,0,0
"7 6 7 5",0,0,0,1,0,0
"APW19980424 . 0879 NEWS STORY 04/24/1998 11:46:00 Russia",0,0,1,0,0,0
"23 year old",0,0,1,0,0,0
"20",0,1,0,0,0,0
"1973",1,0,0,0,0,0
"five year",0,0,1,0,0,0
"103 minutes",0,0,0,0,1,0
"more than two years",0,0,1,0,0,0
"the next century",0,0,0,1,0,0
"December 1993",1,0,0,0,0,0
"Between 1959 and 1964",0,0,1,0,0,0
"1991",1,0,0,0,0,0
"October,1996",1,0,0,0,0,0
"March 1996",1,0,0,0,0,0
"Tuesday",1,0,0,0,0,0
"were15 years old",0,0,1,0,0,0
"later Monday",0,0,1,0,0,0
"{hour",0,0,0,0,1,0
"March 23",1,0,0,0,0,0
"1887",1,0,0,0,0,0
"0894 NEWS STORY 04/24/1998 11:55:00 MALAYSIA COPYRIGHT 1998",0,0,1,0,0,0
"the third month",0,0,1,0,0,0
"0063",0,0,0,1,0,0
"more than two weeks",0,0,1,0,0,0
"Wednesday of 30 year",0,0,1,0,0,0
"this week",0,0,1,0,0,0
"The day",0,0,1,0,0,0
"his early 50s",0,0,0,1,0,0
"19",0,1,0,0,0,0
"the next week",0,0,1,0,0,0
"the area forseveral years",0,0,1,0,0,0
"43 year old Thomas Hamilton",0,0,1,0,0,0
