Entity,COR,INC,PAR,SPU,MIS,IGN
"the Bill of Rights",0,0,0,0,0,1
"Tabling the Companies Amendment No",0,0,0,0,0,1
"A Declaration of the Independence of Cyberspace",0,0,0,0,0,1
"resolution 425",0,0,0,0,0,1
"Privacy in Cyberspace",0,0,0,0,0,1
"N. Security Council Resolution 425",0,0,0,0,0,1
"the Internet Tax Freedom Act",0,0,0,0,0,1
"Cox Wyden",0,0,0,0,0,1
"Section 11",0,0,0,0,0,1
"Constitution",0,0,0,0,0,1
"379 of the Penal Code",0,0,0,0,0,1
"Communications Decency Act",0,0,0,0,0,1
"Resolution 425",0,0,0,0,0,1
"VS. TAX FREEDOM ACT",0,0,0,0,0,1
"Legislation",0,0,0,0,0,1
"the First Amendment",0,0,0,0,0,1
*TOTAL*,0,0,0,0,0,16
