Entity,COR,INC,PAR,SPU,MIS,IGN
"Homestead Editorial . For Cinemax ReelLife",0,0,0,0,0,1
"The Man in the Iron Mask,''said",0,0,0,0,0,1
"The Magic Flute''several years ago",0,0,0,0,0,1
"What 's Eating Gilbert Grape",0,0,0,0,0,1
"Hidden Faces",0,1,0,0,0,0
"Soul Food",0,0,0,0,0,1
"The Gifts ofthe Jews",0,0,0,0,0,1
"The Ring",0,0,0,0,0,1
"The Oprah Winfrey Show '",0,0,0,0,0,1
"MorningEdition",0,0,0,0,0,1
"My Heart WillGo On",0,0,0,0,0,1
"Academy Award",0,0,0,0,0,1
"Master Hand ' '",0,0,0,0,0,1
"Goodnight Moon",0,0,0,0,0,1
"Hollywood'shottest",0,0,0,0,0,1
"Master Hand : Individualityand Creativity Among Yoruba Sculptors",0,0,0,0,0,1
"Fresh Air '",0,0,0,0,0,1
"Primitive Art",0,0,0,0,0,1
"ThePlayers Club",0,0,0,0,0,1
"The Gifts of the Jews",0,0,0,0,0,1
"atDoubleday",0,0,0,0,0,1
"byRandall Wallace",0,0,0,0,0,1
"Gilgamesh",0,0,0,0,0,1
"Hamlet",0,0,0,0,0,1
"How a Tribe of Desert NomadsChange the Way Everyone Thinks and Feels",0,0,0,0,0,1
"the Irish Republican Army Behind the Mask : The IRA",0,0,0,0,0,1
"Buli Master ' ' show",0,0,0,0,0,1
"Cyberspace and the Law ofthe Horse",0,0,0,0,0,1
"This Boy 's Life ' ' 1993",0,0,0,0,0,1
"We Be Clubbin'''and You Know I 'm a Ho",0,0,0,0,0,1
"Dreamers",0,0,0,0,0,1
"the middle of You Can Call Me Al ' ' on Graceland ' ' in1986",0,0,0,0,0,1
"Meistersinger von Nurnberg ' ' in1993",0,0,0,0,0,1
"PRODUCTION NOTES : LITTLE DIETER NEEDS TO FLY ' Produced",0,0,0,0,0,1
"Angela 's Smile '",0,0,0,0,0,1
"the Guinness Book of World Records",0,0,0,0,0,1
"Bythen",0,0,0,0,0,1
"these features are also found in the extraordinaryveranda posts that Olowe",0,0,0,0,0,1
"PRODUCTION NOTES : THE McCOURTS OF LIMERICK",0,0,0,0,0,1
"see thestage space in abstract terms . Searching for the architecture ofthat space , he decided to frame the opera with lighting and topresent it in a simple way",0,0,0,0,0,1
"The Face of Russia",0,0,0,0,0,1
"20th Century Fox",0,1,0,0,0,0
"The Man in the Iron Mask''and",0,0,0,0,0,1
"Cinemax Original",0,0,0,0,0,1
"bespotted on a large divination bowl at the Met as part of a tableauof human and animals forms woven together",0,0,0,0,0,1
"Dear Abby",0,0,0,0,0,1
"Olowe of Ise : A Yoruba Sculptor toKings",0,0,0,0,0,1
"Fresh Air",0,0,0,0,0,1
"LittleDieter Needs To Fly",0,0,0,0,0,1
"0086 NEWS STORY 03/15/1998 18:06:00 THE GIFTS OF THE JEWS",0,0,0,0,0,1
"EE",0,0,0,0,0,1
"Trophy Lalique",0,0,0,0,0,1
"How the IrishSaved Civilization ' '",0,0,0,0,0,1
"the sculpture he made live''on tape is very moving , and serves as reminder of the restorative , vivifiying impulse that lies behind the two exhibitions themselves . The Met supplemented Master Hand",0,0,0,0,0,1
"LadyFrom the Sea ' '",0,0,0,0,0,1
"imitated work and areunmistakable reminders of his self consciously virtuosic andoriginal presence . Originality",0,0,0,0,0,1
"Show Me da Money",0,0,0,0,0,1
"Scribner . 23 . NYT19980407 . 0223 NEWS STORY 04/07/1998 17:56:00 MEISTERSINGER VON NURNBERG",0,0,0,0,0,1
"La Scala",0,1,0,0,0,0
"the 23rd Psalm",0,0,0,0,0,1
"Grammy",0,0,0,0,0,1
"Books Do Furnish a Room",0,0,0,0,0,1
"Nanook of the North",0,1,0,0,0,0
"Oscar",0,0,0,0,0,1
"spacious and nuanced . Die Meistersinger",0,0,0,0,0,1
"The Front Page",0,0,0,0,0,1
"Russianhistory Russia 's War : Blood Upon the Snow ' '",0,0,0,0,0,1
"Usonia _ Frank Lloyd Wright 's Design for America",0,0,0,0,0,1
"Whores in the House",0,0,0,0,0,1
"All ThingsConsidered",0,0,0,0,0,1
"DieMeistersinger",0,0,0,0,0,1
"Celebrity",0,0,0,0,0,1
"byTony Conniff . NYT19980315 . 0084 NEWS STORY 03/15/1998",0,0,0,0,0,1
"Breathing Lessons : The Life and Work of Mark O'Brien",0,0,0,0,0,1
"Take Me Out to the Ball Game",0,0,0,0,0,1
"Reagan : An American Story",0,0,0,0,0,1
"Titanic",0,0,0,0,0,1
"The Man in the Iron Mask",0,0,0,0,0,1
"Westthat",0,0,0,0,0,1
"Bible",0,0,0,0,0,1
"Little Dieter Needs to Fly",0,0,0,0,0,1
"Growing Pains",0,0,0,0,0,1
"New Age",0,0,0,0,0,1
"The American Experience ' '",0,0,0,0,0,1
"byAdriana Bosch",0,0,0,0,0,1
"the Collection of Classic Jazz",0,0,0,0,0,1
"Shake Watcha Mama Gave Ya",0,0,0,0,0,1
"A Declaration of the Independence of Cyberspace,''which",0,0,0,0,0,1
"Middle Passage ' '",0,0,0,0,0,1
"The Black Rider",0,0,0,0,0,1
"PUBLICATION NOTES : DREAMER ' A Novel By Charles Johnson 237",0,0,0,0,0,1
"withCeline Dion 's Let 's Talk About Love ' ' at No . 2",0,0,0,0,0,1
"The American Experience",0,0,0,0,0,1
"I 'd Rather Be Attendingan Embassy Reception",0,0,0,0,0,1
"Pilgrim",0,0,0,0,0,1
"PUBLICATION NOTES : THE GIFTS OF THE JEWS ' How a Tribe of Desert Nomads Changed the Way Everyone Thinks andFeels By Thomas Cahill Maps",0,0,0,0,0,1
"Amazing Grace",0,0,0,0,0,1
"Dreamer",0,0,0,0,0,1
"SmithsonianInstitution",0,1,0,0,0,0
"Time Rocker''at the Brooklyn Academy of Music",0,0,0,0,0,1
"OttoSchenk",0,1,0,0,0,0
"Angela 's Ashes",0,0,0,0,0,1
"PRODUCTION NOTES : THE PLAYERS CLUB ' Written",0,0,0,0,0,1
"the Last Tango",0,0,0,0,0,1
"The Man in the IronMask",0,0,0,0,0,1
"the Hebrew Bible",0,0,0,0,0,1
"0483 NEWS STORY 04/03/1998",0,0,0,0,0,1
"RichardStrauss ' Salome",0,0,0,0,0,1
"King James Version",0,0,0,0,0,1
"Broken Hearted",0,0,0,0,0,1
"0272 NEWS STORY 04/07/1998 18:56:00 LITTLE DIETER NEEDS TO FLY ' : SURVIVING MISERY OF TWO WARS NEW YORK",0,0,0,0,0,1
"Hinges of History",0,0,0,0,0,1
"How the Irish Saved Civilization '",0,0,0,0,0,1
"the Hebrew God from the figure who heavy handedlycalled for the near sacrifice of Isaac",0,0,0,0,0,1
"the Outside and the Inside _ our outlook andour inner life",0,0,0,0,0,1
"BlazingCrosses in Zion : The Ku Klux Klan",0,0,0,0,0,1
"Lohengrin",0,0,0,0,0,1
"Ice Cube",0,1,0,0,0,0
"The White Housecorrespondent",0,0,0,0,0,1
"Einstein on the Beach",0,0,0,0,0,1
*TOTAL*,0,7,0,0,0,113
