Entity,COR,INC,PAR,SPU,MIS,IGN
"May 2013",1,0,0,0,0,0
"the past two weeks",1,0,0,0,0,0
"Friday",1,0,0,0,0,0
"the first week",1,0,0,0,0,0
"months",1,0,0,0,0,0
"Nov 5",0,0,0,1,0,0
"yesterday Syrian",0,0,1,0,0,0
"April 2015 the Tharthar Barrage",0,0,1,0,0,0
"next year",1,0,0,0,0,0
"10 May",1,0,0,0,0,0
"A year ago",1,0,0,0,0,0
"nearly two years",0,0,1,0,0,0
"the coming days and weeks",1,0,0,0,0,0
"2009",0,0,1,0,0,0
"2012",1,0,0,0,0,0
"nearly four long years",1,0,0,0,0,0
"1956",1,0,0,0,0,0
"week long",0,0,0,1,0,0
"recent weeks",0,0,1,0,0,0
"the last year the Global Coalition",0,0,1,0,0,0
"nearly 12 months",0,0,1,0,0,0
"2008",1,0,0,0,0,0
"November 23",1,0,0,0,0,0
"14 year old Amjad",0,0,0,1,0,0
"Dec 6th",0,0,0,1,0,0
"May 2016",1,0,0,0,0,0
"the past 20 plus months",0,0,1,0,0,0
"early November 2005",1,0,0,0,0,0
"November 2006 the Islamic Association",0,0,1,0,0,0
"three weeks",1,0,0,0,0,0
"40s",0,0,0,1,0,0
"Monday",1,0,0,0,0,0
"the coming days",0,0,1,0,0,0
"Saturday",1,0,0,0,0,0
"spring",1,0,0,0,0,0
"last July",1,0,0,0,0,0
"3 August 2016",1,0,0,0,0,0
"the morning",0,0,0,0,1,0
"Dec 14th",0,0,0,1,0,0
"1913",1,0,0,0,0,0
"2003",1,0,0,0,0,0
"Dec 7th",0,0,0,1,0,0
"Sunday",1,0,0,0,0,0
"yesterday",1,0,0,0,0,0
"February 11 , 2016",1,0,0,0,0,0
"Oct 17",0,0,0,1,0,0
"Monday 19 December the UN Security Council",0,0,1,0,0,0
"1972",1,0,0,0,0,0
"1991 Shiite",0,0,1,0,0,0
"2017 ISIL",0,0,1,0,0,0
"recent days",1,0,0,0,0,0
"October 27",1,0,0,0,0,0
"October",1,0,0,0,0,0
"13 November",1,0,0,0,0,0
"30 November",0,0,0,1,0,0
"last year ' s London",0,0,1,0,0,0
"mid 20s",0,0,0,1,0,0
"two months",1,0,0,0,0,0
"12 February",1,0,0,0,0,0
"this week",1,0,0,0,0,0
"September 17 Dayr az Zawr",0,0,1,0,0,0
"the past three days Today",0,0,1,0,0,0
"seven days",1,0,0,0,0,0
"29 December",1,0,0,0,0,0
"January 15 , 2006",1,0,0,0,0,0
"2001",1,0,0,0,0,0
"Last Wednesday",1,0,0,0,0,0
"nearly four years ago",0,0,1,0,0,0
"300 year old",0,0,0,1,0,0
"December 2014",1,0,0,0,0,0
"February",1,0,0,0,0,0
"nearly four years",1,0,0,0,0,0
"today Iraqi",0,0,1,0,0,0
"2006",1,0,0,0,0,0
"May",1,0,0,0,0,0
"October 29 This week",0,0,1,0,0,0
"time of the attack",0,0,0,0,1,0
"October 25 26 , 2016",0,0,1,0,0,0
"Today",1,0,0,0,0,0
"two years",1,0,0,0,0,0
"today",1,0,0,0,0,0
"July 21 , 2016",1,0,0,0,0,0
"Last week",1,0,0,0,0,0
"2 years",1,0,0,0,0,0
"Dec 27 Alsumaria",0,0,0,1,0,0
"25 June",1,0,0,0,0,0
"February 2007",1,0,0,0,0,0
"Nearly 12 months",0,0,1,0,0,0
"early last month",0,0,0,1,0,0
"1991 Gulf War",0,0,1,0,0,0
"Next month",1,0,0,0,0,0
"almost every day",0,0,1,0,0,0
"the summer of 2017",1,0,0,0,0,0
"29 , 2016 Russia",0,0,1,0,0,0
"Monday , Dec 26",0,0,1,0,0,0
