Entity,COR,INC,PAR,SPU,MIS,IGN
"14 %",0,0,0,0,0,1
"90 %",0,0,0,0,0,1
"72 %",0,0,0,0,0,1
"7 %",0,0,0,0,0,1
"up to 60 %",0,0,0,0,0,1
"H:65 %",0,0,0,0,0,1
"3 %",0,0,0,0,0,1
"nearly 15 per cent",0,0,0,0,0,1
"96 %",0,0,0,0,0,1
"more than 3 %",0,0,0,0,0,1
"68 % Maligne Lake",0,0,0,0,0,1
"95 %",0,0,0,0,0,1
"4 . 2 %",0,0,0,0,0,1
"3 Percent",0,0,0,0,0,1
"25 %",0,0,0,0,0,1
"34 36 % yesterday",0,0,0,0,0,1
"9 %",0,0,0,0,0,1
"20 %",0,0,0,0,0,1
"18 %",0,0,0,0,0,1
"6 %",0,0,0,0,0,1
"2 GDP + 0 . 8 %",0,0,0,0,0,1
"5 %",0,0,0,0,0,1
"Humidity 99 %",0,0,0,0,0,1
"31 % Anti government vote 69 % 20th Anniversary",0,0,0,0,0,1
"Humidity 87 %",0,0,0,0,0,1
"65 %",0,0,0,0,0,1
"6 . 2 percent",0,0,0,0,0,1
"SW 50 %",0,0,0,0,0,1
"about 60 % 80 %",0,0,0,0,0,1
"100 %",0,0,0,0,0,1
"53 %",0,0,0,0,0,1
"30 %",0,0,0,0,0,1
"41 %",0,0,0,0,0,1
"110 %",0,0,0,0,0,1
"48 percent",0,0,0,0,0,1
"6 . 6 %",0,0,0,0,0,1
"co/3z1PyZZEXu 71 %",0,0,0,0,0,1
"23 30 %",0,0,0,0,0,1
"16 per cent",0,0,0,0,0,1
"85 %",0,0,0,0,0,1
"1 %",0,0,0,0,0,1
"56 %",0,0,0,0,0,1
"80 %",0,0,0,0,0,1
"12 13 %",0,0,0,0,0,1
"39 %",0,0,0,0,0,1
"co/1p503I5Wjl Up to 40 %",0,0,0,0,0,1
"4 %",0,0,0,0,0,1
"Humidity 10 %",0,0,0,0,0,1
"as much as 20 %",0,0,0,0,0,1
"34 %",0,0,0,0,0,1
"2m 6 . 8 % between January March",0,0,0,0,0,1
"87 %",0,0,0,0,0,1
"59 %",0,0,0,0,0,1
"4 per cent",0,0,0,0,0,1
"128 %",0,0,0,0,0,1
*TOTAL*,0,0,0,0,0,55
