Entity,COR,INC,PAR,SPU,MIS,IGN
"Irish News : Nun '",0,0,0,0,0,1
"Winter Classic",0,0,0,0,0,1
"The Breakfast Show Today",0,0,0,0,0,1
"The Tourist",0,0,0,0,0,1
"The Dark Side Bacon",0,0,0,0,0,1
"80swerethebest Interested in Fashion",0,0,0,0,0,1
"the Rachel Barnhart Fan Club",0,0,0,0,0,1
"Awe Sum Rihanna",0,0,0,0,0,1
""" Spotlight on Award Winners """,0,0,0,0,0,1
"Business Class Alan",0,0,0,0,0,1
"Preview Tracks from Tribute Album : BACK DROP BOMB",0,0,0,0,0,1
"The Gang Show",0,0,0,0,0,1
"ovtWA2MXOK Watch Live",0,0,0,0,0,1
"The Consumer Electronics Show 2012",0,0,0,0,0,1
"At The Movies "" Best Aussie",0,0,0,0,0,1
"The Tricycle Cinema '",0,0,0,0,0,1
"7 Nights",0,0,0,0,0,1
"Oscar",0,1,0,0,0,0
"No. Watch",0,0,0,0,0,1
"Laughbook : Dear Fridge",0,0,0,0,0,1
"The Tribez Castlez",0,0,0,0,0,1
"Some Kind of Wonderful",0,0,0,0,0,1
"Charades with Halle Berry chriscolfer",0,0,0,0,0,1
"' Amazing Race Canada '",0,0,0,0,0,1
"The War That Changed Us """,0,0,0,0,0,1
"Hidden History",0,0,0,0,0,1
"Emmy",0,0,0,0,0,1
"War of the Vikings",0,0,0,0,0,1
"RT SupanovaDex : Happy Birthday",0,0,0,0,0,1
"Youth in Revolt",0,0,0,0,0,1
"Giant Haystacks",0,1,0,0,0,0
"Rihanna Ready",0,0,0,0,0,1
"Irish News : Life of inspirational Heaney",0,0,0,0,0,1
"Ghost Stories",0,0,0,0,0,1
"Hack Report",0,1,0,0,0,0
"Oscars",0,0,0,0,0,1
"Tanning of America """,0,0,0,0,0,1
"Around The Horn",0,0,0,0,0,1
"the Prem Bolton",0,0,0,0,0,1
"127 Hours",0,0,0,0,0,1
"HarryStyIes : Life",0,0,0,0,0,1
"Irish News : Ready",0,0,0,0,0,1
"Business of the House : Backbench Business Rwandan Genocide 8 May 2014",0,0,0,0,0,1
"No Pads , No Helmets",0,0,0,0,0,1
"Sargasso Sea Gulf Coast '",0,0,0,0,0,1
"Young Creative Awards",0,1,0,0,0,0
"A Sky Full Of Stars",0,0,0,0,0,1
"The Last Game",0,0,0,0,0,1
""" The King of Latenight """,0,0,0,0,0,1
"ESPY",0,1,0,0,0,0
""" A Loaded Gun",0,0,0,0,0,1
"S8DkUSEHnt As Grown Woman by Beyonce",0,0,0,0,0,1
"Gameweek 38",0,0,0,0,0,1
"Collateral Damage : Sex Workers and the Anti Trafficking Campaigns Trailer 2",0,0,0,0,0,1
"Celebrity Big Brother",0,1,0,0,0,0
"The Marx Brothers in Duck Superlative",0,0,0,0,0,1
"Booker prize",0,0,0,0,0,1
"Carnage , Martha Marcy May Marlene and Girl Model",0,0,0,0,0,1
"Sin City 2 : A Dame",0,0,0,0,0,1
"Rest in Peace",0,0,0,0,0,1
"AircrewBuzz : RT FHavg : Msia",0,0,0,0,0,1
"Chelsea Flower Show",0,1,0,0,0,0
"Dark Knight Rises",0,0,0,0,0,1
"The Hangover 2 , Water For Elephants",0,0,0,0,0,1
"GlorTire In",0,0,0,0,0,1
"A Night With The Stars",0,0,0,0,0,1
"Behind The Candelabra",0,0,0,0,0,1
"7d and the Ring",0,0,0,0,0,1
"Doobie ' Doo",0,0,0,0,0,1
"One Direction",0,1,0,0,0,0
"Lonely4Life Soup with Onigiri",0,0,0,0,0,1
"My League Fitz",0,0,0,0,0,1
"Keen Great Doco",0,0,0,0,0,1
"the RadioDisney Music Award",0,0,0,0,0,1
"the Ellen Show",0,0,0,0,0,1
"Saturday Kitchen",0,0,0,0,0,1
"ILBASKETLIVORNESE",0,0,0,0,0,1
"BBC 1 Weird",0,0,0,0,0,1
"Fame Album Buzzin",0,0,0,0,0,1
"Ncis LA with the Hot , Funny",0,0,0,0,0,1
"VisualCoutureUK : Great",0,0,0,0,0,1
"Jacked Up Halloween",0,0,0,0,0,1
"The Agatha Christie Book Collection",0,0,0,0,0,1
"The SocioMan Daily",0,0,0,0,0,1
"Aching The Yellow Dress",0,0,0,0,0,1
"Music City Cowboy",0,0,0,0,0,1
"Running With The Boys",0,0,0,0,0,1
"Silver Charles Parker Prize 2014",0,0,0,0,0,1
"the Chelsea Flower Show",0,0,0,0,0,1
"Irish News",0,1,0,0,0,0
"The Late Show """,0,0,0,0,0,1
"Sam upthesaints NTLPOOLE saintlala84 BenStanners RossiSFC """,0,0,0,0,0,1
"8hze3On7Sy Oscar",0,0,0,0,0,1
"The Office Stress Relief",0,0,0,0,0,1
"the Twilight Saga",0,0,0,0,0,1
""" Hope and Wire",0,0,0,0,0,1
"Storify",0,1,0,0,0,0
"Adventuree _ Time : Welp",0,0,0,0,0,1
"1916 Rising",0,0,0,0,0,1
"Ovarian Cancer Morning Teal",0,0,0,0,0,1
"No 10",0,1,0,0,0,0
"G3omhsJv2C Live",0,0,0,0,0,1
"Game of Thrones",0,0,0,0,0,1
