Entity,COR,INC,PAR,SPU,MIS,IGN
"an oltastic day 43 days",0,0,0,0,0,1
"Yesterday",0,0,0,0,0,1
"1945",0,0,0,0,0,1
"Tuesday 26 August 2014",0,0,0,0,0,1
"1998",0,0,0,0,0,1
"50 / 50",0,0,0,0,0,1
"76",0,0,0,0,0,1
"2 years",0,0,0,0,0,1
"September",0,0,0,0,0,1
"Mark 12 :3 30",0,0,0,0,0,1
"age 82",0,0,0,0,0,1
"1983",0,0,0,0,0,1
"16",0,0,0,0,0,1
"Wednesday",0,0,0,0,0,1
"June 16",0,0,0,0,0,1
"June 7",0,0,0,0,0,1
"20 years old",0,0,0,0,0,1
"the first quarter",0,0,0,0,0,1
"9 months",0,0,0,0,0,1
"Friday night",0,0,0,0,0,1
"89",0,0,0,0,0,1
"co / yDaTUnqnVR A not so long weekend this year",0,0,0,0,0,1
"June",0,0,0,0,0,1
"3 weeks early",0,0,0,0,0,1
"1995",0,0,0,0,0,1
"2009",0,0,0,0,0,1
"a tough year",0,0,0,0,0,1
"15",0,0,0,0,0,1
"over two weeks",0,0,0,0,0,1
"10 days",0,0,0,0,0,1
"last year",0,0,0,0,0,1
"this year",0,0,0,0,0,1
"Tuesday night",0,0,0,0,0,1
"January",0,0,0,0,0,1
"April 48",0,0,0,0,0,1
"G 7 , D Day",0,0,0,0,0,1
"Thursday",0,0,0,0,0,1
"Last year",0,0,0,0,0,1
"l0 l. 14 days",0,0,0,0,0,1
"1964",0,0,0,0,0,1
"the next 5 weeks",0,0,0,0,0,1
"the past 52 months",0,0,0,0,0,1
"Feb 9",0,0,0,0,0,1
"July 2",0,0,0,0,0,1
"May 19",0,0,0,0,0,1
"Mondays",0,0,0,0,0,1
"one month from today",0,0,0,0,0,1
"a long weekend",0,0,0,0,0,1
"THE LAST 2 WEEKS",0,0,0,0,0,1
"the crappiest month of the year",0,0,0,0,0,1
"30 / 30",0,0,0,0,0,1
"tomorrow",0,0,0,0,0,1
"minus 2 weeks",0,0,0,0,0,1
"our 26th year",0,0,0,0,0,1
"08 : 04 27 / 01 / 12 5",0,0,0,0,0,1
"monday",0,0,0,0,0,1
"summer",0,0,0,0,0,1
"the last 12 years",0,0,0,0,0,1
"20s",0,0,0,0,0,1
"Sept quarter",0,0,0,0,0,1
"the new millennium",0,0,0,0,0,1
"this Friday",0,0,0,0,0,1
"8 years old to 80 years old",0,0,0,0,0,1
"one day",0,0,0,0,0,1
"D Day",0,0,0,0,0,1
"Tuesday",0,0,0,0,0,1
"20",0,0,0,0,0,1
"Monday , April 21 , 2014",0,0,0,0,0,1
"8 months",0,0,0,0,0,1
"a few days ago saveDarlo",0,0,0,0,0,1
"July 11th",0,0,0,0,0,1
"four years Wednesday",0,0,0,0,0,1
"EssexFashionWk 8th April 2012",0,0,0,0,0,1
"one year",0,0,0,0,0,1
"quarterly",0,0,0,0,0,1
"these days",0,0,0,0,0,1
"13 year old",0,0,0,0,0,1
"22 days",0,0,0,0,0,1
"April 22",0,0,0,0,0,1
"Thursday night",0,0,0,0,0,1
"nearly 40 years",0,0,0,0,0,1
"months",0,0,0,0,0,1
"this month",0,0,0,0,0,1
"2016",0,0,0,0,0,1
"Fourth of July",0,0,0,0,0,1
"next year",0,0,0,0,0,1
"10yrs ago",0,0,0,0,0,1
"2015",0,0,0,0,0,1
"eight years",0,0,0,0,0,1
"Today",0,1,0,0,0,0
"2012",0,0,0,0,0,1
"today",0,1,0,0,0,0
"friday",0,0,0,0,0,1
"19",0,0,0,0,0,1
"18 March",0,0,0,0,0,1
"the saddest days 35",0,0,0,0,0,1
"5 years",0,0,0,0,0,1
"Monday morning",0,0,0,0,0,1
"the next day",0,0,0,0,0,1
"17",0,0,0,0,0,1
"the next 2 years",0,0,0,0,0,1
"2010",0,0,0,0,0,1
"Easter",0,1,0,0,0,0
"February 14th",0,0,0,0,0,1
"Friday",0,0,0,0,0,1
"the darting season",0,0,0,0,0,1
"12th Birthday",0,0,0,0,0,1
"Monday 9 January",0,0,0,0,0,1
"21 years NiceRT JosephYobo3 : leephillips9 everton",0,0,0,0,0,1
"monthly",0,0,0,0,0,1
"March April UK",0,0,0,0,0,1
"Saturday",0,0,0,0,0,1
"2000",0,0,0,0,0,1
"three days",0,0,0,0,0,1
"the third of feb",0,0,0,0,0,1
"5 Jan 26 Mar 01",0,0,0,0,0,1
"April Fools Day",0,0,0,0,0,1
"the second half of this year",0,0,0,0,0,1
"2014 Olympic",0,0,0,0,0,1
"2014",0,0,0,0,0,1
"the 27th",0,0,0,0,0,1
"19 yr old Japanese",0,0,0,0,0,1
"One hundred years ago",0,0,0,0,0,1
"Late this month",0,0,0,0,0,1
"7th January 1816",0,0,0,0,0,1
"yesterday",0,0,0,0,0,1
"five years",0,0,0,0,0,1
"February 1st",0,0,0,0,0,1
"Sunday ANC",0,0,0,0,0,1
"Sept. 22",0,0,0,0,0,1
"January 1 of 2014",0,0,0,0,0,1
"Sunday afternoon",0,0,0,0,0,1
"Last day",0,0,0,0,0,1
"Feb 3rd",0,0,0,0,0,1
"Nineties",0,0,0,0,0,1
"Christmas",0,0,0,0,0,1
"8 January 1982",0,0,0,0,0,1
"74",0,0,0,0,0,1
"May 1st",0,0,0,0,0,1
"25 years",0,0,0,0,0,1
"Sunday",0,0,0,0,0,1
"A century later",0,0,0,0,0,1
"2013",0,0,0,0,0,1
"five year",0,0,0,0,0,1
"18",0,0,0,0,0,1
"Marcel 1921 2010",0,0,0,0,0,1
"60mins tonight",0,0,0,0,0,1
"8 year old",0,0,0,0,0,1
"March",0,0,0,0,0,1
"July",0,0,0,0,0,1
"H1TW9j1Enx B. C.",0,0,0,0,0,1
"July August",0,0,0,0,0,1
"New York , 1941 1960",0,0,0,0,0,1
"4 years",0,0,0,0,0,1
"January 2001 Wowza",0,0,0,0,0,1
"October",0,0,0,0,0,1
"2 weeks",0,0,0,0,0,1
"1982",0,0,0,0,0,1
"a year earlier",0,0,0,0,0,1
"April 5",0,0,0,0,0,1
"Saturdays",0,0,0,0,0,1
"7 : 48",0,0,0,0,0,1
"year",0,0,0,0,0,1
"70 years",0,0,0,0,0,1
"6 / 16",0,0,0,0,0,1
"next week",0,0,0,0,0,1
"61 year",0,0,0,0,0,1
"123 days",0,0,0,0,0,1
"this week",0,0,0,0,0,1
"Oct.",0,0,0,0,0,1
"weekend",0,0,0,0,0,1
"last Thursday",0,0,0,0,0,1
"8 . 5 m a year",0,0,0,0,0,1
"20 years",0,0,0,0,0,1
"May 23rd SonyCentreTO",0,0,0,0,0,1
"ten mins ago",0,0,0,0,0,1
"10 years",0,0,0,0,0,1
"first quarter",0,0,0,0,0,1
"its centenary year",0,0,0,0,0,1
"Canada Day",0,0,0,0,0,1
"15 weeks",0,0,0,0,0,1
"Day 5",0,0,0,0,0,1
"week next week",0,0,0,0,0,1
"103",0,0,0,0,0,1
"9 1 1 . J. R. M. D. L. R.",0,0,0,0,0,1
*TOTAL*,0,3,0,0,0,182
