Entity,COR,INC,PAR,SPU,MIS,IGN
"WWII",0,0,0,0,0,1
"State Championships",0,0,0,0,0,1
"CNNTownHall Watch",0,0,0,0,0,1
"UK Tour",0,0,0,0,0,1
"Hurricane Gonzalo",0,0,0,0,0,1
"New Year Victory",0,0,0,0,0,1
"Jaipur Lit Fest",0,0,0,0,0,1
"the Parenting Revolution",0,0,0,0,0,1
"New Year",0,0,0,0,0,1
"Blog Spotlight ffc Senderos targets Cup",0,0,0,0,0,1
"MH17",0,0,0,0,0,1
"Olympics",0,0,0,0,0,1
"New Year '",0,0,0,0,0,1
"the Super Bowl SuperBash",0,0,0,0,0,1
"German Grand Prix",0,0,0,0,0,1
"the Dutch War of Independence",0,0,0,0,0,1
"Games Tax Relief",0,0,0,0,0,1
"the 2022 World Cup",0,0,0,0,0,1
"the 2012 Premier League",0,0,0,0,0,1
"England World Cup",0,0,0,0,0,1
"Civil War",0,0,0,0,0,1
"Happy Australia Day",0,0,0,0,0,1
"Holocaust",0,0,0,0,0,1
"ANZAC",0,0,0,0,0,1
"World War",0,0,0,0,0,1
"WWI",0,0,0,0,0,1
"Race Week",0,0,0,0,0,1
"Samui Bike Week",0,0,0,0,0,1
"African Leaders Summit",0,1,0,0,0,0
"Spring Racing '",0,0,0,0,0,1
"Peppa Pig",0,0,0,0,0,1
"9 / 11",0,0,0,0,0,1
"New Year May",0,0,0,0,0,1
"FA Cup",0,1,0,0,0,0
"the World Cup",0,0,0,0,0,1
"the African Leaders Summit",0,0,0,0,0,1
"World Cup 2022",0,0,0,0,0,1
"International Film Season 2012",0,0,0,0,0,1
"Festival or hen party Festival",0,0,0,0,0,1
"12 / 13",0,0,0,0,0,1
"Boston Marathon",0,0,0,0,0,1
"the 2013 Grand Final",0,0,0,0,0,1
"Broadway US Tour",0,0,0,0,0,1
"Championship",0,0,0,0,0,1
"the Battle of Haarlemmermeer",0,0,0,0,0,1
"Eurovision Song Contest",0,1,0,0,0,0
"World War 1",0,0,0,0,0,1
"The Freedom Festival",0,0,0,0,0,1
"ArgentinaVsSwitzerland WorldCup",0,0,0,0,0,1
"FIFA World Cup",0,0,0,0,0,1
"New Year 2012",0,0,0,0,0,1
"SimoLove Coronial Inquest",0,0,0,0,0,1
"Fukushima VID",0,0,0,0,0,1
"Riot Games",0,1,0,0,0,0
"the Special Olympics",0,0,0,0,0,1
"App SimonWierny 2013",0,0,0,0,0,1
"Grand Prix",0,0,0,0,0,1
"S. Africa Leaders Summit",0,0,0,0,0,1
"the African Cup of Nations",0,0,0,0,0,1
"the 12 / 12 / 12",0,0,0,0,0,1
"Xmas",0,0,0,0,0,1
"Summer Fete",0,0,0,0,0,1
"FA Youth Cup",0,0,0,0,0,1
"Pan Celtic Festival",0,0,0,0,0,1
"Tournament",0,0,0,0,0,1
"the Hawkesbury International Sand Sculpture Competition",0,0,0,0,0,1
"the Chime for Change",0,0,0,0,0,1
"Olympic",0,1,0,0,0,0
"Wimbledon",0,1,0,0,0,0
"Canada Day",0,0,0,0,0,1
"World Cup",0,1,0,0,0,0
"Cambodia Khmer Rouge",0,0,0,0,0,1
"Independence Day",0,0,0,0,0,1
"the First World War",0,0,0,0,0,1
"Happy New Year",0,0,0,0,0,1
"MH17 Netherlands",0,0,0,0,0,1
"World Field Lax game",0,0,0,0,0,1
"Thanksgiving",0,0,0,0,0,1
*TOTAL*,0,7,0,0,0,71
