Entity,COR,INC,PAR,SPU,MIS,IGN
"4 . 6 deg",0,0,0,0,0,1
"about 25 km",0,0,0,0,0,1
"500 bounty",0,0,0,0,0,1
"co/zH1wzsAEgu Wind 0 km / h S. Barometer 1023",0,0,0,0,0,1
"400 metre",0,0,0,0,0,1
"8 mph",0,0,0,0,0,1
"1 . 0 km",0,0,0,0,0,1
"293 watts",0,0,0,0,0,1
"2 thick",0,0,0,0,0,1
"1. m",0,0,0,0,0,1
"2 mm",0,0,0,0,0,1
"the SEC West",0,0,0,0,0,1
"the past hour MH17 Admin",0,0,0,0,0,1
"5 km / h N. Barometer 1015",0,0,0,0,0,1
"Now forty one million pounds",0,0,0,0,0,1
"50 mb",0,0,0,0,0,1
"2200km loop",0,0,0,0,0,1
"1 yr",0,0,0,0,0,1
"12CMS12 haircut",0,0,0,0,0,1
"000 feet",0,0,0,0,0,1
"24 yr",0,0,0,0,0,1
"2 kn",0,0,0,0,0,1
"18 M",0,0,0,0,0,1
"half clock up the miles",0,0,0,0,0,1
"Hace unos meses grabe mi primer anuncio para POWERADE",0,0,0,0,0,1
"4 pints",0,0,0,0,0,1
"40 plus",0,0,0,0,0,1
"30 cr",0,0,0,0,0,1
"24th 14 , 000 foot",0,0,0,0,0,1
"9 M MRO MH17 : B 777 2 H 6 ER , 9 M MRD",0,0,0,0,0,1
"31 mins",0,0,0,0,0,1
"60 degrees",0,0,0,0,0,1
"4 M",0,0,0,0,0,1
"4 . 62 mi",0,0,0,0,0,1
"308 calories",0,0,0,0,0,1
"x 50 yd 5",0,0,0,0,0,1
"Ages 4 9 TODAY Only 3 / 1 http",0,0,0,0,0,1
"4 . 1 km",0,0,0,0,0,1
"100 4 . 5 inch",0,0,0,0,0,1
"3 miles",0,0,0,0,0,1
*TOTAL*,0,0,0,0,0,40
