Entity,COR,INC,PAR,SPU,MIS,IGN
"Two Hundred Fifty Thousand Dollars 250 , 000",0,0,0,0,0,1
"fifteen million Euros EUR 15",0,0,0,0,0,1
"Fifty Thousand Dollars 50 , 000",0,0,0,0,0,1
"thirty million Euros EUR 30 , 000",0,0,0,0,0,1
"Two Hundred Fifty Thousand Dollars 250",0,0,0,0,0,1
"fifteen million Euros EUR 15 , 000",0,0,0,0,0,1
"Ten Thousand Dollars",0,0,0,0,0,1
"less than Fifty Thousand Dollars 50",0,0,0,0,0,1
"Renminbi Twenty Four Million RMB24",0,0,0,0,0,1
"EUR 100 , 000",0,0,0,0,0,1
"One Million Dollars",0,0,0,0,0,1
"more than Two Hundred Fifty Thousand Dollars 250",0,0,0,0,0,1
"more than Two Hundred Fifty Thousand Dollars",0,0,0,0,0,1
"25 , 000",0,0,0,0,0,1
"000",0,0,0,0,0,1
"RMB100",0,0,0,0,0,1
"thirty million Euros EUR 30",0,0,0,0,0,1
"RMB1",0,0,0,0,0,1
"160 , 000",0,0,0,0,0,1
"Three Million Dollars",0,0,0,0,0,1
"no more than Two Hundred Fifty Thousand Dollars 250",0,0,0,0,0,1
*TOTAL*,0,0,0,0,0,21
