Entity,COR,INC,PAR,SPU,MIS,IGN
"the International Compact on Iraq",0,0,1,0,0,0
"Holocaust Remembrance Day",0,0,1,0,0,0
"World War One",1,0,0,0,0,0
"Typhoon Tokage",0,1,0,0,0,0
"Hurricane Dean",1,0,0,0,0,0
"World Alpine skiing",0,0,0,1,0,0
"the Cannes film festival",0,0,0,1,0,0
"Operation Dagger",0,0,0,1,0,0
"International Human Rights Day",1,0,0,0,0,0
"The Accra High Level Forum on Aid Effectiveness",0,0,0,1,0,0
"Tropical Storm Wilma",0,0,1,0,0,0
"the Great Depression",0,0,0,1,0,0
"War of the Triple Alliance 1865 70",0,0,1,0,0,0
"Vietnam",0,1,0,0,0,0
"the 1967 Arab Israeli War",0,0,1,0,0,0
"the Turin Olympics",0,0,1,0,0,0
"Hurricane Ivan",0,0,1,0,0,0
"Category Five",0,0,0,1,0,0
"ATP Tour",0,1,0,0,0,0
"Haditha",0,1,0,0,0,0
"the "" Twilight Tattoo """,0,0,1,0,0,0
"s World Cup",0,0,1,0,0,0
"s Confederations Cup",0,0,0,1,0,0
"Beijing Games",1,0,0,0,0,0
"Mass",1,0,0,0,0,0
"the Big Bang",0,0,0,1,0,0
"Davis Cup",0,1,0,0,0,0
"the Turin Games",0,0,1,0,0,0
"September 11 terrorist attacks",0,0,0,1,0,0
"s Australian Open",0,0,1,0,0,0
"the Persian Gulf War of 1991",0,0,1,0,0,0
"Tropical Storm Katrina",0,0,1,0,0,0
"World Baseball Classic",0,0,0,1,0,0
"the Paris III Donor Conference",0,0,1,0,0,0
"the Iraq war",0,0,1,0,0,0
"the Sri Lankan civil war",0,0,0,1,0,0
"Hurricane Ophelia",0,0,0,1,0,0
"Inauguration Day",0,1,0,0,0,0
"London Olympics",0,0,0,0,1,0
"the Legg Mason Tennis Classic",0,0,1,0,0,0
"S. Independence Day",0,0,1,0,0,0
"World Wars",0,0,1,0,0,0
"The Olympic games",0,0,1,0,0,0
"Olympic trials",0,0,1,0,0,0
"the Boer War 1899 1902",0,0,1,0,0,0
"National Arbor Day",1,0,0,0,0,0
"the Summer Olympics",0,0,1,0,0,0
"Typhoon Talim",0,1,0,0,0,0
"the Ski Flying World Championships",0,0,0,1,0,0
"Women ' s World Rankings",0,0,0,1,0,0
"Typhoon Damrey",0,1,0,0,0,0
"World War I.",0,0,1,0,0,0
"Diwali",0,1,0,0,0,0
"their Asia Europe Meeting",0,0,1,0,0,0
"the Revolution of 1905",0,0,0,1,0,0
"the Nazi Holocaust",0,0,1,0,0,0
"soccer World Cup",0,0,1,0,0,0
"Operation Spear",0,1,0,0,0,0
"the Olympic Torch",0,0,1,0,0,0
"Australia ' s Hardcourt Championships",0,0,1,0,0,0
"Hurricane Stan",0,0,0,1,0,0
"the Olympic Games",0,0,1,0,0,0
"Tropical Storm Beta",0,0,1,0,0,0
"Typhoon Sepat",0,1,0,0,0,0
"Hurricane Gustav",1,0,0,0,0,0
"Nagano Games",0,0,1,0,0,0
"the Pacific War",0,0,1,0,0,0
"World Forum",0,0,0,1,0,0
"Mardi Gras festival",0,0,1,0,0,0
"leukemia",0,0,0,0,1,0
"Asian Cup",0,1,0,0,0,0
"Paralympic",0,1,0,0,0,0
"the EuropeanUnion Russian Summit",0,0,1,0,0,0
"Hurricane Alex",0,0,0,1,0,0
"Operation Lightning Freedom """,0,0,1,0,0,0
"the All Parties Hurriyat Conference",0,0,0,1,0,0
"Barcelona Games",0,0,1,0,0,0
"London Games",0,0,1,0,0,0
"the Iraq conflict",0,0,1,0,0,0
"Typhoon Durian",0,0,0,1,0,0
"the Civil War",0,0,1,0,0,0
"the Kooyong Classic",0,0,1,0,0,0
"Thanksgiving Day",0,1,0,0,0,0
"the Davis Cup",0,0,0,1,0,0
"the 2010 World Cup",0,0,1,0,0,0
"Hurricanes Rita",1,0,0,0,0,0
"the September 11 , 2001 terrorist",0,0,0,1,0,0
"the World Economic Forum",0,0,0,1,0,0
"Confederations Cup",0,1,0,0,0,0
"the 1967 war",0,0,0,1,0,0
"the Dakar Rally",0,0,0,1,0,0
"The All Africa Games",0,0,1,0,0,0
"the European Championships",0,0,1,0,0,0
"Category 3",0,0,0,1,0,0
"Hurricane Paula",0,0,1,0,0,0
"Olympics",1,0,0,0,0,0
"the Bolshevik Revolution",0,0,0,1,0,0
"the Wimbledon Championships",0,0,1,0,0,0
"the Bosnian conflict",0,0,0,1,0,0
"the Vietnam War",0,0,1,0,0,0
"Hurricane",0,0,1,0,0,0
"Republic Day",0,0,1,0,0,0
"Rosh Hashanah",1,0,0,0,0,0
"Hobart International",1,0,0,0,0,0
"Armistice Day",1,0,0,0,0,0
"Tour de France",0,1,0,0,0,0
"88 Iran Iraq war",0,0,1,0,0,0
"three Women ' s World Cup",0,0,1,0,0,0
"Group of Eight",0,1,0,0,0,0
"Somme",0,0,0,0,1,0
"Nanmadol",0,0,0,0,1,0
"heart disease",0,0,0,0,1,0
"Hurricane John",0,0,0,1,0,0
"Smithsonian Kite Festival",1,0,0,0,0,0
"Scam",0,0,0,0,1,0
"WWII",0,0,1,0,0,0
"Carnival",1,0,0,0,0,0
"Typhoon Peipah",0,1,0,0,0,0
"World War II",1,0,0,0,0,0
"The Grand Prix",0,1,0,0,0,0
"the Olympic Winter Games",0,0,1,0,0,0
"Streptococcus suis",0,0,0,0,1,0
"the Asia Pacific Economic Cooperation",0,0,1,0,0,0
"Nepal ' s Democracy Day",0,0,0,1,0,0
"the All Africa Games",0,0,1,0,0,0
"the Korean War 1950 53",0,0,1,0,0,0
"Lent",0,1,0,0,0,0
"the 1979 Islamic Revolution",0,0,1,0,0,0
"the Paris Masters",0,0,1,0,0,0
"Jewish sabbath",0,0,0,0,1,0
"the Opening Ceremonies",0,0,0,1,0,0
"the Tiger Cup",0,0,1,0,0,0
"Cosmonauts Day",0,1,0,0,0,0
"the Lunar New Year",0,0,1,0,0,0
"2008 Biennial",0,1,0,0,0,0
"the Second Lebanon War",0,0,1,0,0,0
"the May 12 earthquake",0,0,0,1,0,0
"European Cup",0,0,1,0,0,0
"the World Day of Migrants and Refugees",0,0,0,1,0,0
"Security Council Resolution 1559",0,0,0,1,0,0
"Democracy Day",0,1,0,0,0,0
"Operation Mountain Thrust",0,1,0,0,0,0
"World Communication Day",0,0,0,1,0,0
"the Tennis Masters Cup",0,0,1,0,0,0
"International Women ' s Day",0,0,1,0,0,0
"World Press Freedom Day",0,0,0,1,0,0
"China Open",1,0,0,0,0,0
"September 11 , 2001",0,1,0,0,0,0
"the Sydney International Tournament",0,0,1,0,0,0
"the Ibero American Summit",0,0,1,0,0,0
"Masters Cup",1,0,0,0,0,0
"the Confederations Cup",0,0,0,1,0,0
"the Olympic games",0,0,1,0,0,0
"new year",0,0,0,1,0,0
"The Hopman Cup",0,0,1,0,0,0
"the Kashmir conflict",0,0,0,1,0,0
"the Ordina Open",0,0,0,1,0,0
"Hurricanes Ivan 2004",0,0,1,0,0,0
"The World Without Zionism",0,0,0,0,1,0
"Vietnam War",0,1,0,0,0,0
"Hurricane Ike",0,0,1,0,0,0
"Fed Cup",1,0,0,0,0,0
"Typhoon Nabi",0,1,0,0,0,0
"the Euro 2008",0,0,1,0,0,0
"Homeless USA Cup",1,0,0,0,0,0
"the Spanish American War",0,0,1,0,0,0
